# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
1010700 -16160.5 -20041.3 300.516 186.138
1010800 -16248.5 -20107.1 298.79 -20.8631
1010900 -16281.4 -20132.9 298.244 17.8539
1011000 -16298.6 -20130.5 296.732 117.704
1011100 -16280 -20119.8 297.338 109.789
1011200 -16209.5 -20091.3 300.588 -8.78618
1011300 -16158.5 -20067.4 302.69 -60.3479
1011400 -16236.1 -20100.4 299.235 25.1506
1011500 -16327.7 -20143.4 295.477 114.154
1011600 -16308.8 -20111.8 294.487 9.03771
1011700 -16231.3 -20097.4 299.37 86.8599
1011800 -16207.5 -20086.4 300.372 -44.3373
1011900 -16230.8 -20079.1 298 98.3194
1012000 -16242.3 -20073.8 296.695 -7.79853
1012100 -16235.6 -20074.4 297.259 340.856
1012200 -16224.4 -20083.6 298.841 207.443
1012300 -16220 -20058.5 297.238 33.7431
1012400 -16198.5 -20105.5 302.539 17.1186
1012500 -16244.3 -20085 297.407 22.8626
1012600 -16308.1 -20097.4 293.427 35.2147
1012700 -16255.5 -20052.8 294.042 15.4751
1012800 -16163.3 -20030.3 299.442 465.582
1012900 -16164.3 -20005 297.413 52.9255
1013000 -16154.7 -20006.1 298.239 123.118
1013100 -16140.8 -20026.4 300.889 298.174
1013200 -16200.1 -20080.8 300.506 12.3473
1013300 -16301.9 -20135.5 296.864 131.924
1013400 -16333.4 -20148.4 295.415 -72.4548
1013500 -16283.9 -20100.7 295.561 38.8995
1013600 -16200 -20042.5 297.544 28.7651
1013700 -16165.6 -20025.1 298.864 -54.2884
1013800 -16167.6 -20024.4 298.655 145.073
1013900 -16218.4 -20038.5 295.815 23.5597
1014000 -16305.7 -20083.2 292.511 -165.423
1014100 -16289.4 -20097.2 294.863 -1.88881
1014200 -16179.6 -20075 301.646 -11.5167
1014300 -16168.5 -20013.7 297.756 -67.8935
1014400 -16166.7 -20021 298.461 200.976
1014500 -16190.4 -20062.3 299.827 -124.357
1014600 -16308.6 -20144.3 297.021 -118.313
1014700 -16358 -20155.8 294.089 -38.8978
1014800 -16305.1 -20147.7 297.556 136.089
1014900 -16248.7 -20137.8 301.153 144.489
1015000 -16266.8 -20110.2 297.614 -69.3674
1015100 -16339.8 -20109.5 291.909 -55.349
1015200 -16394.7 -20169.5 292.308 -133.139
1015300 -16321.9 -20136.2 295.362 -0.338483
1015400 -16228.5 -20074 297.783 67.0599
1015500 -16190.9 -20037.3 297.851 193.534
1015600 -16164.9 -20058 301.463 148.124
1015700 -16232.3 -20040.9 294.924 -139.071
1015800 -16280.7 -20036.1 290.806 -215.564
1015900 -16202.3 -20061 298.802 -10.1314
1016000 -16188.7 -20047.8 298.828 123.781
1016100 -16204.9 -20042.6 297.176 -102.058
1016200 -16188.7 -20033.2 297.707 -103.667
1016300 -16123.9 -20033.2 302.72 -139.526
1016400 -16132.3 -20025.5 301.474 132.676
1016500 -16247.2 -20096.9 298.106 -88.3194
1016600 -16294.2 -20104.2 295.031 -83.6959
1016700 -16259.1 -20108.3 298.074 -13.2061
1016800 -16188.3 -20037 298.03 -82.7116
1016900 -16090.2 -19963.4 299.929 -47.1541
1017000 -16072.3 -19948.3 300.143 55.6195
1017100 -16097.1 -19957.7 298.951 -18.6374
1017200 -16151.4 -20002.2 298.186 131.93
1017300 -16220.2 -20059.9 297.336 81.3005
1017400 -16252.7 -20050 294.045 76.7829
1017500 -16143.4 -20012.4 299.599 -4.11124
1017600 -16066.9 -19948.5 300.578 -1.91956
1017700 -16109.1 -19974.6 299.328 -80.922
1017800 -16180.8 -20020.9 297.364 134.088
1017900 -16225.2 -20043.2 295.65 28.6067
1018000 -16204.2 -20031.9 296.402 -26.112
1018100 -16091.7 -20004.8 303.017 288.835
1018200 -16096.5 -19998.1 302.121 206.672
1018300 -16179.7 -20050.4 299.728 72.1098
1018400 -16226.4 -20091.3 299.282 20.5635
1018500 -16260.3 -20075 295.392 58.3482
1018600 -16229.8 -20069.7 297.344 112.343
1018700 -16119.5 -20017.7 301.866 53.6929
1018800 -16076.9 -19979.1 302.169 93.0337
1018900 -16120.6 -20031.8 302.87 211.928
1019000 -16184 -20048.8 299.275 246.212
1019100 -16221 -20041.2 295.821 -66.9628
1019200 -16200 -20044.3 297.681 -88.9384
1019300 -16119.9 -19987.7 299.502 -48.7134
1019400 -16044.4 -19959.2 303.146 152.563
1019500 -16100.8 -20002.6 302.138 174.976
1019600 -16197.9 -20008.3 295.065 155.591
1019700 -16169.2 -20005 297.025 -29.2988
1019800 -16111.3 -19981.6 299.7 -163.159
1019900 -16105.9 -20010.7 302.371 85.1547
1020000 -16203.6 -20050.1 297.86 139.905
1020100 -16264.7 -20128.1 299.168 270.222
1020200 -16283.2 -20081.5 294.123 -99.0115
1020300 -16240.4 -20095.3 298.509 -27.3151
1020400 -16190.1 -20047.1 298.678 168.85
1020500 -16076.6 -19974.1 301.81 123.387
1020600 -16007.6 -19910.2 302.201 212.48
1020700 -16055.3 -19908.8 298.396 -34.9673
1020800 -16091.5 -19905.5 295.342 -207.529
1020900 -16065.3 -19951 300.892 18.4708
1021000 -16048.7 -19959.3 302.825 111.85
1021100 -16127.9 -19957.1 296.521 99.275
1021200 -16176.9 -19996.2 295.752 -188.134
1021300 -16186.1 -20030.5 297.695 -112.294
1021400 -16172.3 -19998.5 296.287 -156.902
1021500 -16084 -19961.3 300.247 84.7012
1021600 -16036.6 -19930.6 301.535 134.915
1021700 -16099.7 -19977.2 300.264 -283.852
1021800 -16177.9 -19975.2 294.048 -187.847
1021900 -16148.9 -19988.9 297.354 5.52742
1022000 -16110.1 -19983.1 299.907 138.034
1022100 -16129 -19998.7 299.659 -104.251
1022200 -16243.2 -20041.7 294.142 -78.1238
1022300 -16261.6 -20084.2 296.008 -91.984
1022400 -16223.3 -20055.3 296.735 -274.504
1022500 -16150.9 -20011.2 298.927 12.4107
1022600 -16068 -19940.3 299.856 195.199
1022700 -15962.2 -19914.4 306.045 -78.3174
1022800 -15872.9 -19888.3 310.938 -111.124
1022900 -15982.9 -19889.9 302.542 327.513
1023000 -16084.9 -19955.5 299.724 163.963
1023100 -16150.8 -19970.7 295.803 -3.07661
1023200 -16162.3 -19984.9 296.003 -330.969
1023300 -16110.8 -19984.4 299.954 2.68567
1023400 -16064.7 -19944.9 300.461 17.349
1023500 -16118.7 -19985.8 299.453 157.166
1023600 -16247.9 -20075.2 296.373 -35.3675
1023700 -16251.3 -20030.7 292.665 -132.585
1023800 -16168 -20027.2 298.838 55.1253
1023900 -16128.7 -20014.6 300.907 28.6114
1024000 -16157 -19990.4 296.842 100.146
1024100 -16236.5 -20043.1 294.77 -90.9698
1024200 -16319.9 -20118.2 294.124 148.272
1024300 -16300.7 -20127.2 296.306 -13.0513
1024400 -16189.3 -20071.8 300.646 -46.8953
1024500 -16128.3 -20010.8 300.644 -11.782
1024600 -16134.6 -19991.6 298.669 107.281
1024700 -16166.7 -20037.4 299.733 86.3639
1024800 -16209.4 -20038.3 296.498 -103.38
1024900 -16209.1 -20042.3 296.831 -134.684
1025000 -16211.2 -20095.6 300.797 9.70223
1025100 -16243.5 -20105.5 299.064 177.879
1025200 -16291.9 -20115.5 296.09 -69.8537
1025300 -16290.9 -20091 294.261 -83.2999
1025400 -16174.5 -20074.6 302.014 38.7557
1025500 -16155.8 -20036.9 300.542 -134.573
1025600 -16198.3 -20041.8 297.626 -141.267
1025700 -16242.5 -20048.7 294.735 -154.095
1025800 -16290.9 -20095.9 294.642 -195.775
1025900 -16307.5 -20117.6 295.041 -225.042
1026000 -16250.7 -20091 297.377 41.2727
1026100 -16171.7 -20036.9 299.313 7.09361
1026200 -16143.8 -20024.2 300.485 17.3202
1026300 -16208.7 -20082.4 299.967 -256.919
1026400 -16323.7 -20126.1 294.436 125.91
1026500 -16298.4 -20097.8 294.216 117.883
1026600 -16216.7 -20067.3 298.175 107.72
1026700 -16165.7 -20027.8 299.066 100.877
1026800 -16158.9 -20027 299.535 146.74
1026900 -16250.6 -20086.7 297.051 -33.1528
1027000 -16331 -20079.4 290.261 -90.9794
1027100 -16271.3 -20134.5 299.154 -67.8438
1027200 -16244.5 -20072.8 296.446 -111.199
1027300 -16186.1 -20054.5 299.558 -50.7524
1027400 -16102.6 -20003.3 302.061 -32.8814
1027500 -16068.1 -19987.2 303.484 30.2963
1027600 -16150.9 -19977 296.277 -196.622
1027700 -16207.6 -20056.5 298.047 -291.707
1027800 -16237.4 -20032.8 293.899 -86.1705
1027900 -16189.5 -20056.2 299.417 64.5366
1028000 -16117 -20026.7 302.757 -86.4825
1028100 -16160.9 -20034.2 299.933 -26.1446
1028200 -16286.3 -20122.6 297.069 -156.331
1028300 -16299.2 -20121.4 295.982 -79.3798
1028400 -16246.6 -20085.3 297.252 19.5016
1028500 -16173.3 -20031.1 298.728 -148.684
1028600 -16137.4 -20018.7 300.553 -125.675
1028700 -16178.5 -20043.5 299.292 -126.718
1028800 -16309.7 -20134.7 296.19 227.696
1028900 -16334.9 -20139.8 294.642 135.745
1029000 -16268.7 -20108.7 297.354 -32.0074
1029100 -16190.1 -20023.1 296.813 -334.804
1029200 -16137.2 -19978.7 297.474 76.8171
1029300 -16125.5 -20035.7 302.787 31.2071
1029400 -16179.3 -20020.8 297.471 47.2708
1029500 -16192.1 -20060.2 299.534 17.3983
1029600 -16225.1 -20099.5 300.017 -1.51118
1029700 -16289.2 -20089.8 294.306 -190.919
1029800 -16264.1 -20079.7 295.467 -195.936
1029900 -16122.8 -20027.2 302.341 59.3316
1030000 -16114.3 -20005.3 301.302 -87.696
1030100 -16189.7 -20057.8 299.534 -273.657
1030200 -16270.1 -20112.1 297.509 -131.461
1030300 -16293.2 -20094.7 294.379 175.93
1030400 -16223.9 -20062.8 297.27 -35.925
1030500 -16137.4 -20030.4 301.459 -248.234
1030600 -16142.1 -19986.7 297.714 -127.892
1030700 -16148.9 -20013.1 299.223 -14.9182
1030800 -16203.6 -20085.6 300.609 34.2015
1030900 -16313.2 -20124.6 295.141 -302.93
1031000 -16312.9 -20134.3 295.913 -225.033
1031100 -16244.1 -20035.9 293.627 -148.84
1031200 -16154.1 -19991.9 297.189 49.2766
1031300 -16122 -20015.1 301.464 -61.4846
1031400 -16177.4 -20045.7 299.548 233.953
1031500 -16247.5 -20066.5 295.728 -3.28541
1031600 -16235.6 -20016.7 292.796 -71.9503
1031700 -16166.7 -19995.7 296.505 20.5754
1031800 -16127.1 -19986.3 298.843 183.001
1031900 -16139.5 -20003.1 299.182 222.101
1032000 -16196.5 -20025 296.467 26.2403
1032100 -16285.5 -20095.2 295.012 205.361
1032200 -16367.1 -20137.2 291.942 21.6821
1032300 -16318.4 -20153.8 297.004 -149.624
1032400 -16234.3 -20083.3 298.056 -181.732
1032500 -16219.7 -20059.9 297.37 68.4093
1032600 -16198.4 -20042.8 297.699 -7.10123
1032700 -16156.4 -20053.1 301.74 24.1335
1032800 -16182.1 -20014 296.723 -70.6942
1032900 -16253.1 -20060.8 294.853 292.369
1033000 -16272.3 -20062.3 293.483 -2.36265
1033100 -16173.6 -20029 298.554 -143.328
1033200 -16117.8 -20038.6 303.614 155.774
1033300 -16183.2 -20057.7 300.025 140.839
1033400 -16249.5 -20098.7 298.068 107.402
1033500 -16264.4 -20084.7 295.834 18.3627
1033600 -16238 -20097.9 298.897 38.8965
1033700 -16242.9 -20120.5 300.265 262.905
1033800 -16356.7 -20141.3 293.064 -218.082
1033900 -16359.8 -20128.2 291.808 -173.194
1034000 -16267.1 -20098.7 296.701 -138.815
1034100 -16198.5 -20020.2 295.937 23.0175
1034200 -16138.6 -19999.8 298.996 171.625
1034300 -16101.7 -19913.3 295.155 206.091
1034400 -16029.6 -19935.7 302.476 254.863
1034500 -16044.6 -19935 301.257 46.4712
1034600 -16084.9 -19957.3 299.862 -156.287
1034700 -16134.5 -19970.6 297.055 -108.831
1034800 -16189.8 -20031 297.444 -53.5415
1034900 -16262.6 -20055.1 293.677 -213.29
1035000 -16300.3 -20088.4 293.334 -112.869
1035100 -16235.9 -20067.4 296.701 131.324
1035200 -16138 -19998 298.911 203.401
1035300 -16104.2 -19976.6 299.866 271.788
1035400 -16115.5 -19969.6 298.452 -60.7463
1035500 -16198.5 -20060.5 299.061 -39.0487
1035600 -16279.8 -20048.6 291.841 147.024
1035700 -16217.2 -20046.7 296.542 78.5329
1035800 -16168.2 -20039.5 299.782 -98.7477
1035900 -16172.5 -19999 296.307 -227.731
1036000 -16112.9 -19978.8 299.36 -151.505
1036100 -16018.3 -19941 303.757 323.525
1036200 -16051.5 -19926.6 300.069 257.302
1036300 -16112.3 -19969.3 298.674 46.2836
1036400 -16134.4 -19992.9 298.785 83.6444
1036500 -16149.1 -19964.5 295.448 -99.8938
1036600 -16107.1 -19962.6 298.559 -111.47
1036700 -16035.6 -19949 303.036 -64.2458
1036800 -16053.4 -19939.7 300.936 106.093
1036900 -16168.5 -19994.1 296.239 -6.80048
1037000 -16208.4 -20023.8 295.449 -38.7286
1037100 -16181.4 -20044.8 299.166 -80.9822
1037200 -16138.3 -20020.7 300.637 4.44113
1037300 -16091.7 -19948.3 298.638 -1.04874
1037400 -16022 -19903 300.529 201.351
1037500 -16025.1 -19930.4 302.411 291.168
1037600 -16130.5 -19957.1 296.319 151.179
1037700 -16151.1 -19963.5 295.219 -93.0804
1037800 -16106.3 -19977.7 299.786 31.636
1037900 -16096 -19975.6 300.417 -70.6173
1038000 -16190.4 -19993.7 294.514 -176.989
1038100 -16243.9 -19996.4 290.584 66.5278
1038200 -16178.1 -20029.8 298.26 -104.145
1038300 -16138.8 -19969.7 296.65 119.923
1038400 -16103.8 -19959.6 298.575 183.026
1038500 -16088.5 -19959.5 299.759 183.873
1038600 -16127.3 -19953.8 296.311 -195.907
1038700 -16196.4 -19992.7 293.974 -31.8129
1038800 -16182.5 -20019.6 297.132 42.4859
1038900 -16112.5 -19974.5 299.062 108.744
1039000 -16037.7 -19924.2 300.956 -34.7716
1039100 -16008.3 -19908.4 302.016 162.655
1039200 -16102.1 -19991.1 301.155 -234.765
1039300 -16217.2 -20053.5 297.063 -10.5965
1039400 -16247.3 -20060.9 295.312 35.7348
1039500 -16199.1 -20040.8 297.488 31.9083
1039600 -16116.7 -19970.3 298.405 72.7815
1039700 -16069.7 -19952.2 300.647 240.784
1039800 -16089.9 -19968 300.306 53.4951
1039900 -16192 -20026.8 296.949 -170.536
1040000 -16260.3 -20076.4 295.51 -105.277
1040100 -16238.9 -20083.5 297.709 -17.9585
1040200 -16207.3 -20059.9 298.33 -100.238
1040300 -16165.2 -20018.9 298.41 -13.5845
1040400 -16115.4 -20027 302.895 91.1549
1040500 -16172.9 -20057.5 300.811 128.664
1040600 -16268.3 -20059.9 293.607 -134.94
1040700 -16238.3 -20065.7 296.378 -64.1998
1040800 -16174.4 -20046 299.801 28.7112
1040900 -16139.9 -19978.2 297.217 -235.985
1041000 -16040.9 -19928.8 301.063 114.518
1041100 -15953.9 -19889.8 304.788 -3.87981
1041200 -16016.3 -19946.8 304.363 -64.9107
1041300 -16099.7 -19970.4 299.736 -82.3363
1041400 -16158.1 -19961.1 294.492 -187.67
1041500 -16138.7 -19975 297.067 -20.9361
1041600 -16074.2 -20005.4 304.422 -41.095
1041700 -16106.7 -19950.9 297.677 40.8131
1041800 -16216 -20068 298.284 -170.44
1041900 -16265.9 -20089.8 296.105 -78.4432
1042000 -16253.2 -20065.4 295.2 -52.0286
1042100 -16177.6 -20005.1 296.388 -149.418
1042200 -16124.3 -19990.2 299.363 41.0834
1042300 -16141.2 -20018.5 300.242 -276.163
1042400 -16197.7 -20013.4 295.47 -268.344
1042500 -16200 -20011 295.112 -135.915
1042600 -16095.1 -20004.4 302.723 160.135
1042700 -16072.1 -19938.3 299.381 -107.626
1042800 -16089.8 -19960.9 299.764 -62.3987
1042900 -16129.5 -19977.8 297.994 -245.738
1043000 -16156.6 -19991.5 296.957 -160.419
1043100 -16148.1 -19980.4 296.762 -73.3225
1043200 -16131.9 -20003.2 299.777 -2.66248
1043300 -16158.3 -20016.3 298.745 35.1964
1043400 -16254.1 -20064 295.024 64.3526
1043500 -16297.2 -20112.7 295.456 -219.485
1043600 -16255.8 -20056.7 294.328 -202.718
1043700 -16161.1 -19998.4 297.149 -163.24
1043800 -16147.5 -20023 300.099 -117.099
1043900 -16187.3 -20004.9 295.621 -166.727
1044000 -16192.1 -20045.1 298.365 -107.998
1044100 -16185.4 -20057.4 299.838 -118.199
1044200 -16250.4 -20080.7 296.607 -168.928
1044300 -16321.3 -20118 294.004 -85.156
1044400 -16280.6 -20083.9 294.513 -191.631
1044500 -16179.3 -20031.2 298.278 -124.287
1044600 -16163.8 -20020.5 298.644 -31.1022
1044700 -16174.4 -20016 297.483 64.5912
1044800 -16169.9 -20009.5 297.327 -4.2842
1044900 -16125 -19989.8 299.275 44.2709
1045000 -16082.8 -20000.2 303.351 -18.9563
1045100 -16146.5 -19971.3 296.176 -155.785
1045200 -16214.8 -20035.9 295.892 -215.497
1045300 -16230.1 -20063.4 296.834 61.758
1045400 -16239.3 -20080.9 297.479 -40.6482
1045500 -16250.3 -20110.9 298.949 -83.6389
1045600 -16272 -20090 295.654 23.5511
1045700 -16256.1 -20114.1 298.749 -247.364
1045800 -16208.3 -20075.6 299.468 -146.015
1045900 -16168.3 -20036.5 299.539 -147.787
1046000 -16132.9 -20009.9 300.22 -57.8373
1046100 -16103.7 -19989 300.868 -78.4889
1046200 -16129.2 -19964 296.954 -123.532
1046300 -16189 -20035.2 297.833 -207.42
1046400 -16270.5 -20074.1 294.535 -45.1092
1046500 -16276.4 -20077.9 294.376 116.07
1046600 -16176.5 -20060.4 300.752 -135.221
1046700 -16129.8 -19973.9 297.676 -274.822
1046800 -16118.4 -19978.8 298.941 -104.32
1046900 -16143.3 -20038 301.592 -79.7419
1047000 -16231.7 -20046.3 295.394 -34.2892
1047100 -16244.7 -20053.7 294.954 -60.6071
1047200 -16202.4 -20053.8 298.242 130.398
1047300 -16181.3 -20002.2 295.875 -101.952
1047400 -16153.6 -20040.2 300.962 24.001
1047500 -16167.4 -20006 297.247 136.372
1047600 -16178.9 -20042.9 299.213 282.328
1047700 -16194 -20040.9 297.89 162.022
1047800 -16206.5 -20035.3 296.49 243.862
1047900 -16165.7 -20013.5 297.96 9.1555
1048000 -16030.6 -19915 300.793 144.472
1048100 -16012.2 -19929.4 303.335 212.861
1048200 -16108.9 -19963.5 298.484 -107.895
1048300 -16148.9 -19967.4 295.694 -31.322
1048400 -16120.2 -19984.9 299.268 -174.569
1048500 -16096.3 -19963.7 299.479 -68.0057
1048600 -16092.2 -19979.8 301.044 -57.569
1048700 -16171.6 -20020.2 298.021 176.539
1048800 -16245.5 -20062.6 295.575 -3.31132
1048900 -16229.2 -20039.4 295.044 -231.079
1049000 -16145.4 -20032.9 301.039 -180.776
1049100 -16145.6 -20065.9 303.569 91.9139
1049200 -16200.6 -20053.4 298.349 164.339
1049300 -16229.4 -20087.4 298.75 272.275
1049400 -16257.9 -20069.2 295.127 -83.24
1049500 -16218.8 -20058.2 297.309 -34.5542
1049600 -16121.7 -20024.6 302.23 8.01034
1049700 -16121 -19962.1 297.441 -12.451
1049800 -16142.8 -20018.3 300.103 127.513
1049900 -16258.3 -20082.3 296.119 -110.085
1050000 -16307 -20093.8 293.24 73.8569
1050100 -16239.1 -20083.2 297.678 49.8795
1050200 -16185.3 -20040 298.494 120.762
1050300 -16168.4 -20024.7 298.614 44.148
1050400 -16175.9 -20035.1 298.838 179.25
1050500 -16261.6 -20091.4 296.565 -33.8396
1050600 -16328.1 -20130.6 294.455 -207.37
1050700 -16298.2 -20120.7 296.006 7.52801
1050800 -16212 -20087.7 300.115 373.801
1050900 -16184 -20051 299.445 48.9214
1051000 -16192.4 -20019.2 296.339 110.195
1051100 -16173.2 -20044.9 299.811 84.8254
1051200 -16154.2 -19999.7 297.774 133.463
1051300 -16136 -20027.2 301.324 50.1531
1051400 -16163.2 -19971.2 294.876 93.7489
1051500 -16150.9 -20035.2 300.786 147.015
1051600 -16185.6 -20016.3 296.634 -113.184
1051700 -16230.2 -20038.9 294.933 -355.74
1051800 -16176.8 -19994.3 295.612 -173.93
1051900 -16075.5 -19985.2 302.753 127.938
1052000 -16108.7 -19987.6 300.365 80.5458
1052100 -16182.7 -20023.7 297.432 76.3187
1052200 -16206.6 -20007.6 294.336 -33.8769
1052300 -16170.7 -20026.4 298.572 -5.09396
1052400 -16139.7 -20000.7 298.986 63.9584
1052500 -16150.2 -20053.1 302.226 141.393
1052600 -16299.6 -20083 292.972 -255.553
1052700 -16318.4 -20144.7 296.294 172.27
1052800 -16271.4 -20102.7 296.686 123.229
1052900 -16206.3 -20089.9 300.728 69.8088
1053000 -16187.6 -20029.2 297.476 5.05739
1053100 -16136.7 -20008 299.781 -131.732
1053200 -16071.9 -19991.4 303.507 1.30864
1053300 -16108 -19975.1 299.456 8.72552
1053400 -16209.3 -20013.3 294.567 2.7209
1053500 -16231.3 -20089 298.727 162.948
1053600 -16230.1 -20054.5 296.142 131.871
1053700 -16135.7 -20000.1 299.251 -26.8482
1053800 -16060.9 -19989.9 304.252 -138.005
1053900 -16131.1 -19976 297.73 87.2614
1054000 -16170.4 -20046.9 300.188 112.957
1054100 -16234 -20097.5 299.181 1.00812
1054200 -16290.8 -20108.9 295.658 -218.776
1054300 -16278.9 -20128.1 298.066 29.1963
1054400 -16280.9 -20131.8 298.199 -91.6215
1054500 -16306.9 -20163.5 298.642 241.606
1054600 -16404.6 -20203.8 294.19 134.225
1054700 -16427.3 -20162.9 289.27 -267.879
1054800 -16334 -20159.9 296.26 -136.077
1054900 -16272.9 -20098.1 296.207 -74.2822
1055000 -16204.3 -20055 298.182 103.915
1055100 -16165.6 -20069.9 302.337 388.605
1055200 -16224.3 -20058.8 296.928 24.1305
1055300 -16335.3 -20139.3 294.571 56.9888
1055400 -16354 -20141.1 293.257 24.3087
1055500 -16297.2 -20101.4 294.583 173.514
1055600 -16232.6 -20111 300.331 -135.686
1055700 -16231.1 -20093.3 299.069 102.953
1055800 -16274.9 -20114.7 297.345 53.5927
1055900 -16379.2 -20186.6 294.828 54.6882
1056000 -16393.2 -20160.6 291.734 -203.928
1056100 -16308.8 -20139 296.6 -262.289
1056200 -16277.4 -20106.1 296.481 111.281
1056300 -16227.1 -20049.6 295.996 -178.585
1056400 -16141.3 -20009 299.498 22.8214
1056500 -16139 -20012.9 299.976 -159.786
1056600 -16171.2 -20027.4 298.609 -17.2427
1056700 -16222.2 -20058.4 297.064 -31.3644
1056800 -16327 -20139.9 295.261 85.8337
1056900 -16416.7 -20224.6 294.871 -33.864
1057000 -16381.5 -20149 291.737 -278.201
1057100 -16279.2 -20046.2 291.705 -237.893
1057200 -16189.8 -20041.6 298.268 -224.083
1057300 -16146.2 -20005.2 298.829 -135.804
1057400 -16124.8 -20009.5 300.818 29.4815
1057500 -16175.2 -20037 299.042 51.4194
1057600 -16287.3 -20129.4 297.525 -143.669
1057700 -16314.6 -20106.6 293.641 -80.357
1057800 -16245.3 -20065.2 295.799 81.5044
1057900 -16185.2 -20037 298.27 -200.762
1058000 -16160.9 -19998.3 297.148 -25.2854
1058100 -16122.5 -19973.2 298.189 94.3826
1058200 -16053.8 -19971.1 303.343 125.177
1058300 -16033.4 -20000.5 307.2 84.3607
1058400 -16150.3 -19998.8 298.012 -76.582
1058500 -16214.9 -20070.4 298.554 -132.972
1058600 -16276.1 -20117.8 297.488 13.5386
1058700 -16326.5 -20156.1 296.546 -22.6946
1058800 -16324 -20137.5 295.298 33.6445
1058900 -16219.4 -20084.9 299.332 35.5762
1059000 -16154.2 -20043.7 301.195 91.9542
1059100 -16194 -20065.4 299.781 -19.5236
1059200 -16266.1 -20078.7 295.231 -225.548
1059300 -16266.3 -20117.3 298.203 -237.19
1059400 -16260.4 -20107.1 297.872 155.601
1059500 -16261.6 -20114.3 298.344 116.12
1059600 -16258.8 -20099.3 297.39 -77.3798
1059700 -16241.1 -20080.7 297.321 19.526
1059800 -16177.8 -20087.9 302.79 55.1457
1059900 -16141.5 -20044.5 302.232 38.8876
1060000 -16233.5 -20100.2 299.424 -22.2725
1060100 -16317.2 -20143.8 296.311 -183.92
1060200 -16326.1 -20165.6 297.312 178.858
1060300 -16300.7 -20142.2 297.471 -7.16652
1060400 -16198 -20086.8 301.134 -22.8886
1060500 -16163.4 -20083.2 303.539 -135.935
1060600 -16224.5 -20085.4 298.969 -243.24
1060700 -16251.2 -20101.7 298.169 -135.904
1060800 -16265.7 -20102.6 297.114 -180.464
1060900 -16248.8 -20081.4 296.778 131.549
1061000 -16148.7 -20036.3 301.039 51.0956
1061100 -16106.7 -19997.2 301.264 110.288
1061200 -16174.7 -20049 300.007 138.942
1061300 -16251.9 -20087.9 297.046 -175.951
1061400 -16257.6 -20094.4 297.103 -137.087
1061500 -16230.1 -20068.7 297.249 -13.2999
1061600 -16160.1 -20026.1 299.374 56.1274
1061700 -16055.6 -19986.2 304.371 -80.5208
1061800 -16055 -19958.9 302.301 23.659
1061900 -16163 -20020.2 298.685 -57.4006
1062000 -16205.7 -20087.4 300.585 -115.471
1062100 -16266.5 -20099.4 296.806 -105.403
1062200 -16309.9 -20147.6 297.17 80.77
1062300 -16343.3 -20155 295.163 62.5674
1062400 -16323.5 -20147 296.076 -262.747
1062500 -16225.1 -20110.6 300.871 -40.8483
1062600 -16187.1 -20039.3 298.295 101.298
1062700 -16156.1 -20003.7 297.944 17.8048
1062800 -16075.4 -20023.3 305.706 -81.5842
1062900 -16096 -19978.6 300.659 -31.8688
1063000 -16210.9 -20069.1 298.765 -111.586
1063100 -16252 -20077.5 296.233 -218.264
1063200 -16228.3 -20072.5 297.68 -162.537
1063300 -16183.1 -20057.5 300.017 157.672
1063400 -16124.3 -20023.5 301.938 -207.447
1063500 -16095 -19974.2 300.39 -53.6139
1063600 -16148.1 -20044 301.68 -133.76
1063700 -16246.6 -20054.6 294.883 -339.822
1063800 -16239.3 -20064 296.172 -114.379
1063900 -16184.2 -20052.4 299.538 -172.22
1064000 -16124 -19987.5 299.181 -179.67
1064100 -16011.5 -19929.1 303.364 -44.6016
1064200 -16002.9 -19922.7 303.536 -114.829
1064300 -16078 -19907.9 296.572 -210.072
1064400 -16101.1 -19996.6 301.655 -64.1079
1064500 -16153.3 -19987.5 296.9 -186.492
1064600 -16210.1 -20063.5 298.394 -168.753
1064700 -16295 -20094.6 294.231 -110.873
1064800 -16308.4 -20113.2 294.634 59.1595
1064900 -16174.8 -20014.6 297.338 127.87
1065000 -16100.9 -19989.9 301.151 4.46831
1065100 -16117.1 -19977.7 298.945 133.52
1065200 -16172.5 -20003.9 296.691 38.88
1065300 -16234 -20065.2 296.674 49.4911
1065400 -16297.3 -20100.1 294.478 -52.384
1065500 -16316 -20107 293.568 -180.427
1065600 -16226.9 -20051.2 296.138 -15.9045
1065700 -16128.1 -19981.5 298.386 -90.9437
1065800 -16086.9 -19933.2 297.845 49.5548
1065900 -16058.5 -19954.8 301.714 291.24
1066000 -16125.6 -19974.1 298.014 223.518
1066100 -16198.6 -19996.7 294.114 -13.492
1066200 -16168.8 -20007.4 297.249 -47.329
1066300 -16121.3 -19986.8 299.325 17.2645
1066400 -16043.8 -19951.1 302.56 506.234
1066500 -15974.2 -19918.4 305.428 137.083
1066600 -16061.2 -19919.9 298.801 -120.508
1066700 -16129.2 -19950.5 295.91 -247.887
1066800 -16117.4 -19956.4 297.272 29.8625
1066900 -16084.9 -19940.5 298.567 124.53
1067000 -16049.4 -19909.9 298.944 116.933
1067100 -15979.6 -19890.8 302.865 14.07
1067200 -15971.3 -19840 299.578 -44.947
1067300 -16046.7 -19925.6 300.364 -136.038
1067400 -16146.3 -19972.9 296.313 -264.464
