# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
224800 -16188.5 -20018.1 296.555 39.7234 0.87601
224900 -16144 -19992.4 298.01 -162.172 0.873121
225000 -16107.7 -19990 300.633 47.0889 0.871631
225100 -16114.6 -19945 296.609 -138.445 0.87015
225200 -16130 -19989 298.827 -255.281 0.870057
225300 -16189.9 -20044.6 298.5 -0.711459 0.872078
225400 -16269.5 -20086.1 295.545 -174.704 0.874412
225500 -16288.6 -20134.6 297.814 41.5705 0.877588
225600 -16286.2 -20129.9 297.639 -72.9065 0.880004
225700 -16234.3 -20110.7 300.172 330.508 0.881652
225800 -16208.8 -20104.7 301.683 27.3014 0.880938
225900 -16263 -20089.7 296.329 10.9905 0.879749
226000 -16315.8 -20124.6 294.934 -138.887 0.878927
226100 -16343 -20133.6 293.524 33.5665 0.879379
226200 -16259 -20075.9 295.569 178.304 0.879252
226300 -16172.8 -20034.2 299.006 -197.329 0.877983
226400 -16152.4 -20031 300.343 105.103 0.878229
226500 -16193.4 -20038.5 297.753 -177.544 0.878364
226600 -16285.8 -20136.6 298.194 44.4103 0.879267
226700 -16355.4 -20158.1 294.465 -195.554 0.880372
226800 -16336.9 -20164.1 296.368 122.77 0.882748
226900 -16296.7 -20124.6 296.418 186.286 0.884182
227000 -16245.3 -20082.3 297.117 287.145 0.883473
227100 -16220 -20104.2 300.773 -22.0392 0.88061
227200 -16249.9 -20106.5 298.641 248.748 0.877358
227300 -16268.4 -20113.7 297.763 -94.0828 0.872519
227400 -16265.2 -20099.5 296.909 -109.5 0.868511
227500 -16224.3 -20072.4 297.98 -274.982 0.866463
227600 -16103.2 -19994.9 301.358 -218.017 0.866999
227700 -16088.6 -19981.9 301.484 100.784 0.869176
227800 -16158.2 -20029.4 299.774 121.039 0.870617
227900 -16239.4 -20075.2 297.026 67.6524 0.870699
228000 -16246.6 -20083.2 297.09 -105.62 0.870253
228100 -16236.2 -20085.8 298.098 145.212 0.8703
228200 -16208.7 -20002.7 293.793 -162.661 0.869599
228300 -16098.1 -20002.9 302.373 -64.8284 0.870224
228400 -16115.7 -20008.4 301.432 -87.3462 0.871746
228500 -16190.9 -20068 300.234 -39.7648 0.873858
228600 -16264.5 -20136.2 299.814 44.542 0.876228
228700 -16314 -20171.7 298.727 236.718 0.877632
228800 -16322.3 -20119.6 294.048 -17.9872 0.877125
228900 -16256.8 -20098.9 297.522 56.9542 0.876428
229000 -16207.2 -20082.4 300.086 -132.595 0.875578
229100 -16213.3 -20063.7 298.16 -137.997 0.876031
229200 -16229 -20094.9 299.362 224.32 0.877413
229300 -16293.1 -20122.9 296.564 -27.4366 0.877581
229400 -16338.3 -20139.4 294.339 60.7197 0.877439
229500 -16250.1 -20118 299.509 21.7405 0.876683
229600 -16151.9 -20022.5 299.722 17.2513 0.875721
229700 -16159.6 -20046.8 301.01 23.3907 0.874576
229800 -16226 -20053.4 296.377 2.45996 0.873218
229900 -16271.2 -20098.7 296.387 -135.128 0.87208
230000 -16292.1 -20097.1 294.64 -78.013 0.871936
230100 -16248.5 -20065.8 295.592 240.956 0.872249
230200 -16161.3 -20034.6 299.936 142.187 0.870695
230300 -16137.5 -19993.8 298.621 -195.466 0.867848
230400 -16121.6 -19933.8 295.201 -108.411 0.866331
230500 -16017.9 -19876.8 298.819 -237.522 0.866373
230600 -15975.3 -19875.4 302.015 26.3871 0.868414
230700 -16039.6 -19937.9 301.867 157.408 0.87062
230800 -16121.6 -19983.2 299.027 217.467 0.871274
230900 -16153.6 -19992.6 297.277 -150.858 0.870203
231000 -16157.6 -19989.8 296.754 -383.096 0.870424
231100 -16091.1 -19933 297.496 207.684 0.873791
231200 -16000.4 -19915.1 303.141 295.371 0.876387
231300 -16045.9 -19950.9 302.386 368.425 0.875822
231400 -16116 -19949.9 296.881 -105.089 0.87196
231500 -16126.7 -19986.2 298.863 -428.842 0.868563
231600 -16145.9 -19975.5 296.55 -144 0.868657
231700 -16164.5 -19999.3 296.954 30.0284 0.870523
231800 -16184.5 -20027.9 297.618 135.41 0.872316
231900 -16192.7 -20004.6 295.182 -60.8252 0.873384
232000 -16133.3 -19974.2 297.427 32.6972 0.87465
232100 -16060.7 -19962.4 302.133 121.802 0.876051
232200 -16087.3 -19978.8 301.339 86.7165 0.876509
232300 -16190.2 -20006.3 295.505 31.4587 0.875628
232400 -16213 -20050.3 297.146 8.73218 0.874477
232500 -16190.5 -20003.9 295.297 29.425 0.873162
232600 -16109.4 -19959.5 298.138 131.025 0.871039
232700 -16067 -19959.2 301.394 -122.872 0.867591
232800 -16094.7 -19955.1 298.934 -297.864 0.864932
232900 -16131.2 -20000.6 299.631 -140.312 0.864931
233000 -16166.7 -19996 296.527 -5.74728 0.866712
233100 -16164.9 -20026.8 299.052 -35.2726 0.868931
233200 -16169.8 -20024 298.454 321.4 0.871016
233300 -16205.5 -20051.4 297.81 -76.8624 0.870884
233400 -16295.2 -20078 292.928 -103.466 0.870883
233500 -16372.7 -20163.6 293.549 -193.313 0.872054
233600 -16395.8 -20138.9 289.857 -72.6124 0.87524
233700 -16272.2 -20112.2 297.355 267.79 0.879201
233800 -16226.1 -20063.7 297.175 265.672 0.880887
233900 -16187.7 -20050.3 299.108 76.0822 0.880154
234000 -16152.3 -20008.6 298.619 -32.4934 0.878457
234100 -16102.4 -19994.3 301.372 82.6675 0.876699
234200 -16057 -19919.2 299.075 99.5954 0.874258
234300 -16003.1 -19883.8 300.506 -90.0213 0.870919
234400 -15973.4 -19864.9 301.342 -140.961 0.868388
234500 -16034.5 -19903.2 299.576 -42.0197 0.867088
234600 -16139.3 -19992.1 298.351 -105.002 0.866466
234700 -16170.9 -19977.2 294.744 -36.3692 0.866718
234800 -16129.9 -19973.6 297.641 -61.0346 0.867738
234900 -16053.6 -19973.8 303.559 -4.4783 0.869484
235000 -16081.2 -19943.3 299.064 25.7212 0.871078
235100 -16210.8 -20016.1 294.672 126.046 0.872325
235200 -16214.7 -20025 295.054 -2.84409 0.872646
235300 -16134.9 -19965.8 296.652 -79.8883 0.872998
235400 -16079.2 -19983.2 302.309 185.461 0.873757
235500 -16124.7 -19980.8 298.6 138.254 0.8731
235600 -16166.7 -20008.2 297.472 -185.224 0.871122
235700 -16191.4 -20068.1 300.198 -85.0634 0.870079
235800 -16230.8 -20067 297.061 -11.7387 0.869891
235900 -16242.5 -20073.2 296.638 142.843 0.869759
236000 -16222.3 -20064.4 297.518 -163.008 0.868539
236100 -16190.9 -20040.8 298.121 -25.0546 0.868222
236200 -16127.3 -19976.3 298.052 26.042 0.868478
236300 -16069.2 -19992 303.77 229.541 0.867791
236400 -16132.7 -19977.4 297.718 -374.283 0.865505
236500 -16162.1 -20006 297.661 -238.181 0.866073
236600 -16164.7 -20011.1 297.851 157.061 0.869018
236700 -16154.6 -19993.7 297.285 243.107 0.870716
236800 -16086 -19976.5 301.261 -269.436 0.870935
236900 -16031.6 -19967.2 304.755 220.489 0.872445
237000 -16134.6 -20008.2 299.956 79.4777 0.872737
237100 -16211.4 -20057.9 297.861 -3.38037 0.872137
237200 -16229.3 -20029.1 294.245 -123.456 0.871676
237300 -16164.2 -20043.1 300.366 -89.2692 0.872442
237400 -16144.7 -20050.1 302.417 57.3582 0.874101
237500 -16232.8 -20068.9 297.056 121.767 0.875483
237600 -16268.2 -20094.6 296.299 50.4586 0.87562
237700 -16245.3 -20026.5 292.8 -11.2555 0.875093
237800 -16156.4 -20016.8 298.936 122.576 0.874746
237900 -16131.7 -20001.8 299.685 166.62 0.873097
238000 -16156 -19998.8 297.568 -75.8643 0.869591
238100 -16170.6 -19961.1 293.518 -115.679 0.866468
238200 -16095.5 -19961.2 299.343 -323.265 0.86473
238300 -16019.4 -19907.4 301.067 -199.47 0.865632
238400 -16020.7 -19880.5 298.888 9.33484 0.868698
238500 -16085.3 -19975.2 301.215 259.018 0.871619
238600 -16201.9 -20027.1 296.209 -140.111 0.872841
238700 -16212.6 -20043.2 296.63 65.9169 0.874959
238800 -16195.2 -20040.5 297.767 161.749 0.876748
238900 -16151.2 -20018.7 299.484 -160.125 0.877683
239000 -16077.2 -19968 301.283 337.339 0.879197
239100 -16068.8 -19949.3 300.488 188.76 0.877947
239200 -16149.5 -19980.6 296.67 -66.4984 0.874628
239300 -16236.9 -20054.2 295.597 -184.16 0.871514
239400 -16247.8 -20070.4 296.007 -161.598 0.870319
239500 -16178.9 -19996.4 295.613 56.176 0.870627
239600 -16085.2 -19977.9 301.435 -63.514 0.8707
239700 -16107.5 -19980.8 299.931 -31.643 0.87139
239800 -16173.9 -20025.6 298.264 95.2595 0.872247
239900 -16217.2 -20022.3 294.654 -128.625 0.872511
240000 -16185.7 -20033.1 297.929 69.4493 0.873745
240100 -16089.9 -20020.8 304.39 190.656 0.874509
240200 -16121.5 -19972.2 298.182 -108.604 0.873863
240300 -16166.6 -19955.7 293.419 18.6745 0.87385
240400 -16057.2 -19966.4 302.714 -12.3342 0.873878
240500 -15999.2 -19932.6 304.587 -5.3887 0.873962
240600 -16075.8 -19921.4 297.795 166.04 0.873755
240700 -16106.7 -19933.7 296.349 26.2139 0.872141
240800 -16082.7 -19916.3 296.854 17.5698 0.869922
240900 -16001.6 -19926.2 303.905 3.73841 0.866944
241000 -15946.2 -19828.5 300.629 -252.606 0.863644
241100 -15951 -19834 300.69 -93.9788 0.862343
241200 -16044.8 -19871.3 296.31 -213.799 0.862445
241300 -16092.3 -19917 296.167 -78.3953 0.864497
241400 -16087.9 -19978.2 301.245 169.478 0.867408
241500 -16171.2 -20012 297.415 -23.1939 0.869109
241600 -16227.4 -20016.8 293.444 -40.7275 0.870864
241700 -16184.3 -20016.3 296.73 0.645089 0.873228
241800 -16123.3 -19985.6 299.081 -137.369 0.875929
241900 -16097.6 -19992.6 301.614 317.897 0.879192
242000 -16185.8 -20039.1 298.387 237.225 0.879889
242100 -16265.9 -20026.8 291.228 -52.5564 0.878332
242200 -16188.1 -20039 298.205 6.40791 0.877048
242300 -16127.2 -19991.4 299.226 130.133 0.875529
242400 -16112.1 -19973.9 299.038 111.686 0.872994
242500 -16126.9 -19978.9 298.285 8.76121 0.869282
242600 -16151.7 -19934.2 292.9 -230.282 0.865734
242700 -16078.8 -19909.3 296.618 -40.4912 0.864268
242800 -15996.4 -19892.5 301.701 116.99 0.863365
242900 -16027.6 -19928.6 302.073 -119.821 0.861784
243000 -16097 -19899.5 294.448 -142.895 0.861111
243100 -16090.6 -19961.9 299.783 -169.954 0.861992
243200 -16110.2 -19959.2 298.047 -127.907 0.864615
243300 -16169.5 -20001.1 296.705 65.8685 0.868215
243400 -16285.5 -20054.2 291.838 -221.228 0.871512
243500 -16290.4 -20131.7 297.451 104.017 0.875962
243600 -16270.9 -20128.6 298.723 179.495 0.879067
243700 -16265.4 -20071.4 294.722 198.188 0.880118
243800 -16144.1 -20057.1 303.003 -77.5507 0.879651
243900 -16146 -20049.5 302.274 -6.47788 0.879393
244000 -16239.4 -20095.6 298.606 129.009 0.879047
244100 -16300.4 -20123.6 296.055 -115.774 0.878057
244200 -16314.6 -20107.7 293.722 13.4235 0.878215
244300 -16218.5 -20087.3 299.58 -67.3285 0.878456
244400 -16157 -19998 297.433 -82.6786 0.878965
244500 -16142.4 -20019.8 300.251 96.2552 0.880279
244600 -16179.9 -20028 297.985 117.382 0.880683
244700 -16271.5 -20102.9 296.691 -263.608 0.880346
244800 -16338.8 -20151.8 295.264 133.096 0.88168
244900 -16314 -20107.4 293.744 -3.50649 0.882184
245000 -16246.5 -20082 297.011 -129.204 0.882728
245100 -16200.2 -20033.4 296.826 102.583 0.884013
245200 -16156.6 -20014.4 298.731 189.676 0.884417
245300 -16124.6 -20007.8 300.696 75.0526 0.883257
245400 -16188.3 -20053.2 299.28 57.4028 0.881183
245500 -16295.6 -20116 295.842 -92.7099 0.878805
245600 -16300.8 -20081.7 292.773 -144.49 0.877323
245700 -16211 -20060.9 298.121 -21.5474 0.877196
245800 -16163.9 -20014.3 298.166 -90.9667 0.877579
245900 -16150.1 -20042.5 301.409 271.153 0.87819
246000 -16228.3 -20095.5 299.461 -41.4558 0.876912
246100 -16315.1 -20109.3 293.808 -121.399 0.87556
246200 -16274.5 -20075.5 294.34 27.3633 0.875307
246300 -16180.5 -20019.5 297.278 63.4194 0.875146
246400 -16132.8 -20032 301.939 -5.00966 0.874313
246500 -16180.7 -20000.6 295.804 -57.7936 0.873511
246600 -16201.8 -20034.1 296.758 -123.4 0.873396
246700 -16149.6 -20044 301.567 -55.281 0.87427
246800 -16076.4 -19981.2 302.378 75.2018 0.875791
246900 -16102.7 -20000.5 301.833 205.749 0.876564
247000 -16210.5 -20052.1 297.48 -241.519 0.876145
247100 -16232.3 -20054 295.936 -116.327 0.877255
247200 -16204.9 -20076 299.763 189.111 0.879482
247300 -16215.8 -20096.3 300.488 22.4439 0.880515
247400 -16322.7 -20142.4 295.789 -16.0304 0.880923
247500 -16360.2 -20143.4 292.957 164.366 0.881327
247600 -16310.4 -20182.4 299.833 -86.6076 0.880807
247700 -16288.5 -20141.9 298.393 83.9638 0.880431
247800 -16277.8 -20123.5 297.797 -10.8648 0.879513
247900 -16209.7 -20068.6 298.822 81.9747 0.878398
248000 -16157.3 -20046.1 301.134 3.85962 0.876619
248100 -16161.7 -19993.7 296.735 -195.076 0.874712
248200 -16171.9 -20063 301.31 -230.587 0.874698
248300 -16248.7 -20054.2 294.684 119.596 0.876459
248400 -16281.8 -20109.6 296.409 -171.98 0.877908
248500 -16282.1 -20126.2 297.671 355.316 0.88044
248600 -16265.7 -20133.7 299.528 293.088 0.880242
248700 -16265.7 -20121 298.544 -205.318 0.87732
248800 -16292.2 -20139.1 297.891 -102.165 0.87561
248900 -16321.7 -20102.3 292.75 28.0873 0.874763
249000 -16240.3 -20080 297.327 -122.327 0.873847
249100 -16140 -19954.7 295.399 -150.753 0.8741
249200 -16103.4 -19988.3 300.834 64.3061 0.875757
249300 -16143.3 -20030.2 300.985 190.88 0.876977
249400 -16233.2 -20050.6 295.608 17.7831 0.876796
249500 -16239.3 -20058.7 295.758 105.957 0.8758
249600 -16206.3 -20058.8 298.318 22.1599 0.873862
249700 -16194.1 -20062.8 299.58 -172.82 0.871673
249800 -16250.1 -20069.9 295.788 -120.693 0.870792
249900 -16357.7 -20118.9 291.247 -250.04 0.871418
250000 -16320.2 -20141.7 295.925 83.1394 0.874086
250100 -16257 -20113.6 298.638 210.511 0.876306
250200 -16233.2 -20061.1 296.42 -20.5904 0.876934
250300 -16209 -20068.2 298.839 90.0378 0.877617
250400 -16212.3 -20105.5 301.473 195.203 0.877501
250500 -16253.1 -20094.6 297.472 32.38 0.875443
250600 -16268.1 -20114.4 297.844 -206.686 0.873219
250700 -16269.7 -20133.5 299.197 -77.2528 0.872689
250800 -16298.5 -20100.6 294.425 -56.1078 0.872934
250900 -16286.1 -20126.6 297.391 -106.127 0.873748
251000 -16220 -20072.2 298.305 102.564 0.875444
251100 -16150.5 -20011.2 298.953 239.816 0.876394
251200 -16094.9 -19946.2 298.224 120.046 0.875135
251300 -16006.4 -19895.7 301.172 14.4447 0.872391
251400 -15950.4 -19886.8 304.817 25.8911 0.869315
251500 -16067.8 -19918.5 298.177 -175.418 0.866398
251600 -16122.1 -19983.9 299.04 -180.377 0.864803
251700 -16154.1 -20005.4 298.23 -268.623 0.865128
251800 -16200.6 -20027.1 296.312 -210.104 0.868132
251900 -16231.6 -20073.5 297.501 85.8231 0.873036
252000 -16267.7 -20138 299.701 245.113 0.876844
252100 -16358 -20129.7 292.066 -172.881 0.878903
252200 -16322 -20148.6 296.316 114.142 0.881477
252300 -16264.9 -20117.1 298.296 36.9303 0.883124
252400 -16254.4 -20128.9 300.032 85.4834 0.8843
252500 -16280.3 -20133.2 298.358 248.381 0.884419
252600 -16286.1 -20098.3 295.2 432.455 0.881935
252700 -16241.9 -20077.5 297.017 -146.486 0.876518
252800 -16213.3 -20087.9 300.03 -117.449 0.872221
252900 -16218.5 -20054.2 297.023 -188.289 0.869855
253000 -16202.7 -20014 295.134 -308.012 0.869626
253100 -16120.2 -19966 297.804 -80.7631 0.871883
253200 -16074.1 -19963.3 301.164 256.708 0.87465
253300 -16122.4 -19985.2 299.121 44.2085 0.875394
253400 -16192.9 -20036.9 297.666 114.643 0.875282
253500 -16225.7 -20036.8 295.115 -148.011 0.874546
253600 -16173.2 -20039.2 299.372 -83.9271 0.87479
253700 -16057.1 -19969 302.924 198.82 0.875708
253800 -16038.8 -19921.2 300.637 217.911 0.874823
253900 -16077.8 -19932.9 298.531 -25.7921 0.872126
254000 -16109.2 -19993.1 300.753 -49.721 0.869419
254100 -16128.3 -19929.6 294.355 -234.629 0.867372
254200 -16081.4 -19943 299.026 -249.191 0.867821
254300 -16041.8 -19916.3 300.023 292.214 0.870036
254400 -16026.6 -19916 301.18 2.83869 0.870101
254500 -16094.5 -19973.1 300.347 -273.102 0.870267
254600 -16192.3 -20030.9 297.245 43.844 0.872564
254700 -16224.3 -20041.3 295.576 181.771 0.874542
254800 -16195.3 -20055 298.884 275.567 0.874526
254900 -16126.1 -19991.8 299.339 -175.859 0.872522
255000 -16047.8 -19955.8 302.618 -66.991 0.871695
255100 -16070.4 -19933.8 299.163 194.567 0.871401
255200 -16196.2 -20028.9 296.784 -21.1114 0.869795
255300 -16242.2 -20057.5 295.442 -174.371 0.868148
255400 -16191.2 -19989.9 294.154 -361.022 0.868262
255500 -16109 -19961.8 298.35 49.0608 0.871668
255600 -16087.9 -19959.1 299.771 244.935 0.874903
255700 -16126.2 -20007.9 300.579 -60.4242 0.87608
255800 -16227.3 -20051.8 296.153 -106.916 0.877421
255900 -16250.3 -20106.3 298.594 225.729 0.87936
256000 -16271.8 -20132.5 298.954 181.035 0.87951
256100 -16301.5 -20100.1 294.152 -16.5371 0.877788
256200 -16218.3 -20058.9 297.401 57.9043 0.875977
256300 -16135 -20007.3 299.851 -198.336 0.874276
256400 -16130.5 -19993.8 299.161 9.86281 0.874106
256500 -16161 -20030.6 299.646 57.6807 0.874056
256600 -16261 -20075.5 295.387 -7.25246 0.873552
256700 -16281.5 -20078.4 294.014 -99.7048 0.873195
256800 -16243.6 -20102.7 298.837 -25.3755 0.873597
256900 -16243.9 -20095.5 298.256 -25.1288 0.874268
257000 -16241.2 -20079.3 297.206 173.064 0.874774
257100 -16189 -20060.8 299.82 54.2974 0.87414
257200 -16087.2 -19990.7 302.272 -96.0045 0.873046
257300 -16067.1 -19948.9 300.595 -54.3035 0.87268
257400 -16144.8 -19989.2 297.698 -179.946 0.873249
257500 -16210.3 -20003 293.692 -98.4705 0.875225
257600 -16199 -20080.1 300.54 168.202 0.877955
257700 -16231.9 -20098 299.372 78.2289 0.879278
257800 -16258.2 -20083.1 296.183 73.5762 0.879598
257900 -16246.8 -20112 299.305 29.0298 0.879501
258000 -16290.7 -20107.5 295.556 -41.2957 0.879041
258100 -16361.4 -20154.4 293.722 -104.86 0.878926
258200 -16323.6 -20102.4 292.619 -192.457 0.87982
258300 -16228 -20113.7 300.89 41.9588 0.882164
258400 -16229.1 -20085.4 298.616 153.045 0.884305
258500 -16261.8 -20104.2 297.539 229.144 0.884825
258600 -16329.4 -20155.2 296.251 -22.8561 0.883613
258700 -16405.7 -20176.7 292.019 -59.8795 0.882382
258800 -16345 -20140 293.872 98.5511 0.881331
258900 -16251.9 -20079.8 296.421 69.2985 0.879658
259000 -16206.6 -20062.4 298.573 -148.562 0.877637
259100 -16184.1 -20061.9 300.284 34.3927 0.876586
259200 -16213.7 -20023.9 295.047 -115.88 0.87574
259300 -16190.6 -20020.2 296.553 -148.101 0.875799
259400 -16099.4 -19999 301.969 154.607 0.877016
259500 -16111.9 -20028.6 303.289 195.551 0.877064
259600 -16203 -20036.1 296.827 -60.2942 0.875303
259700 -16218.1 -20053 296.955 55.9181 0.873588
259800 -16193.1 -20003.6 295.073 -257.953 0.871902
259900 -16105.2 -19978.1 299.906 -7.63734 0.872175
260000 -16060.6 -19919.1 298.785 -43.134 0.872922
260100 -16063.9 -19929.6 299.343 -62.0293 0.874189
260200 -16084.9 -19946.8 299.049 273.923 0.875678
260300 -16095.2 -19907.4 295.196 -12.5941 0.875165
260400 -16061.3 -19934.5 299.926 -14.4613 0.874529
260500 -16015.5 -19922.1 302.509 -36.5453 0.87402
260600 -15996.2 -19933.4 304.879 -91.8355 0.873792
260700 -16112 -19992.9 300.517 -112.283 0.874334
260800 -16191.9 -20031.1 297.29 -344.546 0.876766
260900 -16231.6 -20094.4 299.124 238.55 0.882316
261000 -16302.6 -20130.6 296.424 287.969 0.886622
261100 -16359.2 -20203.5 297.689 438.377 0.888048
261200 -16397.6 -20194 293.975 150.699 0.885371
261300 -16359.4 -20168.4 294.958 80.6485 0.880843
261400 -16246.4 -20095 298.025 -163.325 0.875876
261500 -16190.7 -20067.3 300.194 -220.461 0.872515
261600 -16185.6 -20041.8 298.613 20.2092 0.871221
261700 -16224.6 -20038.7 295.346 -30.1575 0.870173
261800 -16240.9 -20045 294.575 -233.861 0.869807
261900 -16161.2 -20036.9 300.116 227.159 0.871102
262000 -16103.7 -19980.5 300.207 -80.8185 0.870871
262100 -16101.8 -19971 299.612 110.548 0.870649
262200 -16183.1 -19992.6 294.993 -211.44 0.870352
262300 -16247 -20088.6 297.481 67.0319 0.871304
262400 -16291.3 -20117.3 296.27 -192.802 0.872115
262500 -16333 -20174.8 297.489 -47.907 0.874325
262600 -16401.9 -20183.1 292.806 30.7404 0.877119
262700 -16401.1 -20181.1 292.713 14.7427 0.879444
262800 -16296.5 -20167.1 299.726 285.322 0.880915
262900 -16262.5 -20080.3 295.639 -124.3 0.88032
263000 -16200.7 -20047.9 297.911 306.163 0.879899
263100 -16164.4 -20063.6 301.938 82.3048 0.877423
263200 -16199.6 -20037.2 297.17 12.6319 0.87428
263300 -16204.9 -20036.8 296.727 58.6427 0.871862
263400 -16197 -20039.6 297.559 -57.1799 0.869696
263500 -16178.2 -20001.4 296.047 -303.485 0.868655
263600 -16115 -20010.5 301.653 7.52743 0.870047
263700 -16119.1 -19993.2 299.993 -37.8967 0.871566
263800 -16229 -20030 294.335 -166.512 0.873238
263900 -16250.7 -20064.7 295.341 -28.9727 0.875894
264000 -16208.5 -20102.8 301.556 9.18257 0.878573
264100 -16194.9 -20068.8 299.977 183.567 0.880837
264200 -16272.6 -20127.3 298.488 26.4132 0.881566
264300 -16355.1 -20165.2 295.042 163.166 0.881429
264400 -16341.4 -20118 292.442 -95.879 0.880264
264500 -16245.6 -20114.5 299.595 175.287 0.879451
264600 -16218.6 -20039.8 295.898 -51.6055 0.877539
264700 -16170.6 -20034.8 299.229 -124.086 0.876039
264800 -16149.2 -20036.8 301.043 -41.9955 0.875742
264900 -16247 -20066.7 295.776 -215.747 0.876142
265000 -16312.9 -20123.5 295.073 -109.914 0.878457
265100 -16297.2 -20172.1 300.06 271.555 0.881609
265200 -16295.4 -20120.3 296.184 302.375 0.882123
265300 -16284.2 -20150 299.352 -122.046 0.880271
265400 -16262.1 -20087 296.188 -31.467 0.879243
265500 -16188.5 -20033.6 297.757 -33.6469 0.878689
265600 -16120.3 -20000.3 300.453 1.00377 0.8782
265700 -16124.1 -19991.9 299.509 -153.995 0.878093
265800 -16210.3 -20029.1 295.714 79.4205 0.879149
265900 -16293.2 -20100.6 294.831 221.747 0.879495
266000 -16281.5 -20100.1 295.699 118.879 0.877682
266100 -16221.3 -20040.4 295.741 -114.876 0.874699
266200 -16177.1 -20034.1 298.676 -96.0509 0.87265
266300 -16156.9 -19967.5 295.079 -220.725 0.8717
266400 -16098.2 -19955.5 298.697 -99.7889 0.872847
266500 -16064.3 -19966.1 302.139 4.06849 0.875228
266600 -16156.4 -19996.4 297.36 128.035 0.8774
266700 -16256.7 -20088.9 296.754 27.4969 0.878625
266800 -16257 -20056.3 294.207 23.14 0.879469
266900 -16192.9 -20120.3 304.121 33.5407 0.880362
267000 -16239 -20104.7 299.344 104.309 0.880795
267100 -16304.7 -20127.6 296.035 30.3173 0.880369
267200 -16300.6 -20169.5 299.595 91.3447 0.87931
267300 -16305.5 -20117.7 295.203 75.6929 0.877179
267400 -16244.7 -20085.6 297.418 -61.5193 0.874057
267500 -16145.8 -20029.8 300.763 -228.044 0.87104
267600 -16138.9 -20006.1 299.459 -366.834 0.870081
267700 -16165.8 -20020.6 298.503 -27.7117 0.872274
267800 -16226.5 -20049.8 296.056 -32.6663 0.875874
267900 -16339.8 -20108.7 291.85 49.1506 0.880308
268000 -16348.8 -20179.5 296.631 244.401 0.884496
268100 -16312.5 -20156.2 297.637 279.056 0.886545
268200 -16221.6 -20089.6 299.524 133.057 0.886058
268300 -16105.8 -20037.1 304.429 104.718 0.884022
268400 -16165.6 -20048.9 300.708 158.458 0.880544
268500 -16250.5 -20076.6 296.278 -133.906 0.875519
268600 -16265.7 -20067.3 294.384 -190.4 0.871847
268700 -16193.8 -20061.4 299.488 19.6724 0.870145
268800 -16143.4 -20029.2 300.902 -11.5199 0.868339
268900 -16153.7 -20014.3 298.948 -330.985 0.867109
269000 -16173 -20045.8 299.897 -209.781 0.868829
269100 -16222.7 -20087.1 299.25 -167.714 0.872701
269200 -16277.2 -20109.6 296.767 195.188 0.877514
269300 -16278.9 -20105.6 296.33 67.4221 0.880378
269400 -16202.9 -20075.6 299.889 -13.427 0.882039
269500 -16086.3 -19985.3 301.922 198.57 0.883205
269600 -16124.2 -20065.3 305.184 223.389 0.882548
269700 -16235.5 -20102.1 299.41 171.92 0.879966
269800 -16279.9 -20100 295.812 -101.802 0.87662
269900 -16245.9 -20043.2 294.049 -186.324 0.874891
270000 -16154.2 -20054.6 302.032 125.144 0.874975
270100 -16170 -20044.8 300.049 -61.9428 0.874144
270200 -16212.5 -20039.3 296.335 -142.789 0.873723
270300 -16207.7 -20032.6 296.185 110.653 0.874535
270400 -16099.6 -20026.6 304.092 40.0459 0.874531
270500 -16073.6 -19958.7 300.848 -63.5704 0.874259
270600 -16134.3 -19989.9 298.564 -157.054 0.874709
270700 -16192.1 -20044.5 298.316 157.758 0.875973
270800 -16242.5 -20064.4 295.958 71.6357 0.876377
270900 -16245 -20069.7 296.17 -29.1967 0.875776
271000 -16218.8 -20021.3 294.454 -160.358 0.87567
271100 -16149.2 -20039.1 301.215 57.9772 0.877019
271200 -16152.5 -20039.2 300.974 -4.88645 0.877978
271300 -16248.3 -20093.5 297.763 339.092 0.878412
271400 -16295 -20118.2 296.054 39.8327 0.876328
271500 -16275.5 -20114.8 297.298 68.1691 0.873348
271600 -16223 -20051 296.429 -241.65 0.870053
271700 -16128.1 -20014.4 300.938 -92.4009 0.868632
271800 -16104.1 -19989 300.827 -122.063 0.868426
271900 -16129.5 -20010.5 300.534 -155.74 0.869487
272000 -16205.1 -20073.1 299.522 91.4566 0.871918
272100 -16266.8 -20105.1 297.218 12.1424 0.873925
272200 -16274.2 -20100.1 296.261 53.5716 0.875336
272300 -16226.8 -20086.4 298.877 -34.2844 0.876498
272400 -16113.1 -20036.3 303.794 161.069 0.877765
272500 -16122.6 -20046.4 303.843 91.5473 0.87772
272600 -16210 -20098.8 301.139 -103.592 0.876757
272700 -16245.7 -20035.1 293.437 -156.377 0.87652
272800 -16192.1 -20064.1 299.83 89.1719 0.877812
272900 -16162 -20038.2 300.161 404.324 0.878152
273000 -16226 -20077.2 298.219 -77.1434 0.875186
273100 -16337.2 -20121.8 293.065 -385.765 0.872648
273200 -16310.4 -20141.6 296.675 -2.04703 0.873195
273300 -16274.7 -20150.5 300.126 -36.0692 0.874466
273400 -16283.9 -20102.3 295.68 -80.1569 0.876239
273500 -16285.3 -20149.9 299.257 116.955 0.878981
273600 -16290.3 -20122.4 296.746 127.473 0.880884
