# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_met	rdf__wat_met	finiterdf__met_met	rdf__met_met	
8.99143 0.990899	0.996276	1.00045	0.998418	1.01116	1.01248	
9.00159 0.98684	0.992191	0.998493	0.996463	1.00724	1.00857	
9.01176 0.991169	0.996542	1.00222	1.00018	1.00903	1.01036	
9.02192 0.992126	0.997503	1.00098	0.998948	1.01111	1.01244	
9.03209 0.99158	0.996952	1.00113	0.999096	1.00344	1.00477	
9.04225 0.989118	0.994475	1.00257	1.00053	1.00571	1.00705	
9.05242 0.986571	0.99191	1.00265	1.00061	1.00761	1.00896	
9.06258 0.989151	0.994501	1.00201	0.999976	1.01407	1.01543	
9.07275 0.989257	0.994605	0.998649	0.996616	1.01353	1.0149	
9.08292 0.998302	1.0037	1.00132	0.99928	1.00444	1.0058	
9.09308 0.993537	0.998909	1.00314	1.0011	1.0096	1.01097	
9.10325 0.996176	1.00156	1.00174	0.999697	1.00664	1.00801	
9.11341 0.994808	1.00019	1.00287	1.00083	1.01147	1.01285	
9.12358 0.995811	1.0012	1.00361	1.00157	1.00905	1.01044	
9.13374 0.992182	0.997548	1.00413	1.00209	1.0077	1.00909	
9.14391 0.994371	0.999748	1.00331	1.00127	1.00623	1.00762	
9.15407 0.99416	0.999536	1.00374	1.0017	1.00934	1.01074	
9.16424 0.993664	0.999037	1.00121	0.999173	1.00782	1.00923	
9.17441 0.996125	1.00151	0.998848	0.996817	1.00288	1.00428	
9.18457 0.995029	1.00041	1.00481	1.00277	1.01242	1.01384	
9.19474 0.996401	1.00179	1.0011	0.999066	1.0078	1.00921	
9.2049 0.993815	0.99919	0.99997	0.997936	1.00547	1.00688	
9.21507 0.992303	0.997669	0.998603	0.99657	1.00321	1.00462	
9.22523 0.994763	1.00014	0.998831	0.996796	1.01078	1.01222	
9.2354 0.991297	0.996655	1.00207	1.00003	1.00564	1.00707	
9.24556 0.993095	0.998462	1.00004	0.998001	1.00541	1.00684	
9.25573 0.99423	0.999603	0.995954	0.99392	1.00898	1.01043	
9.2659 0.993894	0.999265	1.0005	0.998456	1.00761	1.00906	
9.27606 0.996374	1.00176	0.996329	0.994291	1.00404	1.00549	
9.28623 0.990672	0.996025	1.00101	0.99896	1.00495	1.0064	
9.29639 0.993956	0.999326	1.00022	0.998167	1.00827	1.00973	
9.30656 0.98683	0.992157	0.997602	0.995557	1.00817	1.00963	
9.31672 0.993114	0.998474	1.00099	0.998936	1.00152	1.00297	
9.32689 0.993243	0.998603	1.00146	0.99941	1.00098	1.00244	
9.33705 0.999202	1.0046	1.00191	0.999859	1.00907	1.01055	
9.34722 0.995217	1.00059	0.998508	0.996459	1.00557	1.00705	
9.35739 0.997469	1.00286	0.99938	0.997327	1.00064	1.00211	
9.36755 0.997592	1.00298	0.998511	0.996458	1.00897	1.01046	
9.37772 0.993893	0.999262	1.00184	0.999785	0.999316	1.00079	
9.38788 0.992012	0.99737	0.997406	0.995353	1.00015	1.00162	
9.39805 0.989773	0.995115	0.998772	0.996714	0.995826	0.997294	
9.40821 0.997785	1.00317	0.996352	0.994296	1.00391	1.0054	
9.41838 1.0007	1.00611	0.993206	0.991152	0.997149	0.998621	
9.42854 1.00015	1.00556	0.999139	0.997071	1.00219	1.00367	
9.43871 0.98681	0.992141	0.996029	0.993964	0.999214	1.00069	
9.44888 0.994457	0.999829	0.999909	0.997834	1.0003	1.00178	
9.45904 0.994231	0.999601	0.998373	0.9963	1.00078	1.00226	
9.46921 0.994767	1.00014	0.997104	0.99503	0.999375	1.00085	
9.47937 0.993602	0.998968	0.996232	0.994157	0.99875	1.00023	
9.48954 0.994555	0.999926	0.995609	0.993532	1.00542	1.00691	
9.4997 0.992276	0.997634	0.998969	0.996882	0.996907	0.998387	
9.50987 0.996996	1.00238	0.997782	0.995696	0.994889	0.996364	
9.52003 0.993107	0.99847	0.995065	0.99298	0.997462	0.99894	
9.5302 0.992025	0.997381	0.996293	0.994202	0.999642	1.00112	
9.54037 0.992071	0.997425	0.998697	0.9966	0.996048	0.997523	
9.55053 0.993191	0.998551	1.00027	0.998171	0.999164	1.00064	
9.5607 0.995405	1.00078	0.99561	0.993514	0.995014	0.996486	
9.57086 0.996763	1.00214	0.997344	0.995242	0.996548	0.998021	
9.58103 0.995135	1.00051	0.995433	0.993331	0.997943	0.999418	
9.59119 0.997874	1.00326	0.995645	0.993538	0.995331	0.9968	
9.60136 0.996428	1.00181	0.997891	0.995777	1.00074	1.00222	
9.61152 0.992755	0.998116	0.997653	0.995537	0.994991	0.996459	
9.62169 0.994999	1.00037	0.995871	0.993755	0.993128	0.99459	
9.63186 0.992361	0.997719	0.996529	0.994409	0.993818	0.995278	
9.64202 0.994561	0.99993	0.996799	0.994675	0.990532	0.991983	
9.65219 0.990748	0.996094	0.995132	0.993007	0.994454	0.995908	
9.66235 0.994474	0.99984	0.99801	0.995877	0.994333	0.995784	
9.67252 0.994446	0.999813	0.993975	0.991846	0.991672	0.993115	
9.68268 0.994868	1.00024	0.996747	0.994609	0.990054	0.99149	
9.69285 0.992668	0.998024	0.995909	0.993769	0.9918	0.993234	
9.70301 0.994358	0.999723	0.996413	0.994268	0.993751	0.995185	
9.71318 0.992246	0.997598	0.997727	0.995577	0.990505	0.991929	
9.72335 0.990028	0.995365	0.996908	0.994756	0.99028	0.991699	
9.73351 0.993359	0.998713	0.996165	0.994011	0.988357	0.989767	
9.74368 0.989619	0.99495	0.995085	0.992929	0.993263	0.994677	
9.75384 0.99421	0.999565	0.997843	0.995678	0.988115	0.989515	
9.76401 0.99349	0.998841	0.996038	0.993874	0.990536	0.991935	
9.77417 0.992023	0.997364	0.996765	0.994596	0.988539	0.989929	
9.78434 0.995615	1.00098	0.995249	0.993079	0.99097	0.992358	
9.7945 0.991738	0.997076	0.99499	0.992816	0.988889	0.990269	
9.80467 0.994724	1.00008	0.996133	0.993953	0.992147	0.993528	
9.81484 0.993313	0.998659	0.99437	0.992189	0.983282	0.984641	
9.825 0.993892	0.999241	0.99647	0.994281	0.990241	0.991604	
9.83517 0.989992	0.995317	0.993864	0.991675	0.993495	0.994859	
9.84533 0.989939	0.995261	0.993926	0.991732	0.98884	0.990192	
9.8555 0.993243	0.998582	0.9945	0.9923	0.985495	0.986834	
9.86566 0.993008	0.998344	0.996443	0.994235	0.99143	0.992772	
9.87583 0.992967	0.998302	0.996135	0.993924	0.98649	0.987819	
9.88599 0.992278	0.997608	0.991958	0.98975	0.985078	0.986396	
9.89616 0.992277	0.997606	0.998968	0.996742	0.99232	0.993644	
9.90633 0.9904	0.995715	0.999309	0.997081	0.985789	0.987096	
9.91649 0.991845	0.997167	0.993889	0.991667	0.988534	0.989838	
9.92666 0.997772	1.00313	0.995196	0.992967	0.987392	0.988688	
9.93682 0.993272	0.998602	0.996305	0.99407	0.986639	0.987926	
9.94699 0.991628	0.996947	0.993078	0.990844	0.986345	0.987623	
9.95715 0.99212	0.997441	0.998225	0.995977	0.983947	0.985213	
9.96732 0.990613	0.995923	0.995536	0.99329	0.989331	0.990598	
9.97748 0.992979	0.998301	0.995399	0.993148	0.989116	0.990376	
9.98765 0.994755	1.00009	0.999279	0.997018	0.991341	0.9926	
9.99782 0.99019	0.995493	0.995309	0.993053	0.985609	0.986852	
10.008 0.991746	0.997056	0.996632	0.994369	0.986045	0.98728	
10.0181 0.991953	0.997262	0.995281	0.993016	0.98325	0.984472	
10.0283 0.989801	0.995095	0.99853	0.996255	0.983472	0.984684	
10.0385 0.994816	1.00014	0.995953	0.993681	0.987732	0.988942	
10.0486 0.990428	0.995723	0.992739	0.990468	0.985375	0.986573	
10.0588 0.995318	1.00064	0.998748	0.996461	0.986991	0.988184	
10.069 0.993262	0.998572	0.99678	0.994493	0.985716	0.986898	
10.0791 0.990046	0.995336	0.994999	0.992711	0.987855	0.989032	
10.0893 0.992772	0.998075	0.997036	0.99474	0.982215	0.983375	
10.0995 0.992958	0.998261	0.992202	0.989911	0.980105	0.98125	
10.1096 0.991044	0.996333	0.996688	0.994383	0.985632	0.986775	
10.1198 0.991978	0.997271	0.999817	0.997503	0.984699	0.985832	
10.13 0.992245	0.997538	0.998154	0.995841	0.988648	0.989778	
10.1401 0.994483	0.999788	0.997703	0.995387	0.990459	0.991586	
10.1503 0.996566	1.00188	0.998705	0.996384	0.98498	0.986091	
10.1605 0.990703	0.995987	0.995839	0.993521	0.985455	0.986558	
10.1706 0.993524	0.998822	0.995047	0.992726	0.989547	0.990648	
10.1808 0.992409	0.997698	0.996246	0.993918	0.98864	0.989733	
10.191 0.991427	0.996709	1.00021	0.997871	0.988739	0.989825	
10.2011 0.99356	0.998853	0.999696	0.997357	0.986637	0.987713	
10.2113 0.993479	0.99877	0.999223	0.996883	0.98653	0.987597	
10.2215 0.990181	0.995452	0.99918	0.996837	0.988193	0.989254	
10.2316 0.996126	1.00143	0.998745	0.996401	0.986162	0.987212	
10.2418 0.992169	0.997449	1.00134	0.998987	0.98811	0.989155	
10.252 0.992779	0.998062	0.998608	0.996261	0.987947	0.988985	
10.2621 0.996235	1.00154	0.998971	0.996621	0.985782	0.986808	
10.2723 0.992583	0.997864	0.997655	0.995305	0.989034	0.990056	
10.2825 0.995892	1.00119	1.00367	1.00131	0.99097	0.991989	
10.2926 0.995955	1.00126	0.996817	0.994466	0.985973	0.986978	
10.3028 0.995482	1.00078	1	0.99764	0.987748	0.988746	
10.3129 0.992978	0.998262	0.999424	0.997063	0.983528	0.984512	
10.3231 1.0025	1.00784	0.997834	0.995473	0.986358	0.987336	
10.3333 0.99668	1.00199	1.00209	0.999718	0.986883	0.987852	
10.3434 0.993753	0.999048	1.0024	1.00003	0.986224	0.987184	
10.3536 0.993386	0.998678	0.998473	0.996108	0.98491	0.985859	
10.3638 0.993051	0.99834	0.997646	0.99528	0.986017	0.986957	
10.3739 0.998608	1.00393	1.0011	0.998724	0.988107	0.989042	
10.3841 0.99895	1.00428	1.00084	0.998463	0.989128	0.990056	
10.3943 0.999146	1.00448	1.00259	1.00021	0.988974	0.989895	
10.4044 0.995397	1.00071	0.998641	0.996268	0.989506	0.990421	
10.4146 0.993548	0.998848	0.999328	0.996951	0.991215	0.992125	
10.4248 1.00034	1.00568	0.999771	0.997391	0.987486	0.988384	
10.4349 0.996176	1.0015	1.00095	0.998562	0.989018	0.989911	
10.4451 0.996906	1.00223	0.997766	0.995386	0.991787	0.992677	
10.4553 0.991924	0.99722	1.00275	1.00036	0.988029	0.988908	
10.4654 0.99645	1.00177	1.00275	1.00035	0.989356	0.990229	
10.4756 1.00214	1.0075	1.00373	1.00134	0.989992	0.990859	
10.4858 0.991794	0.997094	1.00402	1.00163	0.986839	0.987694	
10.4959 0.996894	1.00222	1.00381	1.00142	0.988793	0.989642	
10.5061 0.997641	1.00298	1.00198	0.999589	0.98647	0.987308	
10.5163 0.996569	1.0019	1.00304	1.00065	0.992268	0.993105	
10.5264 0.99464	0.999961	1.00222	0.99983	0.988832	0.989659	
10.5366 0.995859	1.00119	1.00445	1.00206	0.988239	0.989057	
10.5468 0.99857	1.00392	1.00386	1.00147	0.990445	0.991259	
10.5569 0.998619	1.00397	1.00267	1.00028	0.991327	0.992136	
10.5671 0.998277	1.00363	1.0032	1.00081	0.990589	0.99139	
10.5773 0.994779	1.00011	1.00424	1.00186	0.989223	0.990015	
10.5874 0.999519	1.00488	1.00348	1.0011	0.98845	0.989234	
10.5976 0.994994	1.00033	1.00488	1.0025	0.993526	0.99431	
10.6077 0.99648	1.00183	1.0032	1.00082	0.990427	0.991201	
10.6179 1.00258	1.00796	1.00338	1.001	0.991077	0.991845	
10.6281 1.00284	1.00823	1.00474	1.00236	0.992323	0.993088	
10.6382 0.993247	0.998587	1.00017	0.997793	0.99431	0.995072	
10.6484 0.995138	1.00049	1.0062	1.00382	0.994455	0.995214	
10.6586 0.998665	1.00404	1.00571	1.00333	0.991736	0.992487	
10.6687 0.996213	1.00157	1.00493	1.00256	0.989884	0.990626	
10.6789 0.996468	1.00183	1.00281	1.00044	0.989942	0.990677	
10.6891 0.999483	1.00487	1.00681	1.00444	0.995752	0.996488	
10.6992 1.00083	1.00623	1.00688	1.00451	0.993465	0.994195	
10.7094 0.99647	1.00184	1.00662	1.00425	0.990204	0.990925	
10.7196 0.995964	1.00134	1.00646	1.00409	0.994612	0.995332	
10.7297 0.995919	1.00129	1.00692	1.00455	0.989305	0.990014	
10.7399 0.998758	1.00415	1.00746	1.0051	0.992285	0.99299	
10.7501 1.00241	1.00783	1.00843	1.00607	0.990564	0.991261	
10.7602 1.00135	1.00676	1.00767	1.00532	0.998808	0.99951	
10.7704 0.996918	1.00231	1.00808	1.00573	0.994552	0.995248	
10.7806 0.999921	1.00534	1.0077	1.00536	0.993461	0.994151	
10.7907 0.999413	1.00483	1.00552	1.00318	0.997327	0.998019	
10.8009 1.00214	1.00757	1.0051	1.00277	0.995706	0.996393	
10.8111 0.99797	1.00339	1.00687	1.00453	0.99143	0.992108	
10.8212 0.998527	1.00395	1.0088	1.00647	0.996635	0.997315	
10.8314 1.00178	1.00723	1.00976	1.00743	0.992583	0.993255	
10.8416 0.997591	1.00302	1.00915	1.00683	0.994512	0.99518	
10.8517 0.999864	1.00531	1.00725	1.00494	0.993645	0.994309	
10.8619 1.00011	1.00556	1.0101	1.00779	0.997696	0.998361	
10.8721 1.00011	1.00557	1.01023	1.00792	0.996304	0.996966	
10.8822 1.00053	1.00599	1.00837	1.00607	0.999456	1.00012	
10.8924 1.00133	1.0068	1.01144	1.00914	1.00043	1.0011	
10.9025 1.00149	1.00697	1.01069	1.0084	0.995261	0.99592	
10.9127 1.00078	1.00626	1.00885	1.00658	0.997292	0.997951	
10.9229 1.00078	1.00626	1.00703	1.00476	0.994484	0.995136	
10.933 0.99916	1.00464	1.01007	1.0078	1.00036	1.00101	
10.9432 0.997464	1.00294	1.01225	1.00999	0.997176	0.997829	
10.9534 1.00516	1.01069	1.01235	1.0101	0.996259	0.996909	
10.9635 0.997186	1.00267	1.01048	1.00823	1.00157	1.00223	
10.9737 0.996575	1.00206	1.01449	1.01224	0.99704	0.99769	
10.9839 1.00095	1.00646	1.01179	1.00956	0.998679	0.99933	
10.994 0.997784	1.00328	1.00951	1.00728	0.995902	0.996549	
11.0042 0.999068	1.00458	1.01012	1.0079	0.997284	0.997929	
11.0144 1.00099	1.00651	1.01033	1.00812	0.99884	0.999486	
11.0245 0.994765	1.00025	1.01084	1.00863	0.998958	0.999604	
11.0347 1.00088	1.00641	1.01206	1.00986	0.992679	0.993314	
11.0449 0.997744	1.00326	1.00907	1.00689	0.996436	0.997071	
11.055 0.99758	1.0031	1.01144	1.00925	1.00244	1.00308	
11.0652 0.998554	1.00408	1.01051	1.00834	1.00238	1.00303	
11.0754 1.00166	1.00721	1.0084	1.00624	0.999129	0.999772	
11.0855 1.00005	1.00559	1.01111	1.00895	1.00177	1.00242	
11.0957 0.998595	1.00413	1.00845	1.0063	1.00143	1.00208	
11.1059 0.999964	1.00552	1.01206	1.00991	1.00254	1.00319	
11.116 0.999528	1.00508	1.01208	1.00994	1.00092	1.00157	
11.1262 1.00264	1.00822	1.01177	1.00964	1.00083	1.00149	
11.1364 1.00114	1.00671	1.01122	1.0091	0.998469	0.99912	
11.1465 0.998714	1.00428	1.0107	1.00859	0.998091	0.998741	
11.1567 1.00053	1.00611	1.01264	1.01053	0.998445	0.999094	
11.1669 0.997893	1.00346	1.00819	1.0061	1.00087	1.00152	
11.177 0.996312	1.00188	1.01278	1.01069	0.999548	1.0002	
11.1872 1.00088	1.00647	1.00894	1.00687	1.00084	1.0015	
11.1973 0.998339	1.00392	1.01163	1.00955	1.00218	1.00283	
11.2075 1.00026	1.00586	1.01129	1.00922	1.00029	1.00094	
11.2177 0.999549	1.00515	1.01046	1.00841	1.00106	1.00172	
11.2278 1.00199	1.00761	1.01132	1.00927	1.00374	1.0044	
11.238 0.997275	1.00287	1.01122	1.00918	1.00008	1.00075	
11.2482 0.997007	1.00261	1.00968	1.00765	1.00121	1.00188	
11.2583 1.00039	1.00601	1.01004	1.00802	1.00146	1.00213	
11.2685 0.992672	0.99825	1.01011	1.00809	1.00336	1.00403	
11.2787 1.00131	1.00694	1.00946	1.00746	1.00131	1.00198	
11.2888 0.99529	1.00089	1.01186	1.00985	0.999695	1.00037	
11.299 0.996354	1.00196	1.0105	1.00851	1.00289	1.00357	
11.3092 0.99772	1.00334	1.00773	1.00574	1.00108	1.00176	
11.3193 1.0005	1.00614	1.01115	1.00917	1.00114	1.00182	
11.3295 0.998567	1.0042	1.01019	1.00822	1.00231	1.00299	
11.3397 0.999417	1.00506	1.00887	1.00691	1.0002	1.00089	
11.3498 0.997424	1.00306	1.01027	1.00832	0.999041	0.999722	
11.36 0.995173	1.0008	1.00834	1.00639	1.00047	1.00116	
11.3702 0.998972	1.00462	1.00942	1.00748	1.00683	1.00753	
11.3803 0.997206	1.00285	1.00847	1.00654	1.00122	1.00191	
11.3905 0.994464	1.00009	1.00955	1.00762	1.00338	1.00408	
11.4007 0.998779	1.00443	1.00796	1.00604	1.00167	1.00237	
11.4108 0.994238	0.999866	1.01168	1.00976	1.00027	1.00097	
11.421 0.996947	1.00259	1.00975	1.00785	1.00303	1.00373	
11.4312 0.995256	1.00089	1.00915	1.00725	1.0037	1.00441	
11.4413 1.0002	1.00587	1.0098	1.00791	1.00247	1.00318	
11.4515 1.00145	1.00713	1.01028	1.00839	1.00466	1.00538	
11.4617 0.996276	1.00193	1.00992	1.00804	1.00508	1.0058	
11.4718 0.995877	1.00153	1.00771	1.00584	1.00472	1.00545	
11.482 0.994494	1.00014	1.00716	1.0053	1.00652	1.00726	
11.4922 0.995251	1.0009	1.00768	1.00582	1.00379	1.00453	
11.5023 0.994289	0.999937	1.00923	1.00738	1.00123	1.00197	
11.5125 0.995979	1.00164	1.00807	1.00622	1.00283	1.00358	
11.5226 0.995644	1.0013	1.00905	1.00721	1.00328	1.00402	
11.5328 0.997869	1.00354	1.00677	1.00494	1.00431	1.00506	
11.543 0.997658	1.00334	1.00937	1.00754	1.00168	1.00243	
11.5531 0.99738	1.00306	1.00828	1.00646	1.00477	1.00553	
11.5633 0.995939	1.00161	1.00728	1.00547	1.0025	1.00327	
11.5735 0.997386	1.00307	1.00728	1.00548	1.00189	1.00266	
11.5836 0.997242	1.00293	1.00831	1.00651	1.00203	1.0028	
11.5938 0.99483	1.0005	1.01032	1.00853	1.00211	1.00288	
11.604 0.99552	1.0012	1.00774	1.00595	1.00637	1.00715	
11.6141 0.998086	1.00378	1.0084	1.00662	1.00192	1.0027	
11.6243 0.994873	1.00055	1.00789	1.00612	1.00413	1.00492	
11.6345 0.993571	0.99924	1.00777	1.00601	1.00473	1.00552	
11.6446 0.998805	1.00451	1.00643	1.00467	1.00137	1.00216	
11.6548 0.995495	1.00118	1.00531	1.00356	1.00478	1.00558	
11.665 0.995922	1.00161	1.00373	1.00199	0.999431	1.00023	
11.6751 0.995162	1.00085	1.00597	1.00423	1.00217	1.00297	
11.6853 0.995145	1.00083	1.00525	1.00351	1.00433	1.00514	
11.6955 0.992202	0.99787	1.00762	1.00588	1.00519	1.00601	
11.7056 0.992782	0.998452	1.00324	1.0015	1.00516	1.00598	
11.7158 0.995462	1.00115	1.00714	1.00541	1.0037	1.00453	
11.726 0.997236	1.00294	1.00494	1.00321	1.00206	1.00288	
11.7361 0.994939	1.00063	1.00375	1.00202	1.00272	1.00356	
11.7463 0.995133	1.00082	1.00995	1.00823	0.999297	1.00013	
11.7565 0.995295	1.00099	1.00561	1.00389	1.00534	1.00618	
11.7666 0.995671	1.00137	1.00666	1.00495	1.00315	1.004	
11.7768 0.996631	1.00233	1.00342	1.00172	1.00187	1.00272	
11.787 0.995388	1.00109	1.00556	1.00386	1.00503	1.00589	
11.7971 0.994298	0.999989	1.00574	1.00404	1.00207	1.00293	
11.8073 0.992463	0.998141	1.00554	1.00385	1.0025	1.00336	
11.8174 0.994896	1.00059	1.00293	1.00125	1.00428	1.00514	
11.8276 0.994336	1.00002	1.00742	1.00573	1.0005	1.00137	
11.8378 0.996423	1.00213	1.00379	1.00211	1.0021	1.00297	
11.8479 0.996597	1.0023	1.00512	1.00344	1.00601	1.00689	
11.8581 0.99419	0.999883	1.00443	1.00275	1.00511	1.006	
11.8683 0.992999	0.998684	1.00464	1.00297	1.00801	1.00891	
11.8784 0.991364	0.997036	1.0029	1.00123	1.00403	1.00493	
11.8886 0.993266	0.998948	1.00453	1.00286	1.00141	1.00231	
11.8988 0.993858	0.999543	1.00057	0.998902	1.00646	1.00737	
11.9089 0.992863	0.99854	1.00269	1.00103	0.999743	1.00065	
11.9191 0.995901	1.0016	1.00355	1.00189	1.00299	1.0039	
11.9293 0.995594	1.00129	1.0018	1.00014	1.00374	1.00466	
11.9394 0.991009	0.996675	1.001	0.999337	1.00454	1.00547	
11.9496 0.991179	0.996843	1.00245	1.00078	1.00467	1.0056	
11.9598 0.989116	0.994762	1.00368	1.00202	1.00264	1.00357	
11.9699 0.995656	1.00134	1.0039	1.00224	1.0053	1.00624	
11.9801 0.992955	0.998623	1.00041	0.99875	0.999057	0.999995	
11.9903 0.992841	0.998507	1.00198	1.00032	0.999882	1.00082	
12.0004 0.995005	1.00068	1.00209	1.00043	1.00127	1.00221	
12.0106 0.993577	0.999247	1.0004	0.998739	1.00198	1.00293	
12.0208 0.990105	0.995751	1.00049	0.998837	1.00024	1.00118	
12.0309 0.991756	0.997408	1.00202	1.00036	1.00369	1.00465	
12.0411 0.991031	0.996675	1.00022	0.998565	1.00021	1.00116	
12.0513 0.992156	0.997804	1.00078	0.999125	1.00274	1.0037	
12.0614 0.994642	1.0003	1.00144	0.99978	1.00311	1.00408	
12.0716 0.99063	0.996266	1.00001	0.998352	1.00471	1.00568	
12.0818 0.989058	0.994679	1.00202	1.00036	1.0012	1.00217	
12.0919 0.99319	0.998833	0.998842	0.99718	1.00179	1.00276	
12.1021 0.991193	0.996821	1.00017	0.998507	1.00326	1.00425	
12.1122 0.994233	0.999878	1.00126	0.999596	0.999225	1.0002	
12.1224 0.989743	0.995357	1.00136	0.99969	1.00065	1.00164	
12.1326 0.989007	0.994611	1.00074	0.999068	1.00474	1.00573	
12.1427 0.993918	0.999549	1.00109	0.999421	1.00102	1.00202	
12.1529 0.992336	0.997956	0.997639	0.99597	1.00674	1.00774	
12.1631 0.98906	0.994655	1.0028	1.00113	1.00548	1.00649	
12.1732 0.995079	1.00071	1.002	1.00032	1.00384	1.00486	
12.1834 0.99098	0.996583	0.998314	0.996642	1.00407	1.0051	
12.1936 0.990418	0.996013	0.999986	0.998309	1.0029	1.00393	
12.2037 0.990979	0.996573	0.998955	0.997276	1.00123	1.00226	
12.2139 0.994702	1.00032	1.00194	1.00025	1.00157	1.0026	
12.2241 0.986494	0.992054	0.999119	0.997437	0.999874	1.0009	
12.2342 0.99523	1.00084	0.999185	0.997501	1.00197	1.00301	
12.2444 0.990997	0.996579	0.999423	0.997736	1.00677	1.00782	
12.2546 0.990729	0.996305	0.996267	0.994579	1.00003	1.00107	
12.2647 0.991042	0.996616	0.997642	0.995946	1.00119	1.00224	
12.2749 0.98954	0.9951	0.997775	0.996074	1.00274	1.00379	
12.2851 0.993197	0.998776	0.998412	0.996706	1.00312	1.00418	
12.2952 0.995931	1.00153	0.999745	0.998035	1.00019	1.00125	
12.3054 0.992116	0.997687	0.996403	0.994692	0.999716	1.00077	
12.3156 0.995491	1.00108	1.00017	0.998455	1.00116	1.00222	
12.3257 0.989696	0.99525	0.999458	0.997737	1.00061	1.00167	
12.3359 0.989282	0.994827	0.997888	0.996165	0.999509	1.00057	
12.3461 0.992755	0.998317	0.998179	0.996451	1.0019	1.00297	
12.3562 0.989352	0.994889	0.998767	0.997035	0.999467	1.00054	
12.3664 0.991487	0.997032	0.999896	0.998159	0.995948	0.997009	
12.3766 0.990345	0.995879	0.999562	0.997823	1.00046	1.00153	
12.3867 0.996042	1.00161	0.997202	0.995462	1.00212	1.0032	
12.3969 0.994657	1.00022	0.998026	0.996279	1.0007	1.00178	
12.407 0.995202	1.00077	0.997977	0.996226	1.00616	1.00725	
12.4172 0.991418	0.996958	0.998349	0.996593	1.00113	1.00222	
12.4274 0.993783	0.999335	0.997775	0.996015	0.996929	0.998008	
12.4375 0.991205	0.996738	0.999864	0.998099	0.9962	0.997275	
12.4477 0.994213	0.999763	0.998522	0.996754	0.998924	1	
12.4579 0.991037	0.996565	1.00022	0.998447	1.00022	1.00131	
12.468 0.990858	0.99638	0.996909	0.995137	1.00097	1.00205	
12.4782 0.994617	1.00016	0.998117	0.996338	1.0019	1.00299	
12.4884 0.992731	0.998261	0.997823	0.996039	1.00147	1.00256	
12.4985 0.991193	0.996711	0.998126	0.996336	1.00449	1.00559	
12.5087 0.993654	0.999184	0.996719	0.994926	0.998958	1.00005	
12.5189 0.989518	0.995019	0.998566	0.996765	0.999851	1.00095	
12.529 0.992396	0.997911	0.99962	0.997814	0.999148	1.00025	
12.5392 0.992905	0.99842	0.998713	0.996906	1.001	1.0021	
12.5494 0.991652	0.997157	1.00024	0.998431	1.00328	1.00439	
12.5595 0.990863	0.996358	1.00065	0.998835	1.00225	1.00337	
12.5697 0.992449	0.99795	0.999013	0.997197	0.999518	1.00063	
12.5799 0.994803	1.00032	0.997166	0.995348	1.00076	1.00188	
12.59 0.990538	0.996024	0.998777	0.996952	0.997262	0.998372	
12.6002 0.991719	0.997208	0.998524	0.996695	0.999246	1.00036	
12.6104 0.992588	0.99808	0.998876	0.997043	1.00096	1.00207	
12.6205 0.990392	0.995866	0.999881	0.998043	0.995621	0.996728	
12.6307 0.994269	0.999764	0.99724	0.995401	1.00299	1.00411	
12.6409 0.991452	0.996928	0.998303	0.996457	0.996945	0.998056	
12.651 0.993011	0.998492	0.999591	0.99774	1.00291	1.00403	
12.6612 0.991324	0.996792	0.997463	0.99561	1.00071	1.00183	
12.6714 0.992063	0.997531	0.997219	0.99536	0.998733	0.999855	
12.6815 0.991754	0.997217	0.997285	0.995419	1.00007	1.00119	
12.6917 0.991304	0.996761	0.998003	0.996131	1.00322	1.00436	
12.7019 0.992541	0.998002	0.996447	0.994571	0.99901	1.00014	
12.712 0.995361	1.00084	0.998704	0.996819	1.00101	1.00215	
12.7222 0.991089	0.996538	0.998735	0.996846	1.00063	1.00177	
12.7323 0.992548	0.998003	0.997234	0.995342	0.999757	1.00089	
12.7425 0.993554	0.999012	0.996966	0.995067	1.00246	1.00361	
12.7527 0.992571	0.998021	0.995747	0.993842	0.999483	1.00062	
12.7628 0.998417	1.00391	0.995216	0.993302	0.996714	0.99785	
12.773 0.991351	0.996796	0.999819	0.997894	0.999007	1.00015	
12.7832 0.994242	0.999702	0.998299	0.996372	0.998979	1.00012	
12.7933 0.99251	0.997958	1.00004	0.998109	0.999967	1.00111	
12.8035 0.993095	0.998545	0.996646	0.994712	1.00195	1.00309	
12.8137 0.994817	1.00028	0.997074	0.995132	0.998544	0.999688	
12.8238 0.995383	1.00085	0.998593	0.996644	1.00338	1.00453	
12.834 0.997776	1.00326	0.997364	0.995411	0.996496	0.997641	
12.8442 0.996601	1.00208	0.999164	0.997203	0.99964	1.00079	
12.8543 0.990626	0.996065	0.999339	0.997374	0.999151	1.0003	
12.8645 0.993608	0.999063	1.00046	0.998495	0.999134	1.00028	
12.8747 0.995481	1.00095	0.995912	0.993943	0.9982	0.999348	
12.8848 0.997963	1.00345	0.997576	0.995598	0.999473	1.00062	
12.895 0.994854	1.00032	0.999377	0.997391	1.00121	1.00236	
12.9052 0.997027	1.00251	0.998495	0.996506	0.998904	1.00006	
12.9153 0.994484	0.999953	0.997316	0.995323	0.999213	1.00037	
12.9255 0.997795	1.00329	0.998786	0.996785	0.997418	0.998567	
