# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
237700 -16080.3 -19938 298.721 -64.4559 0.87499
237800 -16082.7 -19981.9 301.938 159.262 0.875299
237900 -16165.5 -20001.8 297.067 -32.1112 0.874499
238000 -16207.7 -20042.6 296.966 9.72863 0.873881
238100 -16199.4 -20051.1 298.26 -57.0096 0.87339
238200 -16193.4 -20039.6 297.83 54.3635 0.873009
238300 -16181.6 -20020.9 297.301 -101.819 0.872574
238400 -16102.9 -20006.7 302.29 -15.3388 0.872911
238500 -16078.7 -19960.7 300.614 -234.673 0.873842
238600 -16143.1 -19977.4 296.913 1.26647 0.87658
238700 -16223.6 -20043.8 295.818 253.977 0.879447
238800 -16250.8 -20076.8 296.267 308.683 0.879804
238900 -16244.3 -20098.9 298.488 -29.4899 0.87742
239000 -16223.7 -20077.1 298.395 -119.993 0.875295
239100 -16208.4 -20041.9 296.854 230.8 0.873797
239200 -16149 -19994.2 297.762 -143.697 0.870887
239300 -16067 -19927 298.905 -188.105 0.869039
239400 -16018.3 -19886.3 299.517 -76.5758 0.869
239500 -16041.9 -19942.2 302.03 113.106 0.869643
239600 -16128.1 -19959.9 296.721 -178.223 0.869726
239700 -16149.5 -20021.3 299.815 -89.8253 0.87107
239800 -16197.9 -20053 298.525 137.678 0.873289
239900 -16258.3 -20074.6 295.52 -20.2142 0.874738
240000 -16258.1 -20099.1 297.434 110.617 0.875861
240100 -16189.9 -20053.3 299.166 -2.01572 0.876083
240200 -16092.1 -19979.4 301.02 -56.1219 0.876369
240300 -16093.4 -20023.5 304.334 -101.885 0.877446
240400 -16192.2 -20087.6 301.644 300.478 0.878887
240500 -16252.6 -20094 297.466 255.363 0.877784
240600 -16256.7 -20046.2 293.444 -86.4387 0.874275
240700 -16162.8 -20000.9 297.206 29.5684 0.870885
240800 -16122.9 -20026.8 302.301 -99.3337 0.867692
240900 -16163.4 -19991.9 296.465 -228.098 0.86557
241000 -16200.9 -20073.6 299.889 -203.916 0.865432
241100 -16317 -20110.7 293.771 -77.3704 0.867535
241200 -16342.4 -20150.9 294.921 56.9168 0.870389
241300 -16286.2 -20080.5 293.813 55.8551 0.872423
241400 -16214.6 -20050.5 297.033 27.1664 0.874043
241500 -16174.2 -20046.7 299.87 -100.649 0.875685
241600 -16174.5 -20036.9 299.091 189.286 0.877557
241700 -16234.9 -20053.4 295.693 72.5523 0.878062
241800 -16337.5 -20115.9 292.587 62.4401 0.877856
241900 -16315.1 -20158.7 297.629 -70.2984 0.877069
242000 -16266.8 -20079.9 295.271 -261.668 0.877074
242100 -16194.8 -20038.2 297.613 29.3325 0.879283
242200 -16173.9 -20042.8 299.597 224.558 0.881425
242300 -16191.9 -20036.3 297.693 109.112 0.881692
242400 -16194.1 -20008.9 295.399 80.447 0.880632
242500 -16131.6 -20016.2 300.806 -118.26 0.878983
242600 -16055.3 -19956.2 302.066 87.3905 0.877826
242700 -16054.9 -19922.2 299.463 162.92 0.875888
242800 -16169.8 -19969.7 294.25 28.5593 0.872775
242900 -16190.9 -19975.6 293.074 -347.372 0.869389
243000 -16117.9 -19947.1 296.52 -364.312 0.869074
243100 -16085.1 -19949 299.202 135.315 0.871926
243200 -16105.8 -19998.1 301.405 231.886 0.873999
243300 -16199.4 -20049.3 298.115 114.101 0.873941
243400 -16248.5 -20067.7 295.744 -121.781 0.872595
243500 -16217.1 -20021.1 294.561 -296.576 0.872503
243600 -16128.2 -19938.5 295.049 40.9901 0.874899
243700 -16080.2 -19988.8 302.668 278.256 0.877161
243800 -16136.7 -19977.4 297.409 99.9255 0.877212
243900 -16175.2 -20032.1 298.662 25.2337 0.875786
244000 -16229.1 -20072.6 297.624 -96.89 0.874018
244100 -16329.8 -20105.9 292.405 -15.4071 0.873126
244200 -16328.1 -20096.7 291.822 -34.7325 0.872609
244300 -16181.9 -20041.5 298.868 -0.925777 0.872152
244400 -16134.6 -19992.3 298.725 78.5671 0.871532
244500 -16111.5 -19960.9 298.082 0.156171 0.870149
244600 -16083.1 -19956.4 299.935 -161.867 0.869066
244700 -16094.4 -20006.7 302.952 38.3444 0.869051
244800 -16200.5 -20056.2 298.569 -239.946 0.869229
244900 -16242.5 -20064.6 295.965 -245.698 0.871563
245000 -16232.1 -20088.9 298.66 195.973 0.876359
245100 -16226.7 -20062.4 297.017 479.727 0.880357
245200 -16236.1 -20101.4 299.313 394.207 0.880214
245300 -16272.5 -20118.3 297.809 -63.5366 0.875853
245400 -16321.9 -20134.6 295.237 -395.335 0.871753
245500 -16316.6 -20121.9 294.674 -175.107 0.871324
245600 -16208.4 -20051.1 297.557 3.79518 0.872699
245700 -16148.4 -19983.3 296.961 225.773 0.874024
245800 -16119.7 -20013.7 301.538 222.812 0.873566
245900 -16168.8 -20010.2 297.465 -157.532 0.871077
246000 -16236.8 -20002.1 291.572 -132.852 0.869603
246100 -16152.4 -20057.4 302.384 -76.5105 0.869551
246200 -16058.9 -19941.1 300.621 38.0017 0.870097
246300 -16075 -19959.9 300.833 52.4823 0.870406
246400 -16122.1 -19982.9 298.963 -116.087 0.87047
246500 -16165.6 -20014.6 298.054 -19.9583 0.871518
246600 -16188.7 -20037 297.994 83.767 0.872802
246700 -16205.2 -20073.5 299.544 4.47617 0.873849
246800 -16219.5 -20051 296.698 21.5965 0.87461
246900 -16196.2 -20026.4 296.602 73.8258 0.87521
247000 -16138.8 -19987.3 298.009 15.8012 0.875434
247100 -16027.3 -19942.2 303.153 -6.43308 0.875304
247200 -15997.1 -19910.5 303.039 -34.2132 0.875049
247300 -16050.4 -19911.9 299.015 -76.6286 0.875243
247400 -16103.5 -19952.8 298.078 201.969 0.875996
247500 -16160.8 -19997.2 297.069 -27.2313 0.875394
247600 -16213.8 -20042.6 296.488 -105.69 0.874646
247700 -16322.3 -20098.2 292.389 -246.931 0.875059
247800 -16347.8 -20183.3 297.01 93.67 0.877856
247900 -16301.9 -20120.5 295.698 242.235 0.88023
248000 -16194.8 -20061.8 299.447 133.126 0.880476
248100 -16167.9 -20045.5 300.266 -102.406 0.879522
248200 -16183.8 -20004 295.822 -72.9204 0.879146
248300 -16144.9 -19990.7 297.809 -105.549 0.879961
248400 -16062.5 -20001.2 305 358.736 0.881177
248500 -16082.1 -19992 302.764 -51.1281 0.879782
248600 -16215 -20060 297.738 -117.771 0.878283
248700 -16245.1 -20038.6 293.759 -74.7762 0.877792
248800 -16179.7 -20040.5 298.961 192.156 0.877834
248900 -16126.3 -19986.8 298.943 146.844 0.876048
249000 -16106.9 -19978.6 299.809 -87.8325 0.872735
249100 -16121 -19950.9 296.577 -345.031 0.87043
249200 -16146.6 -19980.1 296.857 -115.254 0.871125
249300 -16164.8 -20015.5 298.18 75.9055 0.873187
249400 -16183.5 -19992.8 294.978 25.2325 0.874846
249500 -16133 -20002.9 299.675 79.7326 0.876238
249600 -16077.9 -19972.8 301.605 162.847 0.87679
249700 -16106.5 -19957.7 298.228 128.367 0.875587
249800 -16210.6 -20030.9 295.829 -100.208 0.873264
249900 -16250.7 -20041.3 293.527 4.28095 0.871357
250000 -16187.6 -20011.8 296.129 42.5822 0.869417
250100 -16125.9 -19976.6 298.185 -62.7597 0.867117
250200 -16106.7 -19926.7 295.806 -220.437 0.865498
250300 -16065.9 -19950 300.772 43.9444 0.86546
250400 -16095.1 -19965.7 299.726 -94.1074 0.86544
250500 -16203.1 -20015.3 295.201 -85.4643 0.866235
250600 -16214.8 -20017.8 294.494 -18.4189 0.868148
250700 -16155.8 -19978 295.978 -47.6603 0.870486
250800 -16102.7 -19991.3 301.119 77.3215 0.873274
250900 -16141.9 -20002.5 298.943 106.731 0.875948
251000 -16196.3 -20031.6 296.988 169.619 0.878038
251100 -16203.3 -20023.6 295.827 89.1384 0.878646
251200 -16185.7 -20035.8 298.144 86.6855 0.878184
251300 -16181.8 -20035.1 298.379 78.6748 0.876703
251400 -16193.5 -20015.5 295.959 -78.8813 0.874273
251500 -16161.1 -19991.3 296.595 -159.39 0.872402
251600 -16055.9 -19955.1 301.943 -0.109837 0.871504
251700 -16052 -19922.1 299.688 -169.996 0.870772
251800 -16102.4 -19953.7 298.229 -106.859 0.87153
251900 -16173.6 -20006 296.761 6.31926 0.873465
252000 -16302.6 -20082.4 292.698 -122.442 0.875936
252100 -16328.6 -20139.2 295.081 68.6393 0.879843
252200 -16271.2 -20097.9 296.329 199.699 0.8836
252300 -16208.3 -20066 298.722 117.49 0.885436
252400 -16186.7 -20059.6 299.905 355.022 0.885753
252500 -16222.5 -20103.2 300.507 89.7283 0.88332
252600 -16260.7 -20109.9 298.066 -291.682 0.879738
252700 -16267.9 -20115.7 297.966 -164.841 0.878657
252800 -16273 -20118 297.747 228.039 0.879084
252900 -16264.1 -20073.9 295.013 -21.3299 0.878005
253000 -16173.3 -20055.9 300.653 -130.669 0.876877
253100 -16135.1 -20029.9 301.599 136.924 0.876553
253200 -16198.3 -20031 296.795 90.9743 0.875257
253300 -16234.3 -20056.7 295.987 -133.254 0.873169
253400 -16201 -20046 297.745 -83.337 0.872066
253500 -16068.7 -19950 300.551 -19.8229 0.871896
253600 -16024.3 -19934 302.749 53.5591 0.871961
253700 -16091.9 -19952.4 298.943 22.1972 0.871375
253800 -16162.2 -20020.1 298.74 -62.0563 0.870754
253900 -16196.1 -20038.4 297.532 157.6 0.870333
254000 -16201.4 -20016.2 295.405 -196.749 0.868999
254100 -16155 -20020.6 299.335 -53.7459 0.86887
254200 -16145.3 -19994.9 298.103 -115.936 0.869587
254300 -16141.9 -19975.6 296.866 -132.971 0.871726
254400 -16123.5 -19985.5 299.058 199.376 0.87513
254500 -16124.2 -19969.6 297.768 -18.3007 0.877145
254600 -16174.5 -20028.7 298.455 -20.2657 0.879324
254700 -16259.1 -20069.8 295.088 456.316 0.881118
254800 -16283.3 -20096.2 295.255 -37.5327 0.879385
254900 -16206.1 -20051.5 297.778 90.9162 0.877223
255000 -16117.3 -20002.4 300.842 -78.9392 0.874636
255100 -16129.5 -20004.2 300.044 -164.243 0.872667
255200 -16179.9 -20022.5 297.559 104.006 0.871854
255300 -16203.8 -20029.3 296.237 57.6889 0.870168
255400 -16155 -19991.4 297.074 -345.362 0.868195
255500 -16043.3 -19935.7 301.407 -123.987 0.869245
255600 -16023.7 -19895.4 299.807 30.0444 0.871894
255700 -16075.8 -19961.2 300.865 155.868 0.874082
255800 -16189 -20056.8 299.514 62.5982 0.875195
255900 -16232.9 -20066.9 296.893 -73.1887 0.875764
256000 -16236.1 -20089 298.356 -53.2231 0.876854
256100 -16243.9 -20072.2 296.453 25.1889 0.878833
256200 -16223.3 -20082.5 298.841 225.702 0.880887
256300 -16175.6 -20027.7 298.291 425.742 0.880796
256400 -16117 -19991.2 300.005 55.6503 0.876497
256500 -16072.8 -19925.3 298.323 -167.914 0.870384
256600 -15991.4 -19893.3 302.146 -228.374 0.865418
256700 -15962.5 -19912.5 305.87 -198.626 0.862582
256800 -16095.2 -19985.5 301.251 -109.966 0.861394
256900 -16175.9 -19999 296.041 -146.638 0.86134
257000 -16184.9 -19997.3 295.218 -250.904 0.863186
257100 -16120 -19990.2 299.691 -15.7654 0.867374
257200 -16071.9 -19952 300.457 250.702 0.871612
257300 -16105.9 -19964.1 298.762 -155.32 0.874069
257400 -16217.5 -20002.9 293.127 -162.159 0.877697
257500 -16229.9 -20066.9 297.122 379.888 0.882272
257600 -16198.5 -20038.5 297.353 250.992 0.883445
257700 -16129.3 -20027.3 301.846 224.055 0.882044
257800 -16025.9 -19956.9 304.399 204.864 0.878624
257900 -16060.5 -19992.2 304.459 -105.257 0.874044
258000 -16154.4 -19997.5 297.596 -241.588 0.871321
258100 -16166 -20000.9 296.966 -41.9105 0.871223
258200 -16163.3 -20022.5 298.849 192.549 0.871454
258300 -16184.8 -20019.6 296.952 76.6861 0.870254
258400 -16191.2 -20005.7 295.382 -83.2889 0.868274
258500 -16121.2 -19975.2 298.438 -222.233 0.867644
258600 -16048.7 -19955.1 302.494 99.8902 0.868872
258700 -16084.2 -19946 299.043 -2.58488 0.869237
258800 -16155.1 -19959.4 294.587 -104.658 0.869618
258900 -16164.3 -20034.2 299.669 -76.6393 0.871023
259000 -16201.5 -20055.2 298.418 3.06275 0.873113
259100 -16358.6 -20115.7 290.938 -30.133 0.875229
259200 -16353.7 -20171.1 295.604 93.6503 0.877239
259300 -16280 -20131.2 298.218 181.898 0.878449
259400 -16211.9 -20069.7 298.733 100.665 0.87803
259500 -16165.4 -20017.3 298.278 -132.185 0.876584
259600 -16131.4 -19998.6 299.456 -5.07546 0.87617
259700 -16082.9 -19968.4 300.877 142.226 0.875891
259800 -16054 -19993.1 305.028 -116.153 0.874629
259900 -16157.8 -20024.7 299.44 48.2152 0.873756
260000 -16224 -20056.3 296.76 -86.6938 0.872762
260100 -16226.4 -20037.5 295.119 -118.142 0.872691
260200 -16149.8 -20019 299.612 -17.2468 0.873875
260300 -16095.4 -19989.8 301.565 55.8219 0.875288
260400 -16131.8 -20020.3 301.109 185.543 0.875775
260500 -16174.6 -20021 297.847 -5.02306 0.875006
260600 -16191.4 -20068.3 300.21 122.09 0.873687
260700 -16237.9 -20027.4 293.444 -242.129 0.871702
260800 -16206.6 -20052.6 297.82 -112.36 0.871789
260900 -16101 -19988 300.993 40.3209 0.872809
261000 -16066.7 -19931.9 299.302 -133.43 0.87398
261100 -16087.7 -19991.2 302.273 9.2381 0.876337
261200 -16142.1 -20031.7 301.193 96.2153 0.879133
261300 -16215.3 -20095.6 300.479 229.512 0.881196
261400 -16259.7 -20057.9 294.115 -61.4932 0.88142
261500 -16228.3 -20106.5 300.313 -98.1558 0.882302
261600 -16221.2 -20061.9 297.414 281.974 0.883919
261700 -16223.1 -20092.3 299.615 59.2665 0.883375
261800 -16254.8 -20077.6 296.02 20.3341 0.881691
261900 -16285.4 -20144 298.795 220.418 0.879078
262000 -16304.2 -20085.9 292.837 -457.442 0.874547
262100 -16218.7 -20059.1 297.383 -155.549 0.873214
262200 -16137.4 -20019.6 300.624 -101.236 0.874199
262300 -16153.9 -20009.8 298.586 144.026 0.875796
262400 -16184.9 -20014.6 296.553 109.062 0.876449
262500 -16174.4 -20008.7 296.919 193.884 0.875921
262600 -16110.8 -20018.7 302.616 6.86421 0.87355
262700 -16113.5 -19979.4 299.363 -24.7644 0.870566
262800 -16183.4 -20021.1 297.172 -327.335 0.868094
262900 -16225.3 -19990.9 291.596 -198.959 0.868323
263000 -16141.9 -20022.4 300.487 -340.122 0.871151
263100 -16109.4 -19979.3 299.663 217.504 0.876693
263200 -16127.5 -19987.6 298.911 308.645 0.88054
263300 -16164.6 -20028.3 299.185 48.5224 0.881395
263400 -16246 -20086.5 297.397 203.323 0.881309
263500 -16293.2 -20076.3 292.954 -136.458 0.879706
263600 -16252.8 -20082.9 296.588 -164.789 0.879018
263700 -16221.8 -20035.4 295.313 131.256 0.879691
263800 -16161.8 -19987.9 296.277 -26.9078 0.879842
263900 -16096.5 -19997.7 302.098 55.2054 0.879889
264000 -16122 -20010.2 301.089 31.6624 0.87936
264100 -16186.7 -20071.4 300.817 -142.17 0.87872
264200 -16212.8 -20033.3 295.845 -12.3756 0.879241
264300 -16197 -20066.3 299.629 -19.6343 0.880108
264400 -16218 -20077.3 298.85 241.014 0.880851
264500 -16297.4 -20095.5 294.116 121.214 0.879574
264600 -16320.5 -20104.8 293.048 -39.1606 0.876962
264700 -16226 -20073.4 297.933 19.4346 0.874491
264800 -16167.4 -19959.2 293.627 -60.8254 0.872085
264900 -16098.5 -19929.5 296.655 -188.064 0.870237
265000 -16043.3 -19937.8 301.581 -87.4178 0.869934
265100 -16076.3 -19940.2 299.21 -175.888 0.870856
265200 -16162.7 -20008.2 297.78 76.4377 0.873159
265300 -16202.4 -20045.5 297.593 -156.015 0.875317
265400 -16216.1 -20103.1 300.995 -62.7456 0.878727
265500 -16258.6 -20083.5 296.186 124.623 0.882632
265600 -16273.3 -20106.6 296.83 220.265 0.885368
265700 -16241.5 -20074.2 296.786 108.358 0.88617
265800 -16144.9 -20017.3 299.866 142.673 0.885797
265900 -16092.5 -19959.4 299.44 67.2297 0.884007
266000 -16078.3 -19938.7 298.932 -143.915 0.881517
266100 -16093.6 -19928.6 296.97 -80.8748 0.880471
266200 -16142.5 -20010 299.485 58.9682 0.880224
266300 -16219.1 -20013.8 293.849 -47.1871 0.879565
266400 -16211.4 -20049.1 297.181 125.751 0.879284
266500 -16128.3 -19961.9 296.862 -43.4975 0.878084
266600 -16023.7 -19902.1 300.334 -40.4783 0.877139
266700 -16034.4 -19919.5 300.85 -252.352 0.877281
266800 -16088.5 -19931.2 297.56 -76.3695 0.879212
266900 -16136.1 -19989.3 298.376 85.5419 0.881871
267000 -16226.9 -20051.7 296.178 203.233 0.883714
267100 -16306.2 -20078.1 292.082 123.863 0.883609
267200 -16277.5 -20082.3 294.623 80.8482 0.882387
267300 -16239.1 -20074.5 297.004 118.834 0.880177
267400 -16193.2 -20033.5 297.377 77.0636 0.876832
267500 -16119.4 -19969.9 298.17 -70.01 0.873145
267600 -16063 -19927.2 299.233 -17.7489 0.870263
267700 -16040.1 -19882.2 297.517 6.30538 0.868011
267800 -15948.3 -19868.2 303.542 -75.6402 0.866245
267900 -15874.6 -19781.8 302.56 -136.596 0.865317
268000 -15932 -19826.6 301.587 -74.1199 0.865819
268100 -16043.6 -19932.2 301.125 1.32223 0.866725
268200 -16103.8 -19945.7 297.508 -180.249 0.86763
268300 -16156.3 -20014 298.733 -23.8211 0.87028
268400 -16207.8 -20032.2 296.149 16.1569 0.872776
268500 -16225.4 -20055.8 296.614 46.7148 0.874699
268600 -16195.6 -20058 299.088 121.82 0.875895
268700 -16134.2 -19989.2 298.518 174.412 0.875761
268800 -16080.6 -19961.9 300.553 1.03009 0.874256
268900 -16070.4 -19953.8 300.712 73.8989 0.872331
269000 -16155.6 -20002.4 297.887 -29.6897 0.870479
269100 -16235.7 -20066.1 296.613 -33.0235 0.869137
269200 -16241.5 -20041.7 294.273 -151.782 0.868049
269300 -16157.7 -20003.9 297.834 -175.377 0.868616
269400 -16102.9 -20001.1 301.86 263.893 0.87032
269500 -16130 -19945 295.421 -179.989 0.870165
269600 -16119 -19998.2 300.392 -97.3309 0.871363
269700 -16145.2 -19979.1 296.882 139.047 0.873481
269800 -16222.5 -20011.4 293.399 49.213 0.874379
269900 -16253 -20079.2 296.282 4.13187 0.874694
270000 -16215.9 -20053.1 297.138 -161.191 0.874993
270100 -16114 -19992.6 300.346 -78.5738 0.876494
270200 -16080.9 -19939.4 298.788 81.5802 0.878734
270300 -16083.9 -19946.1 299.072 220.857 0.880154
270400 -16142.9 -19972.2 296.532 267.029 0.879309
270500 -16227.7 -20024 293.977 -185.947 0.876466
270600 -16220.5 -20054.3 296.88 -60.7343 0.87517
270700 -16141.4 -20025.8 300.797 15.2919 0.874523
270800 -16072.8 -19952.1 300.401 -158.28 0.873716
270900 -16072.2 -19931.9 298.88 -305.913 0.874927
271000 -16128.2 -19963.9 297.019 128.85 0.878357
271100 -16191.9 -20027.9 297.045 279.361 0.880344
271200 -16244.4 -20114.4 299.675 152.954 0.87968
271300 -16321.2 -20098.5 292.495 141.367 0.87753
271400 -16276.7 -20042.6 291.615 16.7811 0.874506
271500 -16192.7 -20030.1 297.153 9.2123 0.871781
271600 -16167.9 -20017.7 298.115 -194.747 0.869942
271700 -16153.7 -20026.1 299.869 -80.1062 0.869943
271800 -16162 -19982 295.808 29.2443 0.870611
271900 -16111.5 -19934.4 296.031 -144.024 0.871028
272000 -16032.7 -19947.4 303.14 183.551 0.872128
272100 -16080.6 -19935.4 298.502 65.2874 0.871881
272200 -16136.3 -19990.3 298.437 -236.08 0.871557
272300 -16165.4 -19989.4 296.114 68.6869 0.87277
272400 -16154.3 -19998.1 297.646 44.9897 0.873512
272500 -16142.1 -19974.8 296.784 -3.44113 0.873632
272600 -16135.3 -20006.8 299.792 -38.9242 0.873824
272700 -16162.8 -20010.7 297.964 -5.36314 0.874489
272800 -16241.5 -20028.2 293.231 21.06 0.875201
272900 -16286.1 -20095.1 294.957 69.393 0.875653
273000 -16228.1 -20082.6 298.478 158.57 0.875376
273100 -16130 -20019.1 301.154 62.8589 0.873632
273200 -16110.4 -19948.6 297.213 -165.335 0.871378
273300 -16114.8 -20014.7 301.996 -103.796 0.870603
273400 -16237.6 -20038.8 294.345 -144.313 0.871176
273500 -16273.7 -20107.1 296.845 101.024 0.872698
273600 -16245.1 -20085.4 297.375 -16.5518 0.873549
273700 -16198.3 -20035.8 297.162 -92.7006 0.87452
273800 -16116.5 -20010.1 301.511 210.702 0.875956
273900 -16068.3 -19973.4 302.399 73.5968 0.875898
274000 -16169.8 -20032.8 299.131 -51.4489 0.875295
274100 -16259.2 -20120.8 299.025 95.2007 0.87459
274200 -16284.7 -20090.7 294.724 -213.785 0.873483
274300 -16233.9 -20070.3 297.077 129.215 0.8738
274400 -16161.1 -20017.2 298.595 42.0524 0.873257
274500 -16128.7 -20020.8 301.388 -158.609 0.872454
274600 -16185.2 -20016.5 296.677 -5.38524 0.87283
274700 -16303.1 -20090.1 293.249 136.295 0.873462
274800 -16299.7 -20128 296.452 -21.4519 0.872969
274900 -16244 -20072.5 296.469 -43.0547 0.872348
275000 -16171 -20034.5 299.173 319.864 0.871761
275100 -16155 -20010 298.516 26.7526 0.868269
275200 -16146.9 -19986.1 297.292 -325.121 0.863876
275300 -16118 -19951.7 296.868 -206.743 0.861866
275400 -16055.4 -19954.1 301.903 -87.1123 0.862143
275500 -15991.4 -19934.6 305.345 -27.755 0.863514
275600 -16050.7 -19921.7 299.755 -6.48286 0.86531
275700 -16153.2 -20022.2 299.596 -32.009 0.867508
275800 -16223.7 -20101.4 300.274 133.612 0.870317
275900 -16296.3 -20127.4 296.66 -57.5308 0.872534
276000 -16300.3 -20103.8 294.525 80.1761 0.874934
276100 -16235 -20080.4 297.773 296.537 0.876757
276200 -16199.4 -20032.6 296.831 25.8371 0.876045
276300 -16177.7 -20034.3 298.644 -34.6177 0.8745
276400 -16187.6 -20044.2 298.639 97.5237 0.873092
276500 -16243.2 -20063.2 295.806 -100.865 0.870981
276600 -16325.1 -20103.6 292.591 46.5287 0.869408
276700 -16301.4 -20105.5 294.57 30.069 0.867359
276800 -16197.3 -20085 301.052 -356.206 0.865455
276900 -16178.5 -20032.3 298.423 -13.0767 0.866259
277000 -16194.3 -20054.5 298.919 -37.0865 0.867616
277100 -16251.9 -20078.2 296.296 32.735 0.869073
277200 -16354.7 -20096.9 289.784 -195.871 0.870906
277300 -16313.7 -20103.9 293.498 30.885 0.87426
277400 -16242.8 -20073.4 296.624 117.098 0.877496
277500 -16208.1 -20067.7 298.879 159.419 0.879482
277600 -16181.9 -20029.1 297.911 46.6423 0.880186
277700 -16140.6 -20040.9 302.02 74.0364 0.880042
277800 -16134.7 -20012.9 300.308 -87.1404 0.879347
277900 -16204.6 -19990.9 293.2 71.6995 0.879321
278000 -16202.3 -20020.6 295.672 47.0641 0.878886
278100 -16112.8 -19946.7 296.885 -2.33083 0.877795
278200 -16059.9 -19911.1 298.221 -20.9518 0.876565
278300 -16058.3 -19928.9 299.727 -75.1975 0.87576
278400 -16107.4 -19975.8 299.554 138.258 0.875218
278500 -16197.9 -20015.4 295.61 -294.426 0.874078
278600 -16230 -20057.5 296.39 -189.127 0.875497
278700 -16207.3 -20023.9 295.54 324.203 0.87844
278800 -16158 -20005.7 297.955 33.6373 0.879069
278900 -16116.3 -19996.7 300.478 -42.0309 0.879074
279000 -16129.8 -19984.3 298.481 -88.8839 0.879503
279100 -16222.5 -20014.2 293.614 72.7284 0.880338
279200 -16230 -20038.2 294.888 -22.7884 0.881024
279300 -16156.4 -20036.5 300.463 90.6712 0.881927
279400 -16134.8 -19974.5 297.333 96.3105 0.881989
279500 -16100.1 -19987.4 301.021 199.114 0.880903
279600 -16041.3 -19959.2 303.392 -35.3097 0.878048
279700 -16074.8 -19948.5 299.959 -106.212 0.874889
279800 -16158.9 -19992.2 296.831 -73.7187 0.872367
279900 -16202.5 -20018.7 295.51 -106.588 0.870377
280000 -16182.9 -20021.7 297.262 -66.0937 0.869398
280100 -16068.7 -19942.1 299.939 -168.116 0.869136
280200 -16022.4 -19930.7 302.649 -20.3716 0.870386
280300 -16102.2 -19981.4 300.397 44.1838 0.872261
280400 -16172.8 -20013.9 297.439 -80.1716 0.874301
280500 -16185 -20035.7 298.181 294.195 0.876799
280600 -16218.4 -20090 299.799 188.229 0.876773
280700 -16323.9 -20100.4 292.438 -302.594 0.875166
280800 -16306.7 -20121.1 295.372 -44.8446 0.875657
280900 -16267.3 -20116.3 298.051 80.3379 0.877008
281000 -16246.1 -20082.4 297.068 -41.1487 0.878205
281100 -16205.7 -20064.4 298.806 209.538 0.879452
281200 -16110.7 -20049.4 304.996 140.793 0.878984
281300 -16029.4 -19927.7 301.874 63.8365 0.876794
281400 -16034.6 -19914.2 300.422 39.3414 0.873456
281500 -16148.1 -19972.2 296.125 -314.203 0.87
281600 -16171.5 -20000.3 296.487 -219.188 0.869235
281700 -16168.3 -20046.9 300.346 82.798 0.870431
281800 -16226.1 -20026.1 294.256 -191.764 0.87156
281900 -16258.3 -20047.6 293.425 -239.45 0.874613
282000 -16178.1 -20080.7 302.207 420.688 0.879528
282100 -16171.3 -20067.4 301.692 341.691 0.880788
282200 -16242.4 -20070 296.391 -31.3563 0.878667
282300 -16277.3 -20086.9 295.007 -14.461 0.876662
282400 -16222.8 -20075.8 298.36 -179.327 0.875182
282500 -16101.2 -19994.4 301.476 29.453 0.874996
282600 -16085.9 -19920.9 296.969 45.0266 0.874654
282700 -16073.9 -19932.9 298.826 -31.4921 0.873987
282800 -16082 -19939.9 298.743 -95.4555 0.873698
282900 -16138 -19988.6 298.183 97.6933 0.874226
283000 -16229.4 -20069.8 297.384 89.7499 0.873916
283100 -16275.7 -20072.2 293.981 -75.3311 0.872976
283200 -16246.7 -20122.6 300.137 -126.037 0.872661
283300 -16236.6 -20065.7 296.512 77.8248 0.873279
283400 -16196.7 -20073.4 300.2 40.3594 0.873563
283500 -16145.9 -19992 297.828 -21.5755 0.873219
283600 -16093.1 -19974.9 300.588 -134.59 0.873219
283700 -16091.4 -19971.3 300.451 229.233 0.873912
283800 -16162.3 -19958.2 293.942 -90.1988 0.873214
283900 -16197.5 -20044.4 297.887 -1.10628 0.872728
284000 -16267.3 -20073.6 294.741 -18.9007 0.872512
284100 -16314.7 -20120.9 294.744 -26.0917 0.872456
284200 -16269.9 -20129.1 298.843 -132.682 0.872945
284300 -16188.7 -20101.5 302.987 242.251 0.874259
284400 -16137.5 -20005.8 299.545 199.554 0.873429
284500 -16073.3 -19922.8 298.092 -118.042 0.870819
284600 -15988.3 -19911.8 303.824 -187.298 0.868881
284700 -16032.9 -19901.5 299.565 115.436 0.868421
284800 -16109.4 -19980.6 299.77 2.30188 0.867472
284900 -16144.7 -19979.3 296.937 -126.871 0.866112
285000 -16126.3 -19952.3 296.271 -65.519 0.865559
285100 -16081 -19927.6 297.87 -33.1941 0.865754
285200 -16003.7 -19891.5 301.055 122.335 0.866244
285300 -15908 -19834 304.016 25.1939 0.865908
285400 -15955.2 -19856 302.063 97.5974 0.864888
285500 -16016 -19875.3 298.843 -155.114 0.863221
285600 -16051.8 -19905.9 298.448 -254.754 0.86279
285700 -16102.4 -19956.7 298.46 -21.2988 0.864679
285800 -16190.9 -19982 293.566 -264.444 0.867833
285900 -16196 -20047.9 298.276 125.998 0.873023
286000 -16127.2 -20029.5 302.182 327.925 0.877075
286100 -16039 -19937.7 301.9 21.1324 0.878239
286200 -16040 -19934.9 301.603 78.6744 0.878859
286300 -16136.2 -19978 297.499 227.828 0.878563
