# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
4506700 -16198.8 -20070.7 299.823 46.5901
4506800 -16198.6 -20051.1 298.327 118.391
4506900 -16240 -20106.7 299.418 17.4124
4507000 -16340.1 -20121 292.783 61.5689
4507100 -16324.9 -20155.3 296.606 -86.6482
4507200 -16286.1 -20136.4 298.156 125.427
4507300 -16261.9 -20080.5 295.701 -69.0297
4507400 -16228.7 -20065.8 297.133 -313.142
4507500 -16210.1 -20067.4 298.694 55.8347
4507600 -16214.1 -20033.3 295.742 -83.2803
4507700 -16150 -19987.5 297.156 -27.3102
4507800 -16061.3 -19935.8 300.025 70.02
4507900 -16069.5 -19946 300.177 -155.186
4508000 -16135.4 -19988.7 298.384 -44.9752
4508100 -16212.9 -20038 296.198 -53.7984
4508200 -16229.2 -20057.8 296.476 120.566
4508300 -16212.8 -20044.1 296.685 -159.073
4508400 -16174.8 -20018.1 297.612 -45.9789
4508500 -16101.4 -19959.2 298.73 -84.6747
4508600 -16045.4 -19957 302.905 -20.0018
4508700 -16096.5 -19987.2 301.284 -34.3402
4508800 -16129.6 -19958.3 296.481 111.803
4508900 -16126.1 -19989 299.124 94.7394
4509000 -16142.4 -19994 298.253 -140.333
4509100 -16202.9 -20058 298.524 -5.64882
4509200 -16279.8 -20071.5 293.614 -117.416
4509300 -16254.2 -20079.7 296.231 74.0154
4509400 -16176.3 -20038.2 299.053 157.889
4509500 -16132.9 -20031.7 301.908 55.1155
4509600 -16150.6 -20006.5 298.587 27.9512
4509700 -16171.6 -20057.4 300.901 183.726
4509800 -16238.4 -20070.3 296.734 42.759
4509900 -16292.3 -20140.3 297.974 177.051
4510000 -16365.2 -20172 294.785 -73.0628
4510100 -16410.8 -20194.9 293.027 -12.4392
4510200 -16351.9 -20158.8 294.792 220.358
4510300 -16242.8 -20103.2 298.94 224.439
4510400 -16217.2 -20118.5 302.101 1.30584
4510500 -16273.8 -20075.9 294.424 -110.725
4510600 -16266.4 -20076 294.999 -152.066
4510700 -16149.9 -20016 299.371 273.334
4510800 -16120.1 -20017.9 301.834 -67.3325
4510900 -16182.2 -20037 298.497 -30.9726
4511000 -16230.4 -20067.5 297.135 -127.62
4511100 -16257.5 -20094.1 297.098 74.4156
4511200 -16313.6 -20124.2 295.084 -375.604
4511300 -16398.6 -20199.8 294.351 -353.695
4511400 -16395.3 -20205.7 295.059 -42.4193
4511500 -16304.6 -20135.7 296.668 -183.773
4511600 -16238.2 -20089.5 298.229 -235.688
4511700 -16217.3 -20054.4 297.13 -82.4986
4511800 -16204.1 -20088.7 300.806 45.9747
4511900 -16277.6 -20094.3 295.547 -241.327
4512000 -16331 -20089.1 291.014 -333.989
4512100 -16269.8 -20099.6 296.563 -23.5692
4512200 -16244.9 -20104.2 298.847 -338.799
4512300 -16235 -20108.1 299.918 -321.15
4512400 -16285.4 -20129.1 297.645 -269.27
4512500 -16363 -20138.8 292.384 -144.135
4512600 -16318.5 -20130.1 295.154 -137.326
4512700 -16246.2 -20055.9 295.013 -210.323
4512800 -16219 -20121.9 302.229 -181.009
4512900 -16261.7 -20069.6 294.869 -196.721
4513000 -16250.3 -20069.9 295.772 -58.0761
4513100 -16143.4 -19989.5 297.83 111.087
4513200 -16086.9 -19937.9 298.209 204.568
4513300 -16093 -19994.3 302.101 -28.8481
4513400 -16175.3 -20035.1 298.892 134.696
4513500 -16236.2 -20098.6 299.088 -134.501
4513600 -16257.2 -20065.4 294.896 -219.228
4513700 -16219.4 -20072.4 298.367 -189.673
4513800 -16168.1 -20066.6 301.885 103.357
4513900 -16180 -20031.8 298.265 -116.954
4514000 -16234 -20039.9 294.715 -111.19
4514100 -16232.1 -20050.8 295.706 4.11771
4514200 -16159.3 -20015.1 298.581 11.0438
4514300 -16104.4 -20019.5 303.17 205.937
4514400 -16162.6 -20007.4 297.724 -194.505
4514500 -16207.1 -20074.4 299.468 85.0816
4514600 -16229.2 -20069.9 297.413 -142.911
4514700 -16238.5 -20121.5 300.681 -42.7946
4514800 -16295.1 -20107.4 295.213 -172.485
4514900 -16356.6 -20169.5 295.252 -198.749
4515000 -16416 -20158.5 289.808 -148.318
4515100 -16340.2 -20149.6 294.986 -185.514
4515200 -16229.6 -20045 295.451 -59.4233
4515300 -16184 -20082.1 301.856 -111.94
4515400 -16222 -20042.5 295.846 -279.852
4515500 -16256.3 -20111.3 298.513 -82.0181
4515600 -16333.2 -20146.9 295.318 154.863
4515700 -16403.5 -20203.3 294.236 24.3315
4515800 -16381.1 -20184.9 294.557 -159.657
4515900 -16245.3 -20063.4 295.66 -258.081
4516000 -16174.6 -20022.5 297.968 71.3776
4516100 -16147.3 -20050.1 302.215 98.2777
4516200 -16219.2 -20093.5 300.016 -84.0293
4516300 -16299.9 -20104.1 294.581 -160.82
4516400 -16280.7 -20098.1 295.608 -137.116
4516500 -16225.7 -20069.9 297.684 -219.644
4516600 -16200.1 -20052 298.28 -63.4639
4516700 -16197 -20040.7 297.635 -28.3961
4516800 -16190.6 -20062.2 299.801 -133.198
4516900 -16199.3 -20032.6 296.837 20.6584
4517000 -16199.7 -20069.1 299.632 99.036
4517100 -16233 -20063.3 296.608 -73.5138
4517200 -16260.5 -20102.5 297.511 -197.76
4517300 -16290.2 -20132.8 297.561 -77.3357
4517400 -16338.8 -20119.9 292.791 -224.505
4517500 -16291.1 -20144.1 298.357 -177.352
4517600 -16224.5 -20107 300.643 -152.323
4517700 -16235.6 -20094.7 298.838 -104.333
4517800 -16339.2 -20118 292.619 -154.384
4517900 -16384.1 -20187.2 294.495 -142.27
4518000 -16315.2 -20156.5 297.456 207.641
4518100 -16226.8 -20106.3 300.418 158.423
4518200 -16233.7 -20107.1 299.948 -47.2058
4518300 -16284.5 -20141 298.638 -22.4174
4518400 -16356.1 -20188.1 296.741 100.428
4518500 -16365.4 -20148.8 292.973 -189.16
4518600 -16263 -20100.5 297.161 -117.596
4518700 -16223.9 -20085.8 299.053 7.67872
4518800 -16231.8 -20104.1 299.853 77.2765
4518900 -16280.8 -20096.4 295.467 49.2528
4519000 -16291.7 -20118.1 296.302 47.0939
4519100 -16227.1 -20091.4 299.236 -102.412
4519200 -16135.6 -20033.3 301.823 -108.901
4519300 -16132.7 -20024.6 301.371 147.364
4519400 -16208 -20037 296.506 -226.667
4519500 -16220 -20033.7 295.32 -145.909
4519600 -16204.5 -20072.6 299.528 165.534
4519700 -16220.5 -20076.9 298.628 143.513
4519800 -16279.7 -20114.8 296.978 -170.309
4519900 -16358.5 -20140 292.822 -190.129
4520000 -16317 -20139 295.962 -19.0303
4520100 -16240.5 -20058.4 295.644 -130.526
4520200 -16199.2 -20023.3 296.124 -48.0927
4520300 -16162.2 -20036.1 299.976 75.4632
4520400 -16163.2 -20043.3 300.459 -123.236
4520500 -16246.2 -20065.5 295.757 -258.364
4520600 -16308 -20133.1 296.202 -134.515
4520700 -16302.7 -20122.9 295.818 163.002
4520800 -16191 -20082.4 301.336 -95.4493
4520900 -16141 -20051.5 302.812 57.8652
4521000 -16201.9 -20047.1 297.761 -61.2035
4521100 -16242.9 -20077.1 296.91 -274.002
4521200 -16248.5 -20078.4 296.569 -51.8155
4521300 -16186.6 -20078.5 301.373 146.247
4521400 -16136.6 -20013 300.174 48.588
4521500 -16158.1 -20069.3 302.868 -222.127
4521600 -16269 -20103.5 296.929 184.617
4521700 -16294 -20125.3 296.679 -26.6383
4521800 -16267.3 -20082 295.393 -50.3584
4521900 -16169.8 -20058.6 301.131 98.0642
4522000 -16158.3 -20041 300.662 63.8146
4522100 -16197.7 -20078.9 300.541 23.305
4522200 -16246.6 -20087.8 297.449 -106.888
4522300 -16266.9 -20120.7 298.426 139.988
4522400 -16277.2 -20083.1 294.712 152.494
4522500 -16183.3 -20097.9 303.128 139.799
4522600 -16102.4 -20038.2 304.772 245.983
4522700 -16153.7 -20063.9 302.791 225.586
4522800 -16232.6 -20085.4 298.351 32.0972
4522900 -16275 -20127.5 298.319 58.7909
4523000 -16305.9 -20141.9 297.043 173.526
4523100 -16348.4 -20158.9 295.071 81.0152
4523200 -16373 -20203.7 296.639 90.559
4523300 -16386.9 -20216.5 296.545 18.649
4523400 -16357.3 -20161.7 294.596 -165.248
4523500 -16258.4 -20130.7 299.856 45.464
4523600 -16247.4 -20129 300.571 159.287
4523700 -16294.5 -20118.6 296.127 30.5372
4523800 -16296.9 -20086.4 293.444 -237.16
4523900 -16164.2 -20050 300.897 -2.06421
4524000 -16146.5 -20034.5 301.067 101.651
4524100 -16222.4 -20106.5 300.765 189.434
4524200 -16298.2 -20094.1 293.941 137.523
4524300 -16266.3 -20078.9 295.235 149.794
4524400 -16215.2 -20119.4 302.332 278.254
4524500 -16238.9 -20066.1 296.362 -20.4755
4524600 -16231.6 -20090.2 298.796 115.819
4524700 -16244.8 -20101.4 298.639 92.3663
4524800 -16260.8 -20102.5 297.482 97.3083
4524900 -16246.9 -20051.3 294.595 -93.5306
4525000 -16199.8 -20031.5 296.715 97.6169
4525100 -16179 -20063.2 300.776 69.6519
4525200 -16214.3 -20077.5 299.151 -235.02
4525300 -16280.8 -20127.6 297.886 -48.8384
4525400 -16339.2 -20196.7 298.709 56.5186
4525500 -16362.2 -20181.3 295.742 103.406
4525600 -16326.4 -20145.7 295.752 48.0916
4525700 -16258.9 -20102.3 297.613 116.331
4525800 -16193.2 -20047.1 298.432 246.376
4525900 -16147.6 -19996 298.007 35.0142
4526000 -16099.1 -19949.7 298.176 117.515
4526100 -15963.7 -19914 305.9 306.964
4526200 -16009.9 -19942.5 304.523 118.645
4526300 -16105.7 -19948.6 297.572 -71.4624
4526400 -16162.7 -20015.7 298.362 -16.4954
4526500 -16208.3 -20030.4 295.964 -8.92571
4526600 -16199.8 -20026.7 296.343 -182.177
4526700 -16108.6 -20006.4 301.832 83.6685
4526800 -16073 -19954.9 300.599 161.448
4526900 -16124.2 -19972.7 298.014 107.92
4527000 -16242.5 -20073.7 296.671 -118.452
4527100 -16290.1 -20107.4 295.6 -23.605
4527200 -16261.1 -20082.5 295.913 108.868
4527300 -16185.1 -20011.7 296.317 73.9805
4527400 -16139.4 -20028.9 301.191 -95.3443
4527500 -16168.7 -20028.2 298.861 110.084
4527600 -16217.6 -20091.8 300 430.509
4527700 -16291.1 -20141.4 298.152 289.547
4527800 -16319.3 -20110.5 293.575 -174.854
4527900 -16277.8 -20117.6 297.337 -115.92
4528000 -16262.7 -20175 302.954 195.552
4528100 -16322.3 -20112.9 293.528 62.005
4528200 -16291.3 -20073 292.846 -322.699
4528300 -16213.4 -20061.3 297.963 54.0394
4528400 -16198.9 -20050.8 298.274 -24.4756
4528500 -16203.6 -20057.8 298.453 6.23069
4528600 -16239.4 -20105.6 299.386 13.2335
4528700 -16325.5 -20145.1 295.774 124.27
4528800 -16362.1 -20139.9 292.542 84.23
4528900 -16277.9 -20140.4 299.095 61.1291
4529000 -16236.7 -20096.1 298.856 207.994
4529100 -16245.8 -20090.5 297.718 165.068
4529200 -16239.5 -20085.4 297.814 -11.5444
4529300 -16234.2 -20105.4 299.772 118.869
4529400 -16262.5 -20066.7 294.584 105.042
4529500 -16234.1 -20037.6 294.527 42.9988
4529600 -16134.7 -20025.7 301.302 72.6552
4529700 -16133 -20011.2 300.311 255.674
4529800 -16189.3 -20022.6 296.832 113.808
4529900 -16245.2 -20061.4 295.513 284.839
4530000 -16318.2 -20053.7 289.26 42.5221
4530100 -16275.9 -20083.9 294.879 49.3355
4530200 -16182 -20046.7 299.266 87.0135
4530300 -16157.9 -20027 299.605 -136.425
4530400 -16183.8 -20038.2 298.465 80.4761
4530500 -16277.8 -20081.9 294.573 -49.5695
4530600 -16309.6 -20075.4 291.613 -102.512
4530700 -16234.5 -20057.2 296.016 198.075
4530800 -16184.9 -20008 296.046 11.138
4530900 -16137.1 -20008.6 299.797 86.8753
4531000 -16138.9 -20015.2 300.163 -26.4895
4531100 -16230.6 -20050.3 295.784 -31.563
4531200 -16300 -20090.4 293.516 -268.229
4531300 -16267.6 -20103.4 297.035 -8.22431
4531400 -16224.3 -20021.4 294.036 -56.9
4531500 -16163.2 -19990.9 296.401 -122.477
4531600 -16121.8 -19984.5 299.119 -300.832
4531700 -16119.2 -19995 300.122 -81.5932
4531800 -16207.5 -20056.9 298.087 -55.0806
4531900 -16294.6 -20115.2 295.846 8.39673
4532000 -16287.8 -20106.3 295.691 -9.30776
4532100 -16225.5 -20079.7 298.457 0.730855
4532200 -16152.4 -20010.1 298.73 -64.9209
4532300 -16112.4 -19973.8 299.011 -106.038
4532400 -16045.2 -19897.3 298.293 40.4971
4532500 -15920.3 -19839.9 303.514 -8.22466
4532600 -15959.7 -19855.7 301.689 -123.058
4532700 -16061.1 -19963.3 302.171 68.2318
4532800 -16151.2 -20007.5 298.619 300.079
4532900 -16204.2 -20025.2 295.884 14.3392
4533000 -16205.4 -20021.8 295.528 -139.229
4533100 -16115 -20006.7 301.361 -21.829
4533200 -16066.6 -19932 299.32 -79.4435
4533300 -16080.2 -19975.5 301.637 -17.2562
4533400 -16123.4 -19998.7 300.083 110.678
4533500 -16154.6 -19994.4 297.338 -212.438
4533600 -16156 -20011.7 298.567 -36.0725
4533700 -16165 -20025.8 298.965 199.977
4533800 -16241.1 -20053.7 295.228 -47.3719
4533900 -16283.7 -20064.7 292.788 -40.4242
4534000 -16199.2 -20045.2 297.82 40.8563
4534100 -16137.9 -20002.5 299.26 197.807
4534200 -16158.5 -20039.8 300.551 223.339
4534300 -16210.1 -20001.3 293.571 26.5836
4534400 -16171.4 -20017.4 297.816 -55.2423
4534500 -16052.3 -19944.8 301.417 227.482
4534600 -16031.3 -19979.8 305.762 117.806
4534700 -16116.1 -20005 301.138 271.175
4534800 -16190.4 -20034.4 297.665 -215.565
4534900 -16216.4 -20025.8 294.984 -253.523
4535000 -16159 -19991.8 296.797 26.2025
4535100 -16067.2 -19980.3 303.012 -15.6685
4535200 -16075.9 -19926.1 298.148 44.5659
4535300 -16096.1 -19976.2 300.464 -33.0738
4535400 -16142 -20014.3 299.857 19.4399
4535500 -16189.7 -20040.1 298.164 -121.222
4535600 -16200.2 -20035.5 296.992 -210.856
4535700 -16187.2 -20039.8 298.329 -240.905
4535800 -16176.9 -20014.8 297.189 -106.261
4535900 -16146.1 -20046.3 302.016 107.312
4536000 -16156.7 -20048.6 301.376 -51.918
4536100 -16244.7 -20084.2 297.318 -79.2877
4536200 -16302 -20126.4 296.153 -67.5748
4536300 -16297.6 -20111.5 295.333 15.2576
4536400 -16192.6 -20066 299.946 3.89251
4536500 -16136.1 -19990.7 298.49 74.4513
4536600 -16143 -20017.6 300.039 37.9528
4536700 -16185.2 -20031.7 297.861 98.5787
4536800 -16263.9 -20131.2 299.463 115.87
4536900 -16367.8 -20181.4 295.308 -300.234
4537000 -16347.3 -20151.5 294.59 -301.652
4537100 -16261.8 -20091.5 296.556 182.248
4537200 -16198.2 -20054.1 298.585 -413.114
4537300 -16171.4 -20029.1 298.725 -270.669
4537400 -16149.9 -20031.5 300.577 5.14452
4537500 -16183.5 -20020.9 297.154 -177.291
4537600 -16240.8 -20047.4 294.771 -140.263
4537700 -16240.6 -20099.4 298.807 -215.206
4537800 -16244.5 -20094.7 298.148 9.46435
4537900 -16251.7 -20044.7 293.713 -193.6
4538000 -16175.1 -20057.7 300.65 -114.904
4538100 -16139.2 -20047.8 302.663 51.4176
4538200 -16212.2 -20040.5 296.448 -43.5967
4538300 -16266.7 -20062.3 293.917 -173.188
4538400 -16231.2 -20032.8 294.382 -313.749
4538500 -16178.8 -20027.6 298.036 155.22
4538600 -16152.2 -20017.6 299.324 -24.3365
4538700 -16163.9 -20046.4 300.642 -188.76
4538800 -16266 -20058.5 293.676 -171.99
4538900 -16282.6 -20081.3 294.157 32.2284
4539000 -16215.5 -20070.2 298.492 150.73
4539100 -16179.2 -20024 297.732 -108.82
4539200 -16159.8 -20003.4 297.634 -179.179
4539300 -16162.7 -20042.8 300.463 66.107
4539400 -16213.2 -20034.4 295.901 -85.0451
4539500 -16216.8 -20023.1 294.743 -206.349
4539600 -16092.9 -20021.4 304.209 45.4299
4539700 -16097.9 -20000.7 302.216 52.5802
4539800 -16185.3 -20054.1 299.585 16.1135
4539900 -16245.2 -20091.5 297.838 201.587
4540000 -16255.9 -20073.7 295.631 50.2067
4540100 -16206.6 -20044.5 297.19 -35.5229
4540200 -16085.9 -19976.1 301.241 77.2073
4540300 -16056.6 -19945.5 301.142 179.339
4540400 -16113.6 -19990.3 300.195 -117.018
4540500 -16184.2 -20023.4 297.287 67.458
4540600 -16202 -20053.6 298.251 127.465
4540700 -16213.4 -20070.3 298.665 -79.4164
4540800 -16235.7 -20001.6 291.612 -135.199
4540900 -16137.4 -20024.8 301.029 20.1003
4541000 -16100 -20002.9 302.227 33.0127
4541100 -16173.3 -19997.9 296.157 5.63922
4541200 -16200 -20023.3 296.056 -34.6017
4541300 -16146.6 -19965 295.679 -247.208
4541400 -16042.4 -19974.4 304.482 -80.1358
4541500 -16085 -19974.9 301.219 183.59
4541600 -16159.7 -20016.1 298.63 6.92994
4541700 -16206.3 -20038.6 296.754 149.442
4541800 -16223.3 -20065.1 297.496 220.298
4541900 -16265.7 -20102.8 297.128 -27.8939
4542000 -16335 -20110.4 292.355 28.0055
4542100 -16287 -20105.7 295.7 270.269
4542200 -16208.7 -20081.9 299.927 54.3353
4542300 -16188.1 -19987.3 294.195 -7.88517
4542400 -16109.7 -19974.7 299.287 14.5346
4542500 -16093.8 -19966.3 299.871 37.834
4542600 -16136.1 -20036 301.99 85.9299
4542700 -16210.7 -20040.1 296.534 -7.65849
4542800 -16218.1 -20050.3 296.749 51.6873
4542900 -16192 -20040.7 298.028 -102.903
4543000 -16163.1 -20020.6 298.716 80.2175
4543100 -16054.8 -19915.1 298.925 243.974
4543200 -15984.9 -19896.6 302.905 70.0152
4543300 -16052.5 -19946.9 301.574 261.391
4543400 -16149 -19997.4 298 217.889
4543500 -16172.2 -20000.3 296.436 -106.912
4543600 -16155.3 -20019.1 299.196 2.59938
4543700 -16156.9 -20003.2 297.839 -95.2198
4543800 -16189.5 -20026.7 297.134 -47.5548
4543900 -16226.8 -20066.8 297.35 -208.698
4544000 -16267.5 -20090.1 296.007 10.1434
4544100 -16286.5 -20109.7 296.056 18.4317
4544200 -16251.5 -20074.4 296.032 -125.542
4544300 -16156.3 -20035.1 300.359 -183.865
4544400 -16118.1 -19976.9 298.816 -341.864
4544500 -16122.7 -20012.5 301.21 -86.9827
4544600 -16239.9 -20047.6 294.85 -5.63825
4544700 -16273.4 -20083.9 295.072 -130.258
4544800 -16234.8 -20120.1 300.863 -170.554
4544900 -16226.5 -20080.5 298.437 89.7845
4545000 -16266.8 -20104.9 297.206 24.7989
4545100 -16342.6 -20147.5 294.63 94.407
4545200 -16331.1 -20110.5 292.661 -87.8079
4545300 -16226 -20079.1 298.373 110.575
4545400 -16202.1 -20060.5 298.775 50.1991
4545500 -16195 -19999.7 294.619 -121.825
4545600 -16116.3 -20009.4 301.473 32.267
4545700 -16093.4 -19970.2 300.204 230.168
4545800 -16178.2 -20001.2 296.043 94.9598
4545900 -16260.1 -20089.5 296.531 41.2386
4546000 -16271.7 -20105 296.843 -56.3707
4546100 -16225.9 -20044.1 295.669 203.815
4546200 -16118 -20009.1 301.316 81.7532
4546300 -16123.4 -20027.2 302.293 114.15
4546400 -16188.2 -20026.3 297.21 -24.5518
4546500 -16211.6 -20052.4 297.416 35.4463
4546600 -16213.4 -20068 298.487 -153.088
4546700 -16258 -20071.7 295.32 -205.78
4546800 -16343.4 -20114.2 291.99 -250.093
4546900 -16293.6 -20086.1 293.676 -116.069
4547000 -16189.2 -20013.2 296.116 -25.8662
4547100 -16150.9 -20028.9 300.3 -6.72112
4547200 -16171 -20014.9 297.658 -199.426
4547300 -16192.3 -19998.4 294.725 -146.669
4547400 -16135.4 -19989.1 298.418 87.2615
4547500 -16067.6 -19985.3 303.375 42.0611
4547600 -16120.2 -19992 299.816 21.7668
4547700 -16209.8 -20068 298.762 -69.3963
4547800 -16245.1 -20082.3 297.142 191.565
4547900 -16250.5 -20081.1 296.624 -253.95
4548000 -16196.3 -20062.1 299.349 -118.68
4548100 -16116.4 -20004.5 301.075 205.495
4548200 -16070.4 -19952.3 300.604 47.6876
4548300 -16028.7 -19938.9 302.792 42.029
4548400 -16075.4 -19955.2 300.433 4.99874
4548500 -16160.1 -19976.8 295.555 -17.7887
4548600 -16170.7 -20004.3 296.862 -256.557
4548700 -16132.2 -19980.5 297.999 84.085
4548800 -16045.6 -19982.2 304.839 11.8196
4548900 -16067.2 -19962.6 301.646 82.555
4549000 -16173.5 -19984.2 295.082 -225.339
4549100 -16168.9 -19995.8 296.334 -177.631
4549200 -16141.4 -20021.7 300.481 -101.947
4549300 -16179.5 -20045.4 299.357 -89.889
4549400 -16287.8 -20075.7 293.319 -256.911
4549500 -16283.6 -20096.1 295.227 15.9546
4549600 -16240.3 -20073.9 296.859 140.944
4549700 -16195.5 -20029.9 296.918 3.97138
4549800 -16168.6 -20029.5 298.977 -215.903
4549900 -16177.7 -20059.1 300.558 48.0717
4550000 -16226.7 -20091.1 299.248 1.83883
4550100 -16260 -20069.7 295.005 45.2595
4550200 -16236.6 -20092.3 298.575 -117.602
4550300 -16226.3 -20060.3 296.889 9.7172
4550400 -16212.3 -20092.2 300.447 37.5052
4550500 -16258.4 -20119.4 298.977 -248.773
4550600 -16354.5 -20167.9 295.298 -12.0847
4550700 -16370.2 -20157.2 293.255 15.8659
4550800 -16273.7 -20078.4 294.629 -250.967
4550900 -16194.6 -20023.4 296.493 55.6785
4551000 -16154.1 -20034.8 300.5 15.1217
4551100 -16163.2 -20006.7 297.628 -137.417
4551200 -16188.7 -20040.3 298.249 -147.479
4551300 -16258.8 -20073.8 295.419 -59.1793
4551400 -16307.1 -20112.3 294.662 -158.03
4551500 -16263.6 -20073.3 295.008 -141.669
4551600 -16153.2 -20011.1 298.748 107.09
4551700 -16125.2 -20018.8 301.509 28.2565
4551800 -16184.1 -20050.8 299.427 235.925
4551900 -16261.1 -20102.9 297.494 -181.506
4552000 -16272.7 -20107.4 296.944 -17.0721
4552100 -16257.6 -20109.1 298.244 30.2758
4552200 -16241.4 -20116.8 300.1 56.9085
4552300 -16276.2 -20113 297.106 -48.4994
4552400 -16328.1 -20146.4 295.678 -109.483
4552500 -16329.3 -20164.8 297 -59.0583
4552600 -16288.6 -20126.1 297.164 -55.4483
4552700 -16197.2 -20072.1 300.061 -117.638
4552800 -16161.3 -20058.1 301.749 50.5944
4552900 -16219.2 -20065.1 297.817 -4.27362
4553000 -16314.6 -20128 295.298 35.9096
4553100 -16446.1 -20208.1 291.316 -211.252
4553200 -16458.1 -20212.2 290.701 -168.814
4553300 -16373.5 -20179.2 294.705 -160.4
4553400 -16280.1 -20111.5 296.685 86.0159
4553500 -16211 -20086.8 300.125 -185.784
4553600 -16201.1 -20066.1 299.294 19.8947
4553700 -16252.9 -20104.2 298.237 -81.0532
4553800 -16350.9 -20120 291.865 32.5574
4553900 -16334.7 -20161.2 296.311 52.2204
4554000 -16284.1 -20173.4 301.172 63.7074
4554100 -16308.8 -20195.8 300.993 -143.094
4554200 -16329.4 -20138.8 294.984 -57.371
4554300 -16267.3 -20097 296.56 -276.963
4554400 -16204.8 -20116.7 302.924 -32.4925
4554500 -16262.6 -20175.2 302.979 178.252
4554600 -16323.9 -20144.5 295.848 90.8361
4554700 -16320.5 -20169.5 298.051 107.373
4554800 -16300.2 -20138.3 297.202 -142.221
4554900 -16222.5 -20080.7 298.764 -27.996
4555000 -16135.6 -20043.7 302.625 151.87
4555100 -16145.6 -20035 301.18 326.447
4555200 -16233.6 -20102.4 299.589 -79.957
4555300 -16269.5 -20107.6 297.209 -132.349
4555400 -16254.2 -20080.5 296.289 -97.904
4555500 -16195.4 -20072.3 300.213 118.942
4555600 -16167.3 -20030.4 299.146 -43.5016
4555700 -16172.3 -20014.8 297.548 56.9751
4555800 -16194.9 -20057.8 299.131 -67.6212
4555900 -16253.2 -20074.3 295.89 -265.638
4556000 -16291.3 -20128.9 297.17 -279.933
4556100 -16303 -20119.3 295.524 -75.2504
4556200 -16280.6 -20117.6 297.122 170
4556300 -16196.4 -20047.9 298.248 -404.765
4556400 -16125.9 -20001.1 300.085 -75.7916
4556500 -16115.6 -19960 297.695 77.4383
4556600 -16126.2 -20005.1 300.373 -8.50906
4556700 -16220.8 -20066.8 297.825 28.2082
4556800 -16294.3 -20091.1 294.005 109.221
4556900 -16257.2 -20091.2 296.889 124.321
4557000 -16193.1 -20097.6 302.352 203.392
4557100 -16221 -20049.6 296.474 -26.7827
4557200 -16338.2 -20124.3 293.176 55.6182
4557300 -16397.7 -20176.6 292.63 35.9698
4557400 -16345 -20134.1 293.407 -183.248
4557500 -16272.9 -20057.3 293.047 -294.464
4557600 -16184.7 -20027.3 297.559 98.5009
4557700 -16137.1 -20017.3 300.467 -142.624
4557800 -16164.2 -20018.1 298.431 -95.2574
4557900 -16235.5 -20030.1 293.836 -175.958
4558000 -16269.6 -20067.9 294.127 -285.794
4558100 -16184.6 -20016.4 296.723 -387.192
4558200 -16106.4 -19991.4 300.838 62.6104
4558300 -16110 -19961 298.214 109.268
4558400 -16169.1 -20057.6 301.115 -62.7996
4558500 -16269.2 -20072.2 294.491 -181.523
4558600 -16252.8 -20081.2 296.454 -284.276
4558700 -16189.5 -20028.8 297.294 -230.929
4558800 -16131.4 -20021.1 301.203 -186.896
4558900 -16143.1 -20012.3 299.614 -105.835
4559000 -16166.9 -20027.2 298.927 -63.0835
4559100 -16186.6 -20030.7 297.671 -209.536
4559200 -16193.3 -20016.2 296.035 -164.646
4559300 -16148.6 -20029.8 300.542 -54.5651
4559400 -16065.4 -19963.8 301.876 33.7398
4559500 -16047.3 -19946.4 301.93 70.4412
4559600 -16148.4 -19975.7 296.374 -25.4481
4559700 -16192.1 -20012.2 295.815 -92.763
4559800 -16173.5 -20030.3 298.654 -25.8675
4559900 -16174.4 -20044.2 299.661 -12.2937
4560000 -16266.5 -20063.9 294.057 -256.483
4560100 -16319 -20090.4 292.047 -396.997
4560200 -16255.2 -20071.6 295.527 -83.2492
4560300 -16196.4 -20028.8 296.77 210.281
4560400 -16163.2 -20012.9 298.105 -36.8592
4560500 -16142.1 -20022.7 300.493 -80.3627
4560600 -16176.1 -20043.3 299.463 -32.8762
4560700 -16292.6 -20095.5 294.483 -199.611
4560800 -16286.2 -20084.4 294.122 -54.5625
4560900 -16211.8 -20072.1 298.934 -102.799
4561000 -16181.4 -20055.5 299.997 -140.761
4561100 -16220.9 -20066.5 297.79 -54.7473
4561200 -16334.4 -20121.3 293.24 -170.397
4561300 -16331.2 -20097.4 291.639 70.2136
4561400 -16263.1 -20092 296.493 1.25025
4561500 -16204.5 -20006.5 294.419 -136.402
4561600 -16138.4 -20024.1 300.895 -9.54384
4561700 -16143.7 -19994.2 298.173 181.999
4561800 -16169.3 -20029.1 298.886 -238.003
4561900 -16274 -20096.3 295.987 -310.247
4562000 -16328.2 -20124.5 293.971 -71.2
4562100 -16277.3 -20117.5 297.373 21.599
4562200 -16212.5 -20066.7 298.459 109.84
4562300 -16193 -20049.9 298.66 133.256
4562400 -16187 -20007.7 295.86 83.6779
4562500 -16162.1 -20039.1 300.221 231.238
4562600 -16165.9 -20017.1 298.222 60.5001
4562700 -16209.3 -20062.4 298.363 -17.546
4562800 -16308.7 -20079.1 291.967 -243.982
4562900 -16273.7 -20090.5 295.554 -35.1603
4563000 -16195 -20080.9 300.915 7.41865
4563100 -16190.6 -20082.7 301.392 191.748
4563200 -16256.4 -20116.4 298.904 11.2565
4563300 -16283.4 -20099 295.463 -191.267
4563400 -16261.8 -20118.9 298.679 58.6853
