# Radius 	finiterdf__met_met	rdf__met_met	finiterdf__met_wat	rdf__met_wat	finiterdf__wat_wat	rdf__wat_wat	
13.4784 0.998168	0.998558	0.999705	0.998904	1.00113	1.00305	
13.4945 0.998321	0.99871	0.99943	0.998629	1.00138	1.00329	
13.5107 0.998338	0.998727	0.999615	0.998813	1.00145	1.00336	
13.5268 0.998619	0.999007	0.999482	0.99868	1.00134	1.00325	
13.5429 0.998719	0.999107	0.999955	0.999152	1.00145	1.00337	
13.5591 0.998496	0.998884	0.999838	0.999034	1.0012	1.00312	
13.5752 0.998495	0.998883	0.999853	0.999049	1.00171	1.00363	
13.5913 0.99841	0.998797	0.999745	0.998941	1.00125	1.00317	
13.6075 0.99826	0.998646	0.999897	0.999093	1.00158	1.00351	
13.6236 0.998218	0.998603	1.00021	0.999406	1.00116	1.00308	
13.6397 0.998937	0.999322	1.00018	0.999372	1.00165	1.00358	
13.6559 0.99823	0.998614	0.999981	0.999176	1.00185	1.00378	
13.672 0.998089	0.998473	1.00005	0.999244	1.00149	1.00342	
13.6881 0.998455	0.998838	1.00017	0.999369	1.00202	1.00395	
13.7043 0.998505	0.998887	1.00021	0.9994	1.00154	1.00348	
13.7204 0.998654	0.999036	1.00052	0.999715	1.00168	1.00361	
13.7365 0.998558	0.99894	1.00029	0.999481	1.00147	1.0034	
13.7527 0.998574	0.998956	1.00015	0.999344	1.00147	1.00341	
13.7688 0.998843	0.999224	1.00047	0.999662	1.00151	1.00345	
13.7849 0.998479	0.99886	1.00027	0.999459	1.00178	1.00372	
13.8011 0.998068	0.998447	1.00017	0.999358	1.00149	1.00344	
13.8172 0.998529	0.998908	1.00064	0.999831	1.00113	1.00307	
13.8333 0.998232	0.99861	1.00047	0.999658	1.00156	1.0035	
13.8495 0.998235	0.998613	1.00081	1.00001	1.00159	1.00353	
13.8656 0.998283	0.99866	1.00078	0.999969	1.00092	1.00287	
13.8817 0.998779	0.999157	1.00053	0.999721	1.0015	1.00345	
13.8979 0.998418	0.998794	1.00092	1.00011	1.0015	1.00345	
13.914 0.998423	0.998799	1.00082	1.00001	1.00151	1.00347	
13.9301 0.998516	0.998892	1.0007	0.999893	1.00119	1.00314	
13.9462 0.998193	0.998568	1.0008	0.99999	1.00136	1.00331	
13.9624 0.998352	0.998726	1.00078	0.999975	1.0011	1.00305	
13.9785 0.998316	0.998689	1.00111	1.0003	1.00121	1.00317	
13.9946 0.998299	0.998672	1.00088	1.00008	1.00096	1.00292	
14.0108 0.998535	0.998908	1.00074	0.999936	1.00065	1.00261	
14.0269 0.99852	0.998892	1.00109	1.00028	1.00113	1.00309	
14.043 0.998331	0.998702	1.00087	1.00006	1.00066	1.00262	
14.0592 0.998282	0.998653	1.00097	1.00017	1.00118	1.00315	
14.0753 0.998486	0.998856	1.00085	1.00005	1.0008	1.00277	
14.0914 0.998475	0.998845	1.00093	1.00012	1.00107	1.00304	
14.1076 0.998736	0.999105	1.00118	1.00037	1.00077	1.00274	
14.1237 0.998629	0.998997	1.0012	1.00039	1.00084	1.00281	
14.1398 0.99833	0.998698	1.00133	1.00052	1.00062	1.0026	
14.156 0.998713	0.99908	1.0013	1.00049	1.00029	1.00227	
14.1721 0.998562	0.998929	1.00111	1.0003	1.00031	1.00228	
14.1882 0.998838	0.999205	1.00106	1.00025	1.00068	1.00265	
14.2044 0.998821	0.999188	1.00122	1.00041	1.00059	1.00257	
14.2205 0.998922	0.999288	1.00112	1.00031	1.0005	1.00248	
14.2366 0.998592	0.998957	1.00127	1.00046	1.00036	1.00234	
14.2528 0.998731	0.999096	1.00107	1.00027	1.00031	1.00229	
14.2689 0.99872	0.999084	1.00111	1.0003	0.999927	1.00191	
14.285 0.998469	0.998832	1.00137	1.00057	1.00011	1.00209	
14.3012 0.998814	0.999178	1.00139	1.00058	0.999918	1.0019	
14.3173 0.998839	0.999202	1.00149	1.00068	0.999951	1.00193	
14.3334 0.999022	0.999384	1.00126	1.00046	1.00021	1.0022	
14.3496 0.998916	0.999278	1.00138	1.00058	1.00006	1.00204	
14.3657 0.998773	0.999135	1.00151	1.00071	1.00003	1.00201	
14.3818 0.998899	0.99926	1.00141	1.00061	1.00021	1.0022	
14.3979 0.998625	0.998986	1.00178	1.00098	0.999856	1.00184	
14.4141 0.998704	0.999065	1.00145	1.00064	0.999778	1.00177	
14.4302 0.998833	0.999193	1.00134	1.00053	0.999794	1.00178	
14.4463 0.998807	0.999167	1.00129	1.00049	0.999377	1.00137	
14.4625 0.99864	0.998999	1.00126	1.00046	0.999509	1.0015	
14.4786 0.998892	0.999251	1.00147	1.00067	0.999694	1.00169	
14.4947 0.99928	0.999639	1.00141	1.0006	0.999903	1.0019	
14.5109 0.999016	0.999374	1.00142	1.00061	0.999668	1.00166	
14.527 0.999208	0.999566	1.00159	1.00079	0.9994	1.00139	
14.5431 0.99914	0.999498	1.00127	1.00047	0.999241	1.00124	
14.5593 0.999271	0.999628	1.00144	1.00064	0.999099	1.00109	
14.5754 0.999529	0.999887	1.00134	1.00054	0.999273	1.00127	
14.5915 0.999541	0.999899	1.00174	1.00094	0.999458	1.00145	
14.6077 0.999376	0.999733	1.00146	1.00066	0.999073	1.00107	
14.6238 0.999378	0.999735	1.00153	1.00073	0.999219	1.00122	
14.6399 0.999185	0.999542	1.00151	1.00071	0.99927	1.00127	
14.6561 0.999356	0.999713	1.00129	1.00049	0.999225	1.00122	
14.6722 0.999124	0.999481	1.00155	1.00075	0.999023	1.00102	
14.6883 0.999532	0.999889	1.00173	1.00094	0.999257	1.00126	
14.7045 0.99986	1.00022	1.00143	1.00063	0.999342	1.00134	
14.7206 0.999985	1.00034	1.00158	1.00078	0.999139	1.00114	
14.7367 0.999981	1.00034	1.00157	1.00078	0.99893	1.00093	
14.7529 0.999781	1.00014	1.0016	1.0008	0.998989	1.00099	
14.769 0.999775	1.00013	1.00179	1.001	0.998731	1.00073	
14.7851 0.999933	1.00029	1.00138	1.00059	0.998631	1.00063	
14.8013 0.999744	1.0001	1.00173	1.00094	0.998672	1.00067	
14.8174 0.999711	1.00007	1.00172	1.00093	0.998619	1.00062	
14.8335 0.999662	1.00002	1.00139	1.00059	0.998594	1.0006	
14.8496 1.0001	1.00046	1.00142	1.00063	0.998606	1.00061	
14.8658 0.999684	1.00004	1.00149	1.0007	0.998638	1.00064	
14.8819 1.00005	1.00041	1.00144	1.00064	0.998833	1.00084	
14.898 1.00008	1.00044	1.00171	1.00091	0.998212	1.00022	
14.9142 1.00041	1.00077	1.00139	1.00059	0.998414	1.00042	
14.9303 0.999739	1.0001	1.00159	1.00079	0.998873	1.00088	
14.9464 1.00006	1.00042	1.00164	1.00085	0.99824	1.00024	
14.9626 1.00021	1.00057	1.00156	1.00077	0.998972	1.00098	
14.9787 1.00021	1.00057	1.00156	1.00076	0.998602	1.00061	
14.9948 0.99989	1.00025	1.00136	1.00057	0.998421	1.00043	
15.011 1.00002	1.00038	1.00151	1.00072	0.99853	1.00054	
15.0271 1.00056	1.00092	1.0014	1.00061	0.99846	1.00047	
15.0432 1.00034	1.0007	1.00121	1.00043	0.998754	1.00076	
15.0594 1.00025	1.00061	1.00135	1.00056	0.99854	1.00055	
15.0755 1.00067	1.00103	1.00158	1.0008	0.998634	1.00064	
15.0916 1.00025	1.00061	1.00169	1.00091	0.99818	1.00019	
15.1078 1.00012	1.00048	1.00123	1.00044	0.998308	1.00032	
15.1239 1.0002	1.00057	1.00168	1.00089	0.998317	1.00032	
15.14 1.00018	1.00055	1.00127	1.00048	0.998416	1.00042	
15.1562 1.00035	1.00072	1.00151	1.00073	0.998101	1.00011	
15.1723 1.00034	1.0007	1.00123	1.00045	0.998435	1.00044	
15.1884 1.00075	1.00111	1.00143	1.00065	0.998189	1.0002	
15.2046 1.00019	1.00055	1.00135	1.00056	0.998141	1.00015	
15.2207 1.00072	1.00109	1.00126	1.00048	0.998264	1.00027	
15.2368 1.00018	1.00055	1.0014	1.00062	0.998237	1.00025	
15.253 1.00066	1.00103	1.00113	1.00035	0.998205	1.00021	
15.2691 1.00034	1.00071	1.00123	1.00044	0.99819	1.0002	
15.2852 1.00012	1.00048	1.00109	1.00031	0.998041	1.00005	
15.3013 1.00069	1.00106	1.0013	1.00052	0.997741	0.999749	
15.3175 1.00052	1.00089	1.00118	1.0004	0.997944	0.999951	
15.3336 1.00058	1.00094	1.00106	1.00028	0.997999	1.00001	
15.3497 1.00058	1.00095	1.00126	1.00048	0.998149	1.00016	
15.3659 1.00043	1.0008	1.00121	1.00043	0.998198	1.00021	
15.382 1.00059	1.00096	1.00102	1.00024	0.998074	1.00008	
15.3981 1.00071	1.00109	1.00118	1.0004	0.998039	1.00005	
15.4143 1.00064	1.00101	1.00106	1.00028	0.997966	0.999974	
15.4304 1.00071	1.00109	1.00109	1.0003	0.997755	0.999763	
15.4465 1.00042	1.00079	1.00099	1.00021	0.9983	1.00031	
15.4627 1.00068	1.00106	1.00082	1.00004	0.998218	1.00023	
15.4788 1.00053	1.0009	1.00109	1.00031	0.998235	1.00024	
15.4949 1.00066	1.00103	1.00104	1.00026	0.997883	0.999892	
15.5111 1.0004	1.00078	1.00117	1.00039	0.997849	0.999857	
15.5272 1.00037	1.00074	1.00098	1.0002	0.997956	0.999964	
15.5433 1.0011	1.00147	1.00095	1.00016	0.997997	1.00001	
15.5595 1.00066	1.00104	1.00129	1.00051	0.997908	0.999916	
15.5756 1.00035	1.00073	1.00096	1.00018	0.99812	1.00013	
15.5917 1.00059	1.00097	1.00102	1.00024	0.998232	1.00024	
15.6079 1.00006	1.00044	1.00086	1.00008	0.997873	0.999881	
15.624 1.00073	1.00111	1.00103	1.00025	0.997634	0.999641	
15.6401 1.00071	1.00109	1.00073	0.999947	0.99824	1.00025	
15.6563 1.00038	1.00076	1.00089	1.00011	0.998145	1.00015	
15.6724 0.999829	1.00021	1.00109	1.00031	0.997682	0.99969	
15.6885 1.00056	1.00095	1.00084	1.00006	0.997988	0.999996	
15.7047 1.00069	1.00107	1.0007	0.999917	0.99838	1.00039	
15.7208 1.00059	1.00097	1.00055	0.999766	0.997765	0.999773	
15.7369 1.00034	1.00072	1.00082	1.00004	0.997695	0.999703	
15.753 1.00036	1.00075	1.00045	0.999671	0.997845	0.999852	
15.7692 1.00024	1.00062	1.00051	0.999727	0.997703	0.999711	
15.7853 1.00054	1.00092	1.00075	0.999967	0.997874	0.999881	
15.8014 1.00034	1.00073	1.0006	0.999824	0.99765	0.999657	
15.8176 1.00051	1.00089	1.00062	0.999836	0.997921	0.999929	
15.8337 1.00028	1.00067	1.00076	0.999975	0.997524	0.99953	
15.8498 1.00033	1.00072	1.00036	0.999577	0.997779	0.999786	
15.866 1.00071	1.0011	1.00062	0.999838	0.997815	0.999822	
15.8821 1.00043	1.00081	1.00014	0.999363	0.998013	1.00002	
15.8982 1.00069	1.00108	1.00036	0.99958	0.998222	1.00023	
15.9144 1.00048	1.00087	1.00039	0.999613	0.997976	0.999983	
15.9305 1.00029	1.00068	1.00047	0.99969	0.997753	0.99976	
15.9466 1.00035	1.00074	1.0003	0.999521	0.997806	0.999813	
15.9628 1.00021	1.0006	1.00025	0.999465	0.997726	0.999733	
15.9789 1.00002	1.00041	1.00023	0.999446	0.997823	0.999829	
15.995 1.00026	1.00065	1.00018	0.999393	0.997884	0.99989	
16.0112 1.00022	1.00061	1.00002	0.999234	0.997897	0.999903	
16.0273 1.00032	1.00071	1.00036	0.999579	0.998215	1.00022	
16.0434 1.00024	1.00064	1.00053	0.999749	0.997816	0.999822	
16.0596 1.00033	1.00072	1.00023	0.999446	0.997833	0.999839	
16.0757 1.00011	1.00051	1.00044	0.999652	0.997759	0.999765	
16.0918 0.999965	1.00036	1.00036	0.999573	0.997996	1	
16.108 0.999964	1.00036	1.00028	0.999491	0.997607	0.999612	
16.1241 1.00012	1.00051	1.00009	0.999303	0.997813	0.999818	
16.1402 0.999926	1.00032	1.00011	0.999325	0.997925	0.999931	
16.1564 1.00022	1.00062	1.00035	0.999565	0.997917	0.999923	
16.1725 1.0001	1.00049	1.00016	0.999373	0.998026	1.00003	
16.1886 0.999766	1.00016	1.00035	0.999562	0.997578	0.999583	
16.2047 0.999982	1.00038	1.0003	0.999509	0.998131	1.00014	
16.2209 0.999872	1.00027	1.00007	0.999283	0.997967	0.999972	
16.237 0.999829	1.00022	0.999989	0.9992	0.998072	1.00008	
16.2531 0.999719	1.00012	1.00008	0.999295	0.998064	1.00007	
16.2693 0.999876	1.00027	1.0002	0.999412	0.998276	1.00028	
16.2854 0.999714	1.00011	1.00022	0.999427	0.998108	1.00011	
16.3015 0.999959	1.00036	0.999915	0.999124	0.997834	0.999839	
16.3177 0.999932	1.00033	1.00005	0.999263	0.998347	1.00035	
16.3338 0.999922	1.00032	1.00001	0.999214	0.997793	0.999798	
16.3499 0.99963	1.00003	1.00024	0.99945	0.997953	0.999959	
16.3661 0.99966	1.00006	1.00009	0.999293	0.997904	0.99991	
16.3822 0.999569	0.999966	1.00009	0.999297	0.997945	0.99995	
16.3983 0.999455	0.999851	1.00005	0.999259	0.998095	1.0001	
16.4145 0.999658	1.00005	0.999925	0.999131	0.998313	1.00032	
16.4306 0.999483	0.99988	0.999973	0.999178	0.99826	1.00027	
16.4467 0.99978	1.00018	1.00014	0.999344	0.997937	0.999944	
16.4629 0.99967	1.00007	0.999914	0.999118	0.997928	0.999934	
16.479 0.999468	0.999864	1.00006	0.99926	0.998222	1.00023	
16.4951 0.99902	0.999416	0.999865	0.999069	0.998314	1.00032	
16.5113 0.999307	0.999703	1.00009	0.999291	0.998185	1.00019	
16.5274 0.999398	0.999794	0.999929	0.99913	0.998121	1.00013	
16.5435 0.9994	0.999796	1.00005	0.999246	0.997626	0.999631	
16.5597 0.999283	0.999678	0.999967	0.999168	0.998045	1.00005	
16.5758 0.999173	0.999568	0.999821	0.999021	0.998162	1.00017	
16.5919 0.999323	0.999718	0.999988	0.999187	0.998025	1.00003	
16.6081 0.999445	0.99984	1.00003	0.999226	0.99823	1.00024	
16.6242 0.999248	0.999642	1.00023	0.999427	0.998172	1.00018	
16.6403 0.999492	0.999886	0.999993	0.999191	0.998342	1.00035	
16.6564 0.999391	0.999786	0.999839	0.999036	0.998499	1.00051	
16.6726 0.999521	0.999915	1.00005	0.999245	0.998391	1.0004	
16.6887 0.999052	0.999445	1.00018	0.999381	0.998633	1.00064	
16.7048 0.999066	0.99946	1.00012	0.999315	0.99833	1.00034	
16.721 0.999529	0.999923	1.00001	0.999207	0.99848	1.00049	
16.7371 0.999143	0.999536	1.00008	0.999274	0.998436	1.00045	
16.7532 0.999311	0.999703	1.00024	0.999433	0.998703	1.00071	
16.7694 0.99937	0.999762	1.00021	0.999402	0.998433	1.00044	
16.7855 0.99934	0.999732	1.00003	0.999218	0.998311	1.00032	
16.8016 0.999264	0.999656	1.00014	0.999337	0.998703	1.00072	
16.8178 0.999394	0.999786	1.00008	0.999268	0.998374	1.00039	
16.8339 0.999203	0.999595	1.00022	0.999406	0.998385	1.0004	
16.85 0.999293	0.999684	1.00043	0.999616	0.998285	1.0003	
16.8662 0.999221	0.999612	1.00018	0.999368	0.998615	1.00063	
16.8823 0.999293	0.999683	1.00017	0.999358	0.998691	1.00071	
16.8984 0.998943	0.999333	0.999918	0.999108	0.998682	1.0007	
16.9146 0.999451	0.999841	1.00003	0.999214	0.99909	1.00111	
16.9307 0.998977	0.999366	1.00033	0.999516	0.99861	1.00063	
16.9468 0.999203	0.999593	1.00032	0.999506	0.998297	1.00031	
16.963 0.999121	0.99951	1.00005	0.999241	0.998527	1.00054	
16.9791 0.99934	0.999729	0.999875	0.999062	0.998464	1.00048	
16.9952 0.999058	0.999446	1.00023	0.999413	0.998409	1.00043	
17.0114 0.998918	0.999306	1.00024	0.999424	0.998845	1.00086	
17.0275 0.999113	0.9995	1.00046	0.999646	0.998541	1.00056	
17.0436 0.999062	0.999449	1.00036	0.999545	0.99869	1.00071	
17.0598 0.999138	0.999524	1.0004	0.999586	0.998656	1.00068	
17.0759 0.999334	0.99972	1.0003	0.99948	0.998339	1.00036	
17.092 0.999044	0.99943	1.00021	0.999395	0.998389	1.00041	
17.1081 0.999209	0.999594	1.00056	0.999741	0.998661	1.00068	
17.1243 0.998929	0.999313	1.00021	0.999398	0.998888	1.00091	
17.1404 0.999391	0.999776	1.00036	0.999545	0.998679	1.0007	
17.1565 0.999089	0.999473	1.00048	0.999659	0.998835	1.00086	
17.1727 0.999428	0.999812	1.00035	0.999535	0.998862	1.00089	
17.1888 0.999304	0.999688	1.00027	0.999456	0.998634	1.00066	
17.2049 0.999187	0.999571	1.00038	0.999565	0.998569	1.00059	
17.2211 0.999504	0.999888	1.00017	0.999353	0.998718	1.00074	
17.2372 0.999173	0.999556	1.00048	0.999659	0.998435	1.00046	
17.2533 0.999418	0.999801	1.00054	0.999722	0.998902	1.00093	
17.2695 0.999004	0.999387	1.00067	0.99985	0.99864	1.00067	
17.2856 0.999143	0.999525	1.00059	0.999768	0.998453	1.00048	
17.3017 0.999171	0.999552	1.00058	0.999756	0.998824	1.00085	
17.3179 0.999042	0.999423	1.00057	0.999745	0.998923	1.00095	
17.334 0.999214	0.999595	1.00059	0.999764	0.998778	1.00081	
17.3501 0.999234	0.999615	1.0006	0.999775	0.998755	1.00079	
17.3663 0.999283	0.999664	1.00083	1	0.9988	1.00083	
17.3824 0.999187	0.999567	1.00064	0.999817	0.999003	1.00104	
17.3985 0.999074	0.999453	1.00089	1.00006	0.99875	1.00078	
17.4147 0.999075	0.999454	1.00052	0.999702	0.998869	1.0009	
17.4308 0.998781	0.999159	1.00082	1	0.998803	1.00084	
17.4469 0.999354	0.999732	1.00072	0.999896	0.998999	1.00103	
17.4631 0.999348	0.999726	1.00065	0.999831	0.999108	1.00114	
17.4792 0.999171	0.999548	1.0005	0.999673	0.999037	1.00107	
17.4953 0.999643	1.00002	1.00093	1.00011	0.998775	1.00081	
17.5115 0.999109	0.999486	1.00063	0.999813	0.99912	1.00116	
17.5276 0.999023	0.999399	1.0009	1.00008	0.998669	1.00071	
17.5437 0.999202	0.999578	1.00074	0.999915	0.998331	1.00037	
17.5598 0.999493	0.999869	1.00078	0.999957	0.998962	1.001	
17.576 0.999289	0.999665	1.00089	1.00007	0.998435	1.00047	
17.5921 0.999362	0.999737	1.00093	1.00011	0.998822	1.00086	
17.6082 0.999472	0.999848	1.00083	1.00001	0.998707	1.00075	
17.6244 0.999511	0.999886	1.00115	1.00033	0.998523	1.00057	
17.6405 0.999158	0.999533	1.00074	0.999921	0.998561	1.0006	
17.6566 0.999494	0.999869	1.00101	1.00019	0.998639	1.00068	
17.6728 0.999512	0.999887	1.0007	0.999878	0.998671	1.00072	
17.6889 0.999546	0.999921	1.00097	1.00014	0.998497	1.00054	
17.705 0.999374	0.999749	1.00109	1.00026	0.99857	1.00061	
17.7212 0.999682	1.00006	1.00113	1.00031	0.999097	1.00114	
17.7373 0.999798	1.00017	1.00078	0.999959	0.998441	1.00049	
17.7534 0.999171	0.999545	1.00115	1.00033	0.999035	1.00108	
17.7696 0.999244	0.999618	1.00086	1.00004	0.998801	1.00085	
17.7857 0.999873	1.00025	1.00115	1.00033	0.998599	1.00065	
17.8018 0.999384	0.999758	1.00108	1.00026	0.998562	1.00061	
17.818 0.999491	0.999865	1.00081	0.999985	0.998547	1.0006	
17.8341 0.999661	1.00004	1.00116	1.00034	0.998468	1.00052	
17.8502 0.999813	1.00019	1.00096	1.00013	0.998628	1.00068	
17.8664 0.999621	0.999995	1.00129	1.00047	0.998479	1.00053	
17.8825 0.999681	1.00005	1.0011	1.00028	0.998909	1.00096	
17.8986 0.999589	0.999963	1.00102	1.0002	0.998346	1.0004	
17.9148 0.999804	1.00018	1.00119	1.00037	0.998667	1.00072	
17.9309 0.999588	0.999962	1.0011	1.00028	0.998722	1.00078	
17.947 0.99984	1.00021	1.00115	1.00034	0.998549	1.0006	
17.9632 0.999671	1.00005	1.00112	1.0003	0.998424	1.00048	
17.9793 0.99982	1.00019	1.001	1.00018	0.9984	1.00046	
17.9954 0.99946	0.999835	1.00111	1.00029	0.99862	1.00068	
18.0115 0.999587	0.999961	1.00106	1.00025	0.998552	1.00061	
18.0277 0.999595	0.999969	1.00104	1.00022	0.998595	1.00065	
18.0438 0.999574	0.999948	1.0012	1.00039	0.998429	1.00049	
18.0599 0.999598	0.999972	1.00103	1.00021	0.99841	1.00047	
18.0761 0.999876	1.00025	1.00112	1.0003	0.998354	1.00041	
18.0922 0.9999	1.00027	1.00101	1.00019	0.998387	1.00045	
18.1083 0.999796	1.00017	1.00093	1.00011	0.998297	1.00036	
18.1245 0.999591	0.999966	1.00122	1.0004	0.998363	1.00042	
18.1406 0.999405	0.99978	1.00121	1.0004	0.998145	1.0002	
18.1567 0.999748	1.00012	1.00111	1.0003	0.998311	1.00037	
18.1729 0.999539	0.999913	1.0009	1.00008	0.99835	1.00041	
18.189 0.999744	1.00012	1.00097	1.00016	0.998286	1.00035	
18.2051 0.999911	1.00029	1.00112	1.0003	0.998271	1.00033	
18.2213 0.99977	1.00015	1.00142	1.00061	0.998331	1.00039	
18.2374 0.9999	1.00028	1.00107	1.00026	0.998221	1.00028	
18.2535 0.999926	1.0003	1.001	1.00018	0.998313	1.00037	
18.2697 0.999674	1.00005	1.00103	1.00021	0.99822	1.00028	
18.2858 0.999982	1.00036	1.0013	1.00049	0.998323	1.00039	
18.3019 0.999768	1.00014	1.00106	1.00025	0.998509	1.00057	
18.3181 0.999717	1.00009	1.00118	1.00037	0.998272	1.00034	
18.3342 0.999825	1.0002	1.00097	1.00015	0.998087	1.00015	
18.3503 0.999426	0.999802	1.00105	1.00024	0.998269	1.00033	
18.3665 0.999968	1.00034	1.00115	1.00034	0.998261	1.00033	
18.3826 0.999615	0.999992	1.00104	1.00023	0.998231	1.00029	
18.3987 0.99983	1.00021	1.00112	1.00031	0.998106	1.00017	
18.4149 0.999757	1.00013	1.00121	1.0004	0.998021	1.00009	
18.431 0.999913	1.00029	1.00087	1.00005	0.998167	1.00023	
18.4471 0.999846	1.00022	1.00101	1.0002	0.99823	1.0003	
18.4633 0.999589	0.999966	1.00114	1.00033	0.997943	1.00001	
18.4794 0.999863	1.00024	1.00096	1.00015	0.997904	0.999969	
18.4955 1.00006	1.00044	1.00095	1.00014	0.998047	1.00011	
18.5116 0.999896	1.00028	1.00094	1.00013	0.997922	0.999987	
18.5278 0.99959	0.999969	1.00107	1.00026	0.99768	0.999744	
18.5439 0.999754	1.00013	1.001	1.00019	0.997892	0.999956	
18.56 0.999661	1.00004	1.00099	1.00018	0.998043	1.00011	
18.5762 0.999672	1.00005	1.00104	1.00023	0.997941	1.00001	
18.5923 0.99988	1.00026	1.00093	1.00012	0.997935	0.999999	
18.6084 0.999948	1.00033	1.00086	1.00005	0.997921	0.999985	
18.6246 0.99984	1.00022	1.00105	1.00024	0.99802	1.00008	
18.6407 0.999977	1.00036	1.00127	1.00047	0.997955	1.00002	
18.6568 0.999902	1.00028	1.00098	1.00017	0.997818	0.999882	
18.673 0.999826	1.00021	1.00122	1.00042	0.997824	0.999888	
18.6891 0.999761	1.00014	1.00075	0.999943	0.997948	1.00001	
18.7052 0.999755	1.00014	1.00098	1.00018	0.997857	0.999921	
18.7214 0.999766	1.00015	1.00105	1.00025	0.997628	0.999691	
18.7375 0.999942	1.00032	1.00084	1.00004	0.997777	0.99984	
18.7536 1.00013	1.00052	1.00081	1.00001	0.997889	0.999952	
18.7698 0.99992	1.0003	1.00104	1.00023	0.997578	0.99964	
18.7859 1.00006	1.00044	1.00089	1.00009	0.997831	0.999894	
18.802 0.999704	1.00009	1.00093	1.00013	0.997652	0.999714	
18.8182 0.999908	1.00029	1.00084	1.00004	0.997924	0.999986	
18.8343 0.999878	1.00026	1.00064	0.999833	0.997609	0.999671	
18.8504 0.999889	1.00027	1.00087	1.00007	0.997346	0.999407	
18.8666 0.999847	1.00023	1.00093	1.00012	0.997981	1.00004	
18.8827 0.999911	1.0003	1.00102	1.00022	0.997449	0.99951	
18.8988 0.999834	1.00022	1.00062	0.999818	0.998046	1.00011	
18.915 1.00005	1.00044	1.00104	1.00023	0.99755	0.99961	
18.9311 0.999846	1.00023	1.00076	0.999958	0.997552	0.999612	
18.9472 0.999875	1.00026	1.00072	0.999913	0.997688	0.999748	
18.9633 0.999815	1.0002	1.00101	1.0002	0.997491	0.999549	
18.9795 0.999735	1.00012	1.00076	0.999958	0.997601	0.99966	
18.9956 0.999706	1.00009	1.00087	1.00006	0.997782	0.999841	
19.0117 0.99985	1.00024	1.00096	1.00015	0.997646	0.999704	
19.0279 1.00006	1.00045	1.00099	1.00019	0.997603	0.999661	
19.044 1.0002	1.00059	1.00099	1.00018	0.997831	0.99989	
19.0601 0.999759	1.00015	1.00087	1.00006	0.997335	0.999391	
19.0763 1.00017	1.00056	1.00087	1.00007	0.997564	0.999621	
19.0924 0.999975	1.00036	1.00097	1.00017	0.997786	0.999843	
19.1085 0.99983	1.00022	1.00099	1.00019	0.997787	0.999844	
19.1247 0.999735	1.00012	1.00094	1.00014	0.997475	0.99953	
19.1408 1.00013	1.00052	1.00093	1.00012	0.997708	0.999763	
19.1569 0.999695	1.00008	1.00076	0.999951	0.997592	0.999647	
19.1731 0.999834	1.00022	1.00085	1.00005	0.997813	0.999869	
19.1892 1.00002	1.00041	1.00084	1.00003	0.997805	0.99986	
19.2053 0.999648	1.00004	1.00078	0.999973	0.997559	0.999613	
19.2215 0.999714	1.0001	1.00078	0.999979	0.997777	0.999832	
19.2376 0.999783	1.00017	1.00104	1.00023	0.997656	0.99971	
19.2537 0.999531	0.999921	1.00082	1.00002	0.997793	0.999847	
19.2699 0.999649	1.00004	1.00087	1.00007	0.997852	0.999906	
19.286 1.00012	1.00051	1.00072	0.999912	0.997606	0.999659	
19.3021 0.999806	1.0002	1.00099	1.00018	0.99765	0.999703	
19.3183 0.999662	1.00005	1.00067	0.99987	0.997396	0.999448	
19.3344 0.999731	1.00012	1.0009	1.0001	0.997561	0.999613	
19.3505 0.999871	1.00026	1.00077	0.999971	0.997532	0.999583	
19.3667 0.999964	1.00036	1.00088	1.00008	0.997677	0.999728	
19.3828 0.999848	1.00024	1.00085	1.00005	0.997663	0.999713	
19.3989 0.999725	1.00012	1.00083	1.00003	0.997752	0.999803	
19.415 1.00001	1.0004	1.001	1.00019	0.997688	0.999738	
19.4312 0.999966	1.00036	1.0007	0.9999	0.997521	0.99957	
19.4473 0.999785	1.00018	1.00089	1.00009	0.997512	0.999561	
19.4634 0.999722	1.00012	1.00063	0.999825	0.997599	0.999647	
19.4796 0.999767	1.00016	1.00077	0.999969	0.997492	0.999539	
19.4957 0.999869	1.00026	1.00086	1.00006	0.997435	0.999482	
19.5118 1	1.0004	1.00072	0.999917	0.997627	0.999674	
19.528 0.999784	1.00018	1.00073	0.999928	0.997527	0.999573	
19.5441 1.00001	1.0004	1.00068	0.999877	0.997896	0.999943	
19.5602 0.999521	0.999917	1.00071	0.999904	0.997532	0.999577	
19.5764 0.999699	1.00009	1.0008	1	0.997599	0.999644	
19.5925 0.999541	0.999937	1.00076	0.999953	0.997658	0.999703	
19.6086 0.999783	1.00018	1.0007	0.999891	0.997429	0.999473	
19.6248 0.999676	1.00007	1.00073	0.999922	0.997383	0.999426	
19.6409 0.999712	1.00011	1.00091	1.00011	0.997545	0.999588	
19.657 0.99965	1.00005	1.00065	0.999842	0.99755	0.999592	
19.6732 0.999709	1.00011	1.00067	0.999863	0.997484	0.999526	
19.6893 0.999654	1.00005	1.00107	1.00027	0.99745	0.999491	
19.7054 0.999299	0.999695	1.0008	0.999996	0.997599	0.99964	
19.7216 0.999587	0.999983	1.00056	0.999755	0.997542	0.999583	
