# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
5336400 -16340.5 -20110.5 291.933 -192.407
5336500 -16237.7 -20104.6 299.436 -191.377
5336600 -16197.7 -20060.9 299.15 3.67645
5336700 -16218.4 -20066.9 298.012 -243.37
5336800 -16227.1 -20017.2 293.487 -126.807
5336900 -16133.1 -19996 299.126 143.836
5337000 -16087.1 -19957.1 299.679 186.845
5337100 -16109.5 -19999.3 301.207 103.933
5337200 -16174.2 -20035.5 299.008 -19.6894
5337300 -16210.9 -20063.6 298.344 46.8404
5337400 -16234.6 -20101.4 299.43 31.3901
5337500 -16281.9 -20120.9 297.282 23.9648
5337600 -16332.5 -20148.9 295.532 15.5486
5337700 -16360.9 -20116.5 290.815 -27.2983
5337800 -16264.7 -20116.1 298.242 185.694
5337900 -16209.6 -20096.3 300.969 60.3156
5338000 -16231 -20080.4 298.078 -6.86064
5338100 -16286.9 -20085.5 294.154 -107.47
5338200 -16327.9 -20162.6 296.949 3.03122
5338300 -16354.3 -20117.1 291.375 60.5254
5338400 -16258.4 -20057.2 294.159 47.7979
5338500 -16167 -20022.6 298.563 -29.6155
5338600 -16144.8 -20043.9 301.931 94.4623
5338700 -16214.3 -20053 297.255 349.628
5338800 -16259.5 -20053.5 293.792 -39.779
5338900 -16201.3 -20028.4 296.358 27.5448
5339000 -16140.6 -20019.7 300.382 295.659
5339100 -16133.1 -19961.4 296.451 39.9442
5339200 -16116.7 -19976.2 298.862 -24.9302
5339300 -16093.6 -19929.2 297.017 -102.274
5339400 -16011.1 -19926.7 303.209 103.172
5339500 -16013.1 -19886.7 299.952 100.23
5339600 -16131 -19982.2 298.224 81.9151
5339700 -16204.6 -20049.3 297.717 -227.965
5339800 -16207.3 -20007.6 294.284 -194.773
5339900 -16126.6 -19981.8 298.532 39.2187
5340000 -16084.2 -19967.8 300.732 -50.8206
5340100 -16111.7 -19999.1 301.03 -113.553
5340200 -16158.7 -20015.5 298.655 75.752
5340300 -16192.5 -20046.6 298.448 70.0454
5340400 -16213.8 -20055.3 297.47 -300.76
5340500 -16213.2 -20056.7 297.628 -25.7196
5340600 -16160.3 -20036.4 300.149 138.235
5340700 -16080.7 -19998 303.343 -4.87989
5340800 -16129.5 -20005.4 300.14 -83.163
5340900 -16214.6 -20048.6 296.889 16.1021
5341000 -16249.1 -20101.6 298.327 106.046
5341100 -16253.1 -20054.6 294.377 138.544
5341200 -16196.7 -20054.2 298.713 -2.33279
5341300 -16189.5 -20046.8 298.692 -211.446
5341400 -16193.6 -20021.4 296.408 -140.292
5341500 -16171.3 -20061.6 301.248 68.7806
5341600 -16225.6 -20083.9 298.773 58.5569
5341700 -16309.4 -20099.6 293.499 228.821
5341800 -16292.4 -20155 299.11 97.0293
5341900 -16267.5 -20106.5 297.272 -69.388
5342000 -16165.1 -20048.4 300.704 -10.482
5342100 -16098.4 -19998 301.975 -70.5771
5342200 -16134.8 -19975.4 297.403 -160.037
5342300 -16177.4 -20002.3 296.186 107.952
5342400 -16247.4 -20065.8 295.687 -149.426
5342500 -16319.2 -20121.5 294.436 -213.717
5342600 -16292.9 -20130.6 297.181 96.3152
5342700 -16219.8 -20097.7 300.29 326.331
5342800 -16154.2 -20003.8 298.099 -107.162
5342900 -16036.7 -19977.8 305.189 130.548
5343000 -16060.7 -19983.1 303.734 153.239
5343100 -16151.2 -20044.4 301.475 173.034
5343200 -16226.2 -20075.9 298.111 174.146
5343300 -16269.8 -20099.2 296.527 124.675
5343400 -16258.5 -20081.9 296.07 -49.3323
5343500 -16162 -20065.8 302.296 104.76
5343600 -16127.4 -20007 300.422 113.572
5343700 -16195.1 -20040 297.738 38.0891
5343800 -16309.1 -20090.3 292.797 -194.648
5343900 -16282.9 -20127.2 297.685 102.622
5344000 -16241.2 -20090.4 298.065 -154.998
5344100 -16171.3 -20037.3 299.368 219.6
5344200 -16088 -20028.1 305.102 480.674
5344300 -16159.7 -20045.4 300.89 327.483
5344400 -16242.4 -20088.7 297.84 52.8017
5344500 -16244.1 -20052.6 294.915 -58.5477
5344600 -16183 -20039.2 298.609 -116.855
5344700 -16113.2 -19967.1 298.431 -196.897
5344800 -16057.3 -19934.7 300.256 -28.1254
5344900 -16083 -20001 303.392 81.8284
5345000 -16216.8 -20007.3 293.524 -70.4735
5345100 -16205 -20046.8 297.49 14.1331
5345200 -16157.6 -20004.7 297.905 -12.3086
5345300 -16088.6 -19948 298.857 204.211
5345400 -16031.8 -19916.8 300.837 35.057
5345500 -16059.7 -19952.7 301.459 -10.898
5345600 -16194.1 -20033.7 297.325 -75.6709
5345700 -16229.4 -20046.1 295.546 -69.5814
5345800 -16209.7 -20070 298.931 131.837
5345900 -16183.7 -20041.9 298.766 42.8058
5346000 -16137.9 -20016.1 300.316 -249.743
5346100 -16078.9 -19921.7 297.566 -237.55
5346200 -15996 -19899.3 302.26 -133.903
5346300 -16003.4 -19876.7 299.935 -96.2906
5346400 -16090.7 -19926.9 297.062 -38.7495
5346500 -16151 -20003.2 298.296 -156.311
5346600 -16167 -20009.2 297.52 -288.639
5346700 -16173.3 -20044.8 299.797 -188.767
5346800 -16208.8 -20022.6 295.323 -10.3788
5346900 -16198.6 -20014.9 295.517 -225.724
5347000 -16094.9 -19923.3 296.453 -183.661
5347100 -16040.9 -19974.7 304.618 217.624
5347200 -16118.6 -19988.4 299.658 400.635
5347300 -16189.1 -20045.2 298.599 116.008
5347400 -16242.5 -20083.7 297.453 -38.9374
5347500 -16283 -20126 297.587 27.8386
5347600 -16297.9 -20111.5 295.309 -38.4135
5347700 -16204.1 -20074.1 299.673 230.908
5347800 -16129.6 -19977.6 297.974 183.327
5347900 -16087.7 -19979 301.334 277.035
5348000 -16117.2 -19984.8 299.495 212.72
5348100 -16216.8 -20053.2 297.081 94.2845
5348200 -16270.4 -20114.6 297.677 22.7174
5348300 -16269 -20074.3 294.667 27.5017
5348400 -16220.1 -20074.6 298.479 123.355
5348500 -16205.4 -20072.9 299.487 -188.09
5348600 -16227.2 -20098.1 299.749 -21.5815
5348700 -16248.8 -20064.5 295.475 84.4946
5348800 -16229.2 -20092.2 299.133 128.47
5348900 -16248.5 -20130.1 300.58 194.006
5349000 -16301.8 -20108.5 294.779 -27.6088
5349100 -16275.3 -20075.7 294.295 79.1199
5349200 -16149 -20009.7 298.956 40.5822
5349300 -16122.9 -19999 300.153 173.726
5349400 -16172.6 -20036 299.17 149.245
5349500 -16250.1 -20100.6 298.166 128.933
5349600 -16317.5 -20138.1 295.852 31.7754
5349700 -16314.3 -20113.6 294.207 -68.1024
5349800 -16209.2 -20099.4 301.247 142.736
5349900 -16179.2 -20036.5 298.696 -197.925
5350000 -16189.7 -20040.3 298.176 -214.378
5350100 -16235.3 -20123 301.048 -180.094
5350200 -16321.3 -20074.8 290.65 22.3119
5350300 -16273.5 -20086.1 295.233 -170.686
5350400 -16209.1 -20057.1 297.971 366.36
5350500 -16174.5 -20031 298.626 333.139
5350600 -16167.1 -20029.6 299.09 88.2239
5350700 -16205 -20045.9 297.421 55.8872
5350800 -16278.8 -20068.5 293.461 -6.87171
5350900 -16270.1 -20108.3 297.215 6.33703
5351000 -16200.6 -20064.2 299.181 100.289
5351100 -16109 -19946.4 297.149 118.552
5351200 -16027.2 -19930.8 302.279 205.164
5351300 -16051.7 -19947.1 301.645 -59.6987
5351400 -16124 -19989.8 299.351 70.933
5351500 -16183.4 -20016.2 296.798 90.7936
5351600 -16207 -20076.2 299.622 135.606
5351700 -16259.2 -20061.2 294.418 88.0645
5351800 -16309.3 -20080.8 292.048 86.8518
5351900 -16269.1 -20043.8 292.301 -150.673
5352000 -16148 -19992.9 297.732 -17.6418
5352100 -16091.7 -19950.3 298.794 146.037
5352200 -16061.5 -19931.6 299.682 -56.3156
5352300 -16073.3 -19948.8 300.103 254.066
5352400 -16170.2 -19985.5 295.443 -108.56
5352500 -16192.7 -20000.7 294.882 36.1748
5352600 -16148.8 -20001.1 298.309 93.6734
5352700 -16129.4 -20012.1 300.661 -79.1858
5352800 -16155.3 -20017.5 299.075 115.104
5352900 -16172.8 -20004.2 296.686 281.307
5353000 -16146.6 -19982.9 297.074 143.749
5353100 -16071.3 -19970 301.901 41.6906
5353200 -16049 -19955.7 302.513 75.7356
5353300 -16156 -20002.9 297.885 101.341
5353400 -16222.5 -20032.6 295.038 81.1832
5353500 -16195.7 -20060.3 299.264 452.893
5353600 -16181.7 -20046.9 299.303 186.237
5353700 -16239.4 -20074.9 297.009 152.709
5353800 -16309.7 -20084 292.266 -2.41211
5353900 -16251.1 -20084.5 296.845 90.8044
5354000 -16176.5 -20041.8 299.311 135.197
5354100 -16174.6 -20030.2 298.558 96.7607
5354200 -16172.2 -20007.6 296.996 38.7002
5354300 -16148.9 -20043.6 301.589 -36.8652
5354400 -16209.3 -20030.1 295.869 -5.27792
5354500 -16285.8 -20088.6 294.478 -175.579
5354600 -16282.8 -20117.2 296.92 -127.289
5354700 -16225.6 -20128.6 302.233 -78.2252
5354800 -16189.7 -20057.8 299.534 112.986
5354900 -16174.9 -20058.5 300.729 -241.58
5355000 -16230.9 -20093 299.065 -301.272
5355100 -16319.2 -20137.2 295.653 -297.245
5355200 -16320.9 -20113.5 293.687 -40.6024
5355300 -16244.6 -20047.8 294.503 -51.1706
5355400 -16196.3 -20077.2 300.52 112.646
5355500 -16225.5 -20069.3 297.644 158.378
5355600 -16253.7 -20088.8 296.974 161.474
5355700 -16256.9 -20073.5 295.543 -85.4602
5355800 -16176.9 -20024 297.902 79.9414
5355900 -16100.2 -20006 302.447 179.124
5356000 -16133.9 -19972.4 297.241 56.422
5356100 -16174.3 -19997.3 296.044 118.674
5356200 -16186.8 -20034 297.91 -70.272
5356300 -16200.5 -20054.1 298.401 119.661
5356400 -16245.8 -20091.1 297.76 320.204
5356500 -16301.4 -20110.3 294.944 -59.0346
5356600 -16283.6 -20083.8 294.28 73.6704
5356700 -16171.3 -20026.9 298.564 -94.8023
5356800 -16144 -20021.8 300.283 19.2689
5356900 -16180 -20044.5 299.252 -33.4398
5357000 -16252.6 -20060 294.829 -170.065
5357100 -16263.3 -20107 297.645 -324.809
5357200 -16183.5 -20027.7 297.685 33.5548
5357300 -16080.5 -19976.2 301.662 289.927
5357400 -16105.2 -19993.2 301.072 206.427
5357500 -16191.8 -20041.5 298.111 -145.109
5357600 -16234.1 -20053.2 295.731 -138.657
5357700 -16206.8 -20029.5 296.016 181.11
5357800 -16140.7 -20045.4 302.363 186.729
5357900 -16149.2 -20000.3 298.216 314.383
5358000 -16249.4 -20077.4 296.424 -34.4753
5358100 -16295.2 -20081.7 293.211 16.779
5358200 -16222.4 -20030.2 294.867 31.5623
5358300 -16119.2 -19956.3 297.131 86.5281
5358400 -16085.8 -19973.6 301.063 1.16768
5358500 -16149.1 -20040 301.301 -131.525
5358600 -16225.9 -20037.3 295.143 -40.6708
5358700 -16224.9 -20062.7 297.184 149.369
5358800 -16192.6 -20036 297.617 -23.1565
5358900 -16092.5 -19957.7 299.304 -0.941711
5359000 -16022.6 -19931.2 302.667 66.0558
5359100 -16064.3 -19942.9 300.344 -55.8296
5359200 -16109.2 -19949.9 297.408 -19.4903
5359300 -16155.2 -20003.6 298.007 -181.377
5359400 -16243.5 -20073.9 296.609 -92.3232
5359500 -16340.1 -20094.2 290.705 -45.3958
5359600 -16298.4 -20089.3 293.56 -88.7137
5359700 -16227.1 -20064.4 297.14 -165.093
5359800 -16175.6 -20043.2 299.492 26.2379
5359900 -16156.8 -20046.8 301.222 257.591
5360000 -16221.4 -20068 297.87 145.926
5360100 -16310.9 -20111.9 294.341 -284.11
5360200 -16283.9 -20112.3 296.452 6.30762
5360300 -16230.4 -20075.2 297.722 60.0923
5360400 -16196.8 -20052.8 298.591 40.1222
5360500 -16192.1 -20041.7 298.101 -184.529
5360600 -16189.4 -20018.5 296.514 -166.642
5360700 -16183.1 -20067.6 300.796 86.6057
5360800 -16243.2 -20124.6 300.564 -41.7753
5360900 -16317.4 -20098 292.755 126.37
5361000 -16280.2 -20099.2 295.728 109.229
5361100 -16229.7 -20080.9 298.224 15.5088
5361200 -16207 -20046.6 297.325 23.6195
5361300 -16148.5 -20024.2 300.118 106.972
5361400 -16064.5 -20004.6 305.104 285.237
5361500 -16117.9 -19993.8 300.134 112.332
5361600 -16240.2 -20098.4 298.763 208.667
5361700 -16283.1 -20081.7 294.152 102.049
5361800 -16236.1 -20079.8 297.642 -79.4906
5361900 -16158.1 -20032.1 299.988 223.799
5362000 -16131.4 -20026.8 301.645 -139.167
5362100 -16203.8 -20033.1 296.527 84.8785
5362200 -16328.1 -20118.5 293.514 -139.818
5362300 -16334.9 -20091.2 290.878 -156.122
5362400 -16237 -20060 296.04 -48.8995
5362500 -16151.6 -19993.6 297.513 84.4953
5362600 -16083.1 -19955.4 299.859 123.487
5362700 -16086.3 -20014 304.15 -78.3424
5362800 -16189.8 -20022.2 296.765 12.6865
5362900 -16210.1 -20066.8 298.647 -235.442
5363000 -16227.6 -20071.9 297.686 -3.66731
5363100 -16246.9 -20060 295.275 86.6425
5363200 -16196.8 -20050.2 298.389 -181.617
5363300 -16134.2 -20062.3 304.177 159.436
5363400 -16202 -20050.7 298.034 -109.851
5363500 -16249.5 -20051.7 294.433 -151.867
5363600 -16223.9 -20052.4 296.465 -70.014
5363700 -16200.8 -20077.7 300.217 -222.848
5363800 -16216.5 -20059.5 297.584 -172.751
5363900 -16230 -20073.2 297.602 -11.5411
5364000 -16245.6 -20082 297.076 -79.0086
5364100 -16267.8 -20100 296.757 -172.06
5364200 -16261.9 -20076 295.352 -60.6724
5364300 -16199.6 -20069.3 299.66 -164.202
5364400 -16172.7 -20078.2 302.423 -87.5131
5364500 -16248.8 -20074.5 296.242 37.5281
5364600 -16301.4 -20094.8 293.74 -202.46
5364700 -16255.9 -20134 300.305 -116.776
5364800 -16156.1 -20076.4 303.575 119.048
5364900 -16054.8 -19929.6 300.051 -111.03
5365000 -16036.8 -19933.7 301.763 -158.742
5365100 -16119.7 -19978.8 298.833 -53.5623
5365200 -16212 -20046.2 296.903 -47.7867
5365300 -16231.2 -20098.9 299.504 68.7217
5365400 -16266.1 -20119.4 298.389 -104.27
5365500 -16318.7 -20120.8 294.413 -64.5089
5365600 -16294.9 -20108.1 295.286 -251.339
5365700 -16192.9 -20097.7 302.369 55.5496
5365800 -16197.9 -20041.2 297.615 -84.9048
5365900 -16213.5 -20060.9 297.928 -14.7169
5366000 -16245.3 -20087.7 297.54 120.693
5366100 -16309.6 -20111 294.366 148.576
5366200 -16313.3 -20133.5 295.818 129.385
5366300 -16241.2 -20107.4 299.383 -231.382
5366400 -16151.4 -20003.8 298.31 -57.0101
5366500 -16095.2 -19990.5 301.642 299.952
5366600 -16118.5 -19992.3 299.968 53.7073
5366700 -16148.2 -20002.5 298.464 -99.6966
5366800 -16169.1 -20004 296.963 -265.795
5366900 -16187.8 -20034.6 297.881 172.969
5367000 -16263.3 -20053 293.455 -98.9122
5367100 -16281.2 -20098.6 295.606 -0.823809
5367200 -16212.7 -20049.9 297.14 -49.4919
5367300 -16119 -20024.1 302.397 178.199
5367400 -16152.2 -20025.9 299.962 72.2928
5367500 -16198.2 -20024.3 296.276 28.1759
5367600 -16205.8 -20067.9 299.071 146.906
5367700 -16244.2 -20064.7 295.849 -2.8759
5367800 -16335 -20117.8 292.922 -154.987
5367900 -16322.9 -20115.6 293.693 209.391
5368000 -16227.3 -20068.7 297.467 -75.6638
5368100 -16197.9 -20067.4 299.643 0.119547
5368200 -16208.2 -20037.2 296.503 -83.3973
5368300 -16190.9 -20057 299.376 125.03
5368400 -16148.6 -20023.8 300.077 -99.9448
5368500 -16107.7 -19994.8 301 61.0426
5368600 -16134.8 -20008.9 299.992 77.2715
5368700 -16236.5 -20078.4 297.503 -6.29198
5368800 -16269.7 -20087.8 295.661 -190.028
5368900 -16242.3 -20092.6 298.149 -115.688
5369000 -16192.2 -20038.3 297.826 -183.761
5369100 -16066.8 -19960.4 301.504 200.321
5369200 -16038.9 -19905 299.38 38.5873
5369300 -16065.3 -19926.6 299.002 -31.7544
5369400 -16124.5 -19974 298.088 -54.543
5369500 -16223.3 -19992.5 291.868 -183.772
5369600 -16224.1 -20067.8 297.644 -346.803
5369700 -16204.3 -20045.9 297.481 -386.549
5369800 -16182.7 -20014 296.682 120.009
5369900 -16160.2 -19983 296.02 150.18
5370000 -16112.3 -19961.8 298.087 218.17
5370100 -16077.1 -19958.1 300.525 131.39
5370200 -16105 -19967.9 299.124 33.723
5370300 -16178.2 -19987.4 294.97 -150.946
5370400 -16200.8 -20016.3 295.459 20.2441
5370500 -16120 -19997.8 300.284 403.566
5370600 -16025.2 -19926.2 302.081 181.739
5370700 -16056.5 -19970.5 303.08 137.149
5370800 -16132.4 -19970.8 297.228 -92.5492
5370900 -16133.5 -19966.3 296.8 -133.795
5371000 -16093 -19946.5 298.402 -101.197
5371100 -16057.5 -19994.1 304.828 -63.9346
5371200 -16168.9 -20017.1 297.99 151.662
5371300 -16215.6 -19998.9 292.97 -67.9684
5371400 -16146.1 -19992.6 297.859 196.209
5371500 -16090.6 -19988.1 301.81 10.3531
5371600 -16135.2 -20016.4 300.542 7.03411
5371700 -16217.7 -20041.6 296.112 150.554
5371800 -16211.5 -20041 296.54 132.067
5371900 -16181.6 -20043.7 299.069 -149.465
5372000 -16150.2 -19997.9 297.952 207.305
5372100 -16076.6 -20022.9 305.589 228.652
5372200 -16119.5 -19948.4 296.496 81.3359
5372300 -16196.9 -20046.2 298.076 16.442
5372400 -16278.8 -20075.1 293.972 -12.8434
5372500 -16303.6 -20118.8 295.433 -6.16748
5372600 -16225.6 -20106.1 300.49 48.2378
5372700 -16171.9 -20037.2 299.311 122.748
5372800 -16176.9 -20046.1 299.622 -42.5519
5372900 -16221.6 -20025.4 294.549 -135.453
5373000 -16224.1 -20053 296.499 70.3801
5373100 -16142.3 -20013.6 299.779 -127.028
5373200 -16083.2 -19974.7 301.341 170.757
5373300 -16141.9 -20069.3 304.121 136.68
5373400 -16246.5 -20101.4 298.509 114.767
5373500 -16278.1 -20106.7 296.469 13.8481
5373600 -16265.9 -20117.6 298.265 30.4473
5373700 -16224.2 -20055.8 296.705 -114.377
5373800 -16145.7 -20024.8 300.381 -119.695
5373900 -16088.3 -19985.8 301.81 -40.724
5374000 -16147.5 -20052.7 302.403 -13.0936
5374100 -16248.2 -20091.5 297.611 94.6831
5374200 -16249.9 -20064.7 295.4 139.533
5374300 -16191.7 -20058.2 299.408 81.5316
5374400 -16170 -20072.9 302.227 286.437
5374500 -16243.6 -20049.5 294.716 38.3054
5374600 -16282 -20083.7 294.391 79.8593
5374700 -16189.7 -20063 299.928 76.55
5374800 -16112 -20003.5 301.343 -172.698
5374900 -16133.1 -19987.9 298.5 35.5146
5375000 -16183.8 -20048.3 299.249 314.483
5375100 -16289.9 -20103.5 295.315 -26.0524
5375200 -16298.3 -20113.2 295.41 3.27531
5375300 -16250.3 -20066.9 295.544 -35.714
5375400 -16190.2 -20056.2 299.365 32.6621
5375500 -16173.1 -20045.1 299.835 178.35
5375600 -16243.3 -20067 296.088 -78.6144
5375700 -16343.6 -20127.6 293.02 7.64227
5375800 -16320.5 -20137.5 295.572 53.803
5375900 -16243.5 -20093.6 298.133 157.574
5376000 -16201.5 -20054.1 298.333 40.8758
5376100 -16198.5 -20072.7 300.002 147.79
5376200 -16238.1 -20093.9 298.584 84.113
5376300 -16291.2 -20110.1 295.721 -43.2244
5376400 -16284 -20082.8 294.161 119.507
5376500 -16156.8 -20030.7 299.98 286.514
5376600 -16109.2 -19997.3 301.082 269.663
5376700 -16144.1 -19975.8 296.71 -11.527
5376800 -16168.6 -19979.1 295.077 -51.1279
5376900 -16110.8 -20017.8 302.537 124.223
5377000 -16107.1 -20036.8 304.3 -38.3309
5377100 -16223.8 -20039.5 295.469 -3.95241
5377200 -16238.6 -20071.8 296.828 61.3416
5377300 -16208 -20031.5 296.077 122.329
5377400 -16113.8 -19999.7 300.909 -122.396
5377500 -16084.2 -19960.3 300.145 337.963
5377600 -16134 -20029.8 301.676 -66.495
5377700 -16185.2 -20025 297.34 -245.697
5377800 -16183.8 -20005 295.899 -13.5393
5377900 -16134.3 -19973.7 297.306 101.718
5378000 -16032.6 -19910.1 300.255 181.065
5378100 -16006.7 -19918.5 302.919 20.0521
5378200 -16064.9 -19917.2 298.31 46.8178
5378300 -16105.9 -19956.4 298.172 -118.572
5378400 -16137 -19956.8 295.792 181.537
5378500 -16145 -19969.6 296.16 94.2471
5378600 -16084.7 -19966.4 300.583 38.2025
5378700 -16057.2 -19959.9 302.211 246.675
5378800 -16142.4 -20030.1 301.043 253.88
5378900 -16228.5 -20042 295.301 -59.2634
5379000 -16220.1 -20076 298.589 -100.915
5379100 -16193.7 -20031.6 297.2 101.408
5379200 -16118.5 -20013.2 301.591 337.263
5379300 -16087.7 -20010.9 303.795 265.623
5379400 -16192.6 -20001.8 294.976 44.3719
5379500 -16228 -20063.9 297.035 45.3859
5379600 -16219.7 -20047.7 296.43 185.043
5379700 -16154.8 -20027.1 299.856 -33.6704
5379800 -16043.8 -19960.4 303.287 204.108
5379900 -16053.4 -19958.9 302.427 86.2582
5380000 -16123.8 -20002.1 300.319 307.978
5380100 -16168.6 -20031.4 299.123 228.838
5380200 -16211.9 -20057.6 297.792 113.242
5380300 -16257.3 -20056.5 294.197 71.6868
5380400 -16232.9 -20068.7 297.034 187.183
5380500 -16141.2 -20040.1 301.915 235.898
5380600 -16144.2 -20010 299.348 67.8338
5380700 -16217.3 -20040.9 296.086 269.238
5380800 -16313.1 -20113 294.247 267.685
5380900 -16313.4 -20113.5 294.267 213.651
5381000 -16244.7 -20067.7 296.034 297.705
5381100 -16218.1 -20084.5 299.401 251.21
5381200 -16236.8 -20054.6 295.638 -59.1055
5381300 -16212.7 -20071.5 298.808 275.028
5381400 -16164.6 -20038 299.938 437.041
5381500 -16109.7 -19977.6 299.514 280.413
5381600 -16056.8 -19978.5 303.686 265.575
5381700 -16130.3 -19998.9 299.564 65.3472
5381800 -16210.5 -20021.4 295.1 40.3035
5381900 -16209.8 -20064.4 298.486 351.004
5382000 -16202.9 -20047.5 297.716 285.988
5382100 -16141.3 -20032.3 301.3 150.853
5382200 -16078.2 -19961.3 300.689 311.376
5382300 -16082.7 -19960.9 300.313 394.169
5382400 -16181.1 -20006.1 296.191 167.361
5382500 -16217 -20042.4 296.226 100.944
5382600 -16202.9 -20044.9 297.505 374.738
5382700 -16168.4 -19977.2 294.942 222.265
5382800 -16114.4 -19918.8 294.597 200.379
5382900 -16069.7 -19903.3 296.853 319.715
5383000 -16024.9 -19915.5 301.273 186.431
5383100 -16041.4 -19909.6 299.533 127.581
5383200 -16144.7 -20024.6 300.445 505.888
5383300 -16233.7 -20077.1 297.612 326.943
5383400 -16252.9 -20094.1 297.444 274.268
5383500 -16261.1 -20114.7 298.413 104.171
5383600 -16299.5 -20066.7 291.716 -123.888
5383700 -16220.9 -20030 294.957 -7.63933
5383800 -16131 -20033.8 302.22 -109.566
5383900 -16160.2 -20031.8 299.8 -141.538
5384000 -16237.1 -20067.1 296.586 28.9971
5384100 -16257.3 -20058.8 294.37 111.312
5384200 -16187.7 -20029.6 297.504 168.588
5384300 -16134.6 -19999.2 299.261 65.7076
5384400 -16155.4 -20024.1 299.576 11.4218
5384500 -16197 -20002.6 294.694 37.0336
5384600 -16157.7 -19983.2 296.235 -78.1625
5384700 -16055.5 -19920.7 299.312 68.2151
5384800 -16045.5 -19944.5 301.924 161.278
5384900 -16105.3 -19959 298.414 -109.385
5385000 -16147.8 -20004.8 298.67 -11.6326
5385100 -16182.6 -20028.8 297.836 224.078
5385200 -16213.1 -20013 294.249 177.117
5385300 -16209.6 -20027.2 295.618 -21.0461
5385400 -16135.2 -19959.2 296.117 138.937
5385500 -16048.8 -19935.8 300.994 494.806
5385600 -16064.3 -19944.1 300.441 223.449
5385700 -16133.5 -19961.1 296.395 12.8619
5385800 -16167.6 -19962.1 293.829 5.57271
5385900 -16076.6 -19945.5 299.591 165.161
5386000 -15992.9 -19908.5 303.211 203.057
5386100 -16052.7 -19946 301.475 29.5931
5386200 -16137.3 -20006.1 299.578 74.2615
5386300 -16196.9 -20063.4 299.407 -51.0246
5386400 -16236.4 -20036 294.222 -212.439
5386500 -16192.3 -20033.6 297.451 3.35454
5386600 -16117.8 -20018.9 302.088 153.134
5386700 -16017.2 -19926 302.681 -79.5645
5386800 -15960.8 -19913.2 306.056 250.323
5386900 -16051.7 -19921.9 299.697 56.9762
5387000 -16110 -19934.4 296.15 -149.256
5387100 -16111.9 -19959.2 297.922 -40.5846
5387200 -16093.5 -19944.9 298.236 106.622
5387300 -16048.7 -19928.6 300.444 -74.2599
5387400 -16021.9 -19948.7 304.077 95.4926
5387500 -16117.1 -19997.3 300.463 162.427
5387600 -16199.4 -20024.3 296.185 105.827
5387700 -16194.2 -20015.7 295.923 71.7345
5387800 -16138.2 -20016.9 300.356 67.1699
5387900 -16097.2 -19958.5 299.007 117.264
5388000 -16024.3 -19961.7 304.899 -104.749
5388100 -16065.4 -19962.8 301.803 103.699
5388200 -16173.6 -20030.8 298.682 -41.0221
5388300 -16202.2 -20017 295.405 26.2848
5388400 -16171.8 -20043.6 299.82 52.8886
5388500 -16159.6 -19986.3 296.326 73.4523
5388600 -16086.1 -19979.8 301.511 5.01274
5388700 -16050.3 -19934.2 300.754 1.50627
5388800 -16110.1 -19970.8 298.954 -71.7581
5388900 -16224.3 -20071.5 297.915 -43.9849
5389000 -16260 -20082.6 296.013 44.0255
5389100 -16226.7 -20056.9 296.596 -132.969
5389200 -16149.3 -19989.6 297.379 61.543
5389300 -16097.2 -19982.9 300.89 -75.4629
5389400 -16099.6 -19926.6 296.345 6.38885
5389500 -16088.7 -19966.7 300.302 -49.6624
5389600 -16134.9 -20027.2 301.411 -17.9572
5389700 -16185.2 -20037.7 298.327 63.6564
5389800 -16200.4 -20018.6 295.671 200.312
5389900 -16178.9 -20042.4 299.175 15.8991
5390000 -16143.2 -20010 299.428 318.694
5390100 -16072.4 -19986.3 303.076 85.3119
5390200 -16090.1 -19956.7 299.415 -32.704
5390300 -16183.6 -20036.9 298.381 -161.06
5390400 -16240 -20073.5 296.848 119.802
5390500 -16243 -20072.9 296.567 43.1859
5390600 -16222.4 -20063.5 297.441 18.1604
5390700 -16168.6 -20037.3 299.579 92.8597
5390800 -16039.6 -20005.3 307.088 312.236
5390900 -16057.1 -19978.1 303.626 -129.417
5391000 -16128.3 -20022.2 301.529 37.2677
5391100 -16199.8 -20029.5 296.561 11.9398
5391200 -16220.2 -20047.9 296.405 -46.8275
5391300 -16200.6 -20074 299.942 -10.0489
5391400 -16190.7 -20046.1 298.552 80.3629
5391500 -16200.3 -20050.8 298.165 -147.129
5391600 -16235.1 -20077.8 297.561 -133.536
5391700 -16275.7 -20079 294.517 -105.148
5391800 -16257.1 -20089.4 296.762 41.5004
5391900 -16166 -20023.3 298.695 31.2992
5392000 -16114.5 -20006.2 301.359 30.9805
5392100 -16139 -20009.3 299.699 184.535
5392200 -16206.6 -20074.1 299.48 -187.202
5392300 -16294.3 -20112.5 295.667 -208.536
5392400 -16268.9 -20054.7 293.152 -47.3315
5392500 -16183 -20048.5 299.334 73.8348
5392600 -16152.5 -20046.9 301.566 -31.4513
5392700 -16201.6 -20021 295.764 7.54427
5392800 -16230.4 -20058 296.39 -95.2219
5392900 -16208.7 -20047.4 297.252 68.9512
5393000 -16118.2 -19980.8 299.103 86.8396
5393100 -16063.4 -19976.4 303.011 -109.66
5393200 -16116.3 -19966.4 298.139 -350.454
5393300 -16197.4 -20062 299.262 -259.433
5393400 -16235 -20072.3 297.146 -47.6828
