# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
2737600 -16101.3 -19979.2 300.297 -261.97
2737700 -16155.3 -20023.1 299.504 -70.8327
2737800 -16254.9 -20032.5 292.52 -46.8355
2737900 -16240.1 -20041 294.322 5.72992
2738000 -16197 -20066.6 299.644 -120.385
2738100 -16194.6 -20068 299.943 10.5868
2738200 -16252 -20054.7 294.463 29.756
2738300 -16303.3 -20155.8 298.323 7.32492
2738400 -16387.8 -20211.3 296.072 -115.43
2738500 -16444.3 -20204.5 291.178 17.2576
2738600 -16374.3 -20173.8 294.219 -41.1857
2738700 -16294.9 -20100.1 294.662 17.1775
2738800 -16233.6 -20086.5 298.354 31.2677
2738900 -16193.1 -20043 298.121 -81.4905
2739000 -16151.6 -20041.2 301.197 -251.055
2739100 -16163.6 -20061 301.804 -35.745
2739200 -16273.2 -20099.4 296.285 -15.2027
2739300 -16312 -20110.9 294.174 -116.749
2739400 -16250.6 -20094.2 297.631 146.863
2739500 -16181.6 -20045 299.164 -70.3076
2739600 -16162.4 -20011.3 298.047 -53.9974
2739700 -16157.2 -20033.1 300.134 -195.914
2739800 -16183.2 -20052.4 299.615 103.161
2739900 -16205.8 -20070.1 299.239 -302.005
2740000 -16225.8 -20052.2 296.296 -205.736
2740100 -16213.6 -20054.1 297.393 -124.982
2740200 -16141.9 -20007.1 299.312 13.6941
2740300 -16079.6 -19983.6 302.306 176.592
2740400 -16138 -20041.5 302.276 74.6777
2740500 -16249.7 -20083.7 296.894 -260.569
2740600 -16253.7 -20088.7 296.966 -117.895
2740700 -16214.9 -20047.6 296.79 78.676
2740800 -16152.7 -20062.5 302.767 98.2146
2740900 -16189.6 -20062 299.86 304.927
2741000 -16296.4 -20082.7 293.194 -60.5853
2741100 -16271.9 -20053.7 292.843 -92.8607
2741200 -16190.7 -20035.2 297.706 49.4747
2741300 -16145.7 -20005.7 298.898 207.206
2741400 -16136.3 -20003.8 299.486 1.82373
2741500 -16206.7 -20036.5 296.563 -31.0341
2741600 -16290.9 -20072.9 292.865 -80.9787
2741700 -16261.7 -20118.5 298.66 -22.6238
2741800 -16231.3 -20064.3 296.814 -51.8925
2741900 -16168.7 -20036.5 299.506 51.1464
2742000 -16035.1 -19975.2 305.106 -9.87904
2742100 -16067.1 -19949 300.598 -60.9692
2742200 -16147.9 -20019.2 299.785 -256.634
2742300 -16216.1 -20053.5 297.156 0.610576
2742400 -16249.8 -20101.7 298.271 199.656
2742500 -16283.3 -20118.9 297.019 11.0361
2742600 -16360.8 -20152.7 293.633 -79.1311
2742700 -16414.7 -20168.3 290.667 -144.712
2742800 -16318.7 -20136.2 295.606 50.8978
2742900 -16247.4 -20063.7 295.52 -154.183
2743000 -16173 -20016 297.585 -48.6207
2743100 -16119.2 -19993.5 300.009 -22.6143
2743200 -16122.7 -19969.1 297.85 -197.082
2743300 -16125.6 -19948.2 296.007 -7.82365
2743400 -16088.9 -19961.4 299.871 -92.4695
2743500 -16051.3 -19916.7 299.32 -222.805
2743600 -16065.9 -19966.3 302.032 112.353
2743700 -16165 -19974 294.952 -152.933
2743800 -16176.2 -20014.5 297.225 -268.975
2743900 -16153.2 -20007.6 298.466 -64.3251
2744000 -16133.1 -20013.4 300.474 -70.8614
2744100 -16161.3 -20007.6 297.846 -94.9522
2744200 -16223.8 -20076.6 298.342 -254.272
2744300 -16281.8 -20089 294.813 -162.927
2744400 -16263.2 -20070.8 294.842 -257.317
2744500 -16158.5 -20048.8 301.248 -204.61
2744600 -16134.8 -19995.9 298.984 -100.505
2744700 -16143 -19977.6 296.93 41.8439
2744800 -16138.5 -20009.4 299.749 -12.3937
2744900 -16173.3 -20016.9 297.637 66.0837
2745000 -16249.1 -20052.2 294.499 47.3015
2745100 -16257.8 -20111.8 298.439 -168.967
2745200 -16266.3 -20122.1 298.58 -94.2251
2745300 -16324.4 -20142.8 295.684 34.4821
2745400 -16386.2 -20175 293.39 87.7346
2745500 -16338.8 -20155.8 295.569 -210.495
2745600 -16247.2 -20094.5 297.923 -140.22
2745700 -16220.8 -20067.5 297.869 -22.1127
2745800 -16205.3 -20097.6 301.407 171.751
2745900 -16284.5 -20114.4 296.57 55.2203
2746000 -16348.5 -20156.6 294.878 -157.677
2746100 -16322.7 -20147.5 296.174 -6.80047
2746200 -16255 -20091.8 297.101 -148.24
2746300 -16201.3 -20098.1 301.751 -110.241
2746400 -16218.5 -20077.9 298.859 30.7503
2746500 -16248.6 -20081.6 296.811 46.4509
2746600 -16234.4 -20046.3 295.18 41.1533
2746700 -16140.5 -20026.5 300.916 -131.574
2746800 -16113.8 -19980.5 299.425 -71.9392
2746900 -16120.9 -19958.8 297.19 -74.7962
2747000 -16130.1 -20014 300.752 148.319
2747100 -16210 -20032 295.966 14.4425
2747200 -16253.8 -20072.1 295.674 124.262
2747300 -16227.1 -20040.2 295.276 -62.817
2747400 -16134.7 -19988.4 298.414 63.1283
2747500 -16079.7 -19946.1 299.398 248.792
2747600 -16090.7 -19963.7 299.909 154.809
2747700 -16146.7 -20011.1 299.247 -45.2471
2747800 -16194.5 -20018.9 296.153 -37.4782
2747900 -16192.4 -20036.4 297.663 143.391
2748000 -16198.1 -20070 299.828 184.651
2748100 -16245.2 -20084.2 297.276 33.7815
2748200 -16308.9 -20135.7 296.337 -100.896
2748300 -16378.3 -20156 292.534 -251.45
2748400 -16352.5 -20186 296.855 -133.027
2748500 -16243.2 -20129 300.902 -115.19
2748600 -16217.3 -20067.4 298.138 121.547
2748700 -16196.6 -20049.8 298.377 -73.6077
2748800 -16161.5 -20036.7 300.081 63.1889
2748900 -16131.9 -20063.9 304.473 27.1387
2749000 -16226.6 -20075 298.007 -175.766
2749100 -16271.6 -20063.6 293.632 -59.3318
2749200 -16208.1 -20056.6 298.019 -76.0002
2749300 -16172 -20078.6 302.519 -42.8251
2749400 -16223.2 -20076.7 298.397 -139.544
2749500 -16257.7 -20087.1 296.531 -9.86575
2749600 -16239.3 -20047.3 294.882 -191.418
2749700 -16181.3 -20024.8 297.625 -57.3724
2749800 -16124.6 -19997.6 299.911 160.779
2749900 -16132.7 -20009.2 300.186 -40.0486
2750000 -16243.4 -20028.7 293.12 137.151
2750100 -16298 -20115.5 295.611 61.2329
2750200 -16242 -20033 293.565 -83.1703
2750300 -16115.4 -19994.2 300.359 149.303
2750400 -16130.4 -20020.9 301.263 12.0015
2750500 -16213.7 -20068.4 298.488 -70.5657
2750600 -16282 -20104.4 295.992 -42.1649
2750700 -16307.2 -20130.3 296.045 166.438
2750800 -16286.3 -20104.9 295.7 -110.011
2750900 -16175 -20027.5 298.32 -185.34
2751000 -16137.3 -20025.1 301.055 208.242
2751100 -16173 -20016.3 297.609 70.8397
2751200 -16195.9 -20018 295.968 -399.506
2751300 -16142.6 -20000.6 298.753 37.6589
2751400 -16059 -19941.3 300.628 113.953
2751500 -16070.2 -19991.1 303.617 233.35
2751600 -16169.5 -20006 297.089 125.667
2751700 -16196.6 -20052.9 298.613 183.309
2751800 -16201.3 -20023 295.937 -8.97776
2751900 -16140.7 -20006.3 299.333 227.638
2752000 -16057.4 -20005.5 305.723 365.01
2752100 -16134.5 -20047.7 303.021 96.3059
2752200 -16222.7 -20081.6 298.818 -5.86089
2752300 -16261.6 -20099.2 297.166 76.0526
2752400 -16292.2 -20126 296.874 132.78
2752500 -16306.4 -20113.8 294.83 172.67
2752600 -16228.2 -20058.3 296.591 -28.5113
2752700 -16150.2 -20055.2 302.389 -59.0788
2752800 -16195.4 -20086.3 301.294 128.06
2752900 -16269.8 -20093.1 296.059 -176.818
2753000 -16264.1 -20074.6 295.069 -293.361
2753100 -16209.1 -20042.4 296.83 -92.1054
2753200 -16168.1 -20037.3 299.619 -21.6764
2753300 -16166.6 -20013.3 297.868 58.2317
2753400 -16170.9 -20025.8 298.506 -68.7333
2753500 -16202.4 -20065.8 299.164 -55.3616
2753600 -16325.2 -20133.5 294.901 -74.5389
2753700 -16357.2 -20124.6 291.735 -288.512
2753800 -16266.6 -20027.4 291.225 -134.559
2753900 -16168 -19993.1 296.199 7.32398
2754000 -16092.7 -19945.6 298.353 -105.952
2754100 -16045.3 -19934.3 301.152 -146.137
2754200 -16094 -20015.3 303.65 161.545
2754300 -16210.1 -20037.8 296.407 -104.875
2754400 -16203.8 -20014.4 295.078 31.7545
2754500 -16141.1 -20031.3 301.243 -10.9533
2754600 -16144.3 -20014.6 299.704 -74.0514
2754700 -16221.8 -20035.1 295.286 -82.7594
2754800 -16290.7 -20080.5 293.469 -254.094
2754900 -16283.6 -20123.4 297.344 -113.148
2755000 -16198.6 -20071.8 299.925 -85.15
2755100 -16134.7 -19981.6 297.889 -311.377
2755200 -16082.9 -20000.4 303.355 -18.2498
2755300 -16151.9 -20027.3 300.093 -50.6029
2755400 -16239.5 -20064.2 296.172 -168.258
2755500 -16234.6 -20092.3 298.724 10.4863
2755600 -16228.9 -20070.6 297.492 13.3177
2755700 -16195.7 -20024.8 296.511 28.6968
2755800 -16101.8 -19992.5 301.277 202.338
2755900 -16084.1 -19969.9 300.896 -85.3185
2756000 -16149 -19991.1 297.515 84.7855
2756100 -16254.6 -20042 293.282 46.7173
2756200 -16290.9 -20055.7 291.531 -45.2348
2756300 -16235.7 -20041.6 294.712 86.7324
2756400 -16182.8 -20007.7 296.183 174.036
2756500 -16110.7 -19987.9 300.235 -187.957
2756600 -16100.3 -20009.1 302.686 -16.1293
2756700 -16182.9 -19981.7 294.164 -39.955
2756800 -16200.5 -20043.7 297.599 105.334
2756900 -16181.2 -19985.9 294.621 36.066
2757000 -16076.1 -19947.6 299.793 -99.6917
2757100 -15997.7 -19916.2 303.44 20.8414
2757200 -16038.8 -19911.1 299.86 -111.348
2757300 -16116.9 -19933.4 295.535 173.786
2757400 -16139.2 -19982.5 297.61 123.75
2757500 -16135 -19992.5 298.711 -39.1847
2757600 -16173.9 -20026.7 298.346 -181.584
2757700 -16249.5 -20043.2 293.764 53.1499
2757800 -16238 -20046.4 294.91 -128.029
2757900 -16123.9 -19962.3 297.234 -88.7633
2758000 -16071.6 -19935.5 299.207 122.597
2758100 -16082.4 -19951.5 299.608 -109.726
2758200 -16148.5 -19998.3 298.116 220.79
2758300 -16233.6 -20059 296.217 39.8348
2758400 -16254.3 -20050.2 293.94 -134.09
2758500 -16218.9 -20056.3 297.153 256.23
2758600 -16212.6 -20100.1 301.029 232.931
2758700 -16267.1 -20089.6 295.998 -10.2175
2758800 -16285.5 -20097.5 295.19 -155.87
2758900 -16183 -20042.6 298.868 -97.0123
2759000 -16120.5 -20027.2 302.517 12.7995
2759100 -16162.3 -20002.7 297.391 85.2446
2759200 -16210.9 -20046.8 297.035 33.2513
2759300 -16252.9 -20046.7 293.781 -72.6948
2759400 -16201 -20030.8 296.56 -55.3708
2759500 -16104.9 -20025.8 303.617 116.595
2759600 -16146.3 -20042.5 301.71 415.65
2759700 -16228.4 -20032 294.536 201.889
2759800 -16209.7 -20057.7 297.972 21.1528
2759900 -16174.7 -20003.8 296.505 30.3486
2760000 -16085.5 -19984.8 301.944 124.63
2760100 -16037.1 -19964.1 304.096 347.13
2760200 -16099.2 -20002.5 302.259 54.3207
2760300 -16150.5 -19978.1 296.401 108.948
2760400 -16159.4 -20007.4 297.979 244.521
2760500 -16151.7 -20001 298.075 46.6687
2760600 -16135.1 -19984.3 298.061 163.716
2760700 -16101.7 -19999.5 301.827 -171.691
2760800 -16129.5 -19970 297.394 90.0352
2760900 -16198.3 -20034.4 297.053 118.364
2761000 -16258.9 -20059.4 294.294 24.2951
2761100 -16240.9 -20087.1 297.835 -145.562
2761200 -16137.1 -20007 299.665 313.905
2761300 -16082 -20002.7 303.607 79.5243
2761400 -16132.3 -19949.6 295.593 112.58
2761500 -16141.6 -19990.6 298.058 113.291
2761600 -16147.4 -20027.6 300.469 106.192
2761700 -16171.5 -20019.4 297.966 215.633
2761800 -16180 -20027.4 297.925 382.115
2761900 -16172.4 -19994.4 295.966 -66.3198
2762000 -16107.3 -19999.4 301.387 21.5919
2762100 -16060.1 -19911.5 298.241 87.7685
2762200 -16007.9 -19909.8 302.152 127.952
2762300 -15985 -19904.1 303.484 154.076
2762400 -16082.3 -19976.3 301.542 164.843
2762500 -16182.8 -20024.2 297.466 197.369
2762600 -16210.5 -20018.8 294.903 24.1515
2762700 -16155.4 -20000.4 297.746 87.9465
2762800 -16083.3 -19963.4 300.46 -23.1721
2762900 -16072.6 -19934.5 299.049 -169.146
2763000 -16131.7 -19973.8 297.515 -96.3119
2763100 -16241.7 -20038.5 294.01 -415.029
2763200 -16232.6 -20083 298.163 -209.639
2763300 -16199.6 -20042.9 297.606 -134.81
2763400 -16112.3 -19954.5 297.525 -41.013
2763500 -16027.4 -19920.6 301.475 155.281
2763600 -16042.9 -19907.7 299.28 79.7781
2763700 -16087.8 -19972.6 300.825 381.916
2763800 -16189.5 -20007.6 295.664 205.492
2763900 -16205.1 -20043.7 297.249 -41.1324
2764000 -16192.4 -20059 299.416 107.69
2764100 -16216.8 -20076.6 298.89 43.5387
2764200 -16292.6 -20105.2 295.236 -202.974
2764300 -16348.5 -20150.9 294.439 -111.126
2764400 -16303 -20137.6 296.938 -20.5038
2764500 -16172.1 -20013.4 297.461 111.443
2764600 -16131.4 -20017.1 300.895 86.2002
2764700 -16166.4 -20019.9 298.397 15.0928
2764800 -16244.4 -20084.7 297.384 -78.8402
2764900 -16304.6 -20118.1 295.305 -207.285
2765000 -16285.1 -20080.8 293.925 27.638
2765100 -16232.7 -20085.6 298.348 -177.623
2765200 -16234.5 -20084.1 298.102 -4.32043
2765300 -16250.6 -20078.6 296.424 -22.5815
2765400 -16234.2 -20089.6 298.546 -215.651
2765500 -16163.9 -20022.3 298.776 -268.692
2765600 -16101 -20015.5 303.118 50.5422
2765700 -16157 -19995 297.201 -95.0035
2765800 -16239.5 -20017.5 292.553 -333.159
2765900 -16222 -20072.6 298.181 102.262
2766000 -16211.5 -20038.5 296.348 -162.464
2766100 -16174.7 -20009.6 296.961 -298.402
2766200 -16121.3 -20001.6 300.475 16.0661
2766300 -16137.5 -19992.6 298.523 114.864
2766400 -16256.3 -20063.3 294.798 34.3592
2766500 -16297.5 -20123.7 296.285 -33.2363
2766600 -16271.5 -20073.3 294.398 -145.741
2766700 -16167 -20025.2 298.762 -69.8438
2766800 -16136.6 -20020.7 300.764 -141.695
2766900 -16174.8 -20008.7 296.886 -194.062
2767000 -16181.7 -20009.8 296.435 25.4125
2767100 -16119.8 -20003.6 300.747 59.4999
2767200 -16041.7 -19920.6 300.372 39.3813
2767300 -15993.4 -19914.4 303.627 130.396
2767400 -16073.7 -19943.8 299.69 325.735
2767500 -16172.7 -20004.6 296.733 4.77418
2767600 -16194 -20028.1 296.901 70.2087
2767700 -16175.5 -20021.8 297.839 -123.506
2767800 -16113.2 -19984.3 299.762 118.853
2767900 -16034.1 -19941.7 302.589 -113.96
2768000 -16059.6 -19927.3 299.494 133.063
2768100 -16170.5 -20000.9 296.611 -253.412
2768200 -16206.3 -20041.1 296.948 26.3612
2768300 -16206.5 -20044.8 297.224 26.2577
2768400 -16189.8 -20029.7 297.348 -91.2003
2768500 -16094.3 -19960.7 299.398 -37.1418
2768600 -16027.9 -19963.2 304.731 148.163
2768700 -16097.8 -19965.4 299.491 -104.985
2768800 -16145.1 -19992.3 297.916 11.0532
2768900 -16185.3 -20053 299.502 0.722248
2769000 -16262 -20067.5 294.686 -150.345
2769100 -16273.8 -20119.3 297.78 71.1528
2769200 -16264.5 -20102.1 297.168 120.806
2769300 -16241.7 -20057.7 295.499 -180.172
2769400 -16184.4 -20050 299.334 -85.502
2769500 -16163.3 -20055.5 301.399 -77.1563
2769600 -16217 -20035.8 295.712 -387.795
2769700 -16286.9 -20061 292.251 -266.747
2769800 -16224.9 -20018.9 293.793 -189.83
2769900 -16121.2 -20002.5 300.559 -171.644
2770000 -16143.6 -20009.7 299.373 -55.5332
2770100 -16193.1 -19997.5 294.599 -259.089
2770200 -16175.1 -20018.1 297.581 -116.045
2770300 -16111.5 -20015.8 302.333 -18.1151
2770400 -16082.5 -19974 301.342 -69.5238
2770500 -16147.4 -19985.4 297.197 -11.5307
2770600 -16237.9 -20059 295.892 90.67
2770700 -16266 -20056 293.48 -239.624
2770800 -16202.2 -20047.3 297.743 -176.551
2770900 -16164.4 -20021.9 298.703 43.8625
2771000 -16166.4 -20013 297.859 -115.701
2771100 -16178.4 -20033.7 298.545 14.1308
2771200 -16200.8 -20004.9 294.576 -152.367
2771300 -16130 -20004.8 300.055 -218.635
2771400 -16053.6 -19925.2 299.803 -1.71409
2771500 -16047.1 -19925.1 300.293 -6.82663
2771600 -16146 -19975 296.503 148.597
2771700 -16227.6 -20033.6 294.726 171.865
2771800 -16208.8 -20047.2 297.237 -112.171
2771900 -16150.3 -19999.3 298.051 -118.728
2772000 -16064.9 -19944 300.382 -270.33
2772100 -16010.8 -19913.6 302.217 -141.694
2772200 -16031.5 -19954.8 303.807 317.96
2772300 -16150.7 -19985.6 296.957 210.967
2772400 -16217 -20056.2 297.288 -4.34755
2772500 -16240.4 -20033 293.69 -227.816
2772600 -16174.2 -20045.2 299.75 -103.197
2772700 -16120.2 -20001.8 300.574 109.069
2772800 -16155.1 -20030.1 300.064 90.2264
2772900 -16278.8 -20097.3 295.685 168.528
2773000 -16286.5 -20081.3 293.856 40.3277
2773100 -16217 -20065.5 298.016 41.1745
2773200 -16166 -20052.9 300.986 94.5908
2773300 -16196.3 -20086.8 301.267 110.294
2773400 -16252.2 -20055.5 294.515 191.99
2773500 -16228.5 -20059.2 296.637 190.706
2773600 -16200 -20078.1 300.304 170.122
2773700 -16208.5 -20013.6 294.652 47.6931
2773800 -16140.2 -19995.1 298.507 -8.31178
2773900 -16074.4 -19986.7 302.948 233.895
2774000 -16130.7 -19992.7 299.062 -163.181
2774100 -16190 -20031.7 297.484 -154.143
2774200 -16199.1 -20041.7 297.554 102.051
2774300 -16199.1 -20047.2 297.981 -93.6556
2774400 -16203.3 -20049.8 297.858 -144.396
2774500 -16203 -20063.6 298.957 -145.324
2774600 -16282 -20106.4 296.151 132.732
2774700 -16330.3 -20128.5 294.113 -5.83481
2774800 -16269.5 -20089.6 295.811 -169.689
2774900 -16196.8 -20081.8 300.837 -215.856
2775000 -16179.5 -20009 296.537 -159.901
2775100 -16108.4 -19964.6 298.607 24.1175
2775200 -15996.7 -19919 303.725 -253.016
2775300 -16034.8 -19966.4 304.448 91.1984
2775400 -16119.5 -19981.1 299.03 166.319
2775500 -16187.4 -20047.5 298.908 197.687
2775600 -16233.5 -20014 292.749 -1.033
2775700 -16166 -20016.7 298.179 28.5151
2775800 -16122 -19977.8 298.578 -81.9221
2775900 -16123.2 -20006.2 300.686 -62.0853
2776000 -16178 -20048.9 299.749 29.2289
2776100 -16236.4 -20074.2 297.185 61.7513
2776200 -16255.8 -20092.8 297.124 7.69889
2776300 -16241 -20075.8 296.951 -326.757
2776400 -16214.3 -20084.4 299.68 -38.5787
2776500 -16235.2 -20087.6 298.32 -41.127
2776600 -16354.8 -20122.7 291.773 -335.933
2776700 -16398.9 -20158 291.095 -321.821
2776800 -16332.8 -20153.1 295.833 -11.9022
2776900 -16281.3 -20102.8 295.923 -214.341
2777000 -16217.4 -20072.3 298.512 -175.606
2777100 -16173.5 -20050.1 300.193 46.4036
2777200 -16192.4 -20051.6 298.84 -12.6456
2777300 -16320 -20111.7 293.613 -125.049
2777400 -16343.3 -20147 294.545 49.5556
2777500 -16282.7 -20085.4 294.466 -235.004
2777600 -16188.9 -20010.7 295.95 -219.594
2777700 -16145.6 -20026.2 300.494 -210.777
2777800 -16174 -20030.4 298.627 -115.632
2777900 -16225.6 -20032.6 294.798 -178.333
2778000 -16227.7 -20049.6 295.956 -55.6834
2778100 -16137.5 -19978.7 297.45 84.7522
2778200 -16067 -19981.3 303.105 -70.3587
2778300 -16115.2 -19962.7 297.938 119.52
2778400 -16176 -20047.5 299.799 -59.6439
2778500 -16236 -20053 295.572 -148.765
2778600 -16233.7 -20048.3 295.384 -238.193
2778700 -16186.4 -20005 295.7 -63.1422
2778800 -16130.7 -19993.8 299.146 -206.096
2778900 -16107.7 -19968.3 298.955 -54.0184
2779000 -16098.2 -19991.8 301.51 -47.1644
2779100 -16163.8 -19968.6 294.633 -201.178
2779200 -16200.6 -20038.9 297.222 -169.705
2779300 -16199.5 -20046.1 297.861 232.488
2779400 -16194.9 -20032.7 297.186 -49.3809
2779500 -16177.8 -20040.1 299.082 -140.131
2779600 -16162 -20021.4 298.855 133.931
2779700 -16145.4 -19999.7 298.465 -199.216
2779800 -16140.2 -20012.3 299.84 -53.0519
2779900 -16191.9 -20063.8 299.82 71.7221
2780000 -16288.9 -20115.4 296.316 -87.1843
2780100 -16314 -20119.2 294.663 224.553
2780200 -16270.1 -20123.7 298.408 53.7456
2780300 -16173.6 -20022.6 298.056 -136.717
2780400 -16072.8 -19971.1 301.863 -8.14638
2780500 -16108.1 -19981.6 299.946 -44.8502
2780600 -16159.1 -19983.3 296.129 13.8261
2780700 -16150.8 -19977.4 296.312 -157.548
2780800 -16057.2 -19925.6 299.56 189.324
2780900 -15992.4 -19902.9 302.814 100.119
2781000 -16042.5 -19939.6 301.778 2.55274
2781100 -16112.1 -19980.6 299.56 -42.1686
2781200 -16155.4 -20002.8 297.925 -258.409
2781300 -16172.1 -20017 297.735 -93.441
2781400 -16199.3 -20043.2 297.656 31.2783
2781500 -16290.1 -20075.6 293.139 -107.092
2781600 -16292.9 -20095.1 294.428 -172.068
2781700 -16201.9 -20075.3 299.946 -65.067
2781800 -16164.8 -20028.6 299.195 -362.365
2781900 -16167.2 -20004.9 297.177 -83.1767
2782000 -16166.5 -20040.7 300.01 258.552
2782100 -16209 -20097 301.073 18.9538
2782200 -16272.6 -20115.7 297.597 -134.089
2782300 -16289.7 -20134.2 297.705 -2.1328
2782400 -16259 -20058.3 294.206 -3.65262
2782500 -16176.7 -20063 300.941 84.7397
2782600 -16170.8 -20009.6 297.263 -217.363
2782700 -16180.2 -20048.6 299.56 -25.1772
2782800 -16243.2 -20036.6 293.741 -94.2392
2782900 -16327.8 -20095 291.716 -196.887
2783000 -16291.9 -20111.9 295.81 23.5923
2783100 -16205.2 -20068.3 299.147 285.155
2783200 -16183.4 -20035.7 298.305 108.498
2783300 -16176.6 -20029.1 298.325 -3.18461
2783400 -16158.3 -20009.8 298.245 -41.3363
2783500 -16083.2 -19969.6 300.944 -5.15063
2783600 -16024.1 -19914.5 301.253 -67.2361
2783700 -16050.7 -19950 301.944 128.15
2783800 -16158.8 -19999.7 297.429 162.006
2783900 -16193.7 -20028.3 296.938 -110.416
2784000 -16200.4 -20075.9 300.1 -102.255
2784100 -16266.3 -20068.3 294.413 29.9622
2784200 -16351.3 -20164 295.242 249.971
2784300 -16407.1 -20200.1 293.717 -111.639
2784400 -16355.2 -20171.5 295.517 -56.9531
2784500 -16236 -20081.5 297.781 57.1255
2784600 -16185.6 -20062.7 300.23 -10.8389
2784700 -16201.7 -20061.6 298.897 -128.927
2784800 -16273.4 -20124.9 298.242 46.1486
2784900 -16357.5 -20138.4 292.772 211.573
2785000 -16336 -20153 295.572 95.1602
2785100 -16280.1 -20078.7 294.148 294.075
2785200 -16233.5 -20120.3 300.977 0.401062
2785300 -16264 -20111.6 297.941 -141.735
2785400 -16301.5 -20114.7 295.283 -176.656
2785500 -16268.2 -20108.2 297.356 -150.054
2785600 -16153.7 -20031.9 300.309 -112.099
2785700 -16127.7 -20037.4 302.751 11.3579
2785800 -16200.1 -20034.3 296.908 -163.709
2785900 -16231.9 -20077.3 297.77 -188.851
2786000 -16272.4 -20139.9 299.484 81.2543
2786100 -16392.1 -20180.2 293.332 -64.3417
2786200 -16408.5 -20201.3 293.703 -212.554
2786300 -16347.3 -20172.6 296.218 -16.0242
2786400 -16271.6 -20105.3 296.865 85.2854
2786500 -16221.4 -20107.7 300.941 -180.49
2786600 -16235.5 -20088.8 298.382 -139.53
2786700 -16291.4 -20095.3 294.558 -139.314
2786800 -16387.1 -20139.7 290.589 -331.192
2786900 -16349.3 -20159.3 295.03 -351.231
2787000 -16255.6 -20108.9 298.39 -440.729
2787100 -16229.4 -20076.3 297.89 -359.632
2787200 -16210.1 -20049.7 297.323 -55.2648
2787300 -16159.3 -20024.1 299.276 -298.074
2787400 -16069.2 -20015.8 305.616 -31.6627
2787500 -16103.2 -19979.1 300.13 114.787
2787600 -16186.7 -20014.8 296.439 -53.0816
2787700 -16196.8 -20065.7 299.592 -327.817
2787800 -16225 -20071.5 297.864 -262.98
2787900 -16262.3 -20048.2 293.165 -148.629
2788000 -16193 -20056.3 299.153 -71.8524
2788100 -16116.1 -20015.4 301.95 -36.679
2788200 -16144.6 -19992.4 297.964 -11.8582
2788300 -16198 -20000.8 294.477 404.063
2788400 -16244.6 -20080.3 297.022 75.376
2788500 -16312.9 -20137.1 296.128 -74.3135
2788600 -16354.1 -20136.7 292.906 -199.547
2788700 -16287 -20147.3 298.931 30.8502
2788800 -16221.4 -20070.4 298.045 174.017
2788900 -16191.2 -20024.8 296.865 -19.3376
2789000 -16172.1 -20059.7 301.042 39.1354
2789100 -16201.7 -20067 299.314 -60.9568
2789200 -16214.4 -20042.7 296.452 -25.5254
2789300 -16185.8 -20001 295.441 -124.727
2789400 -16096.4 -19937.6 297.443 16.9643
2789500 -16044.8 -19896.4 298.256 132.621
2789600 -16043.1 -19941.6 301.882 133.913
2789700 -16122 -20016 301.541 370.676
2789800 -16208.2 -20054.7 297.855 84.3335
2789900 -16221 -20037.3 295.517 -154.934
2790000 -16169.4 -20034.5 299.297 34.1672
2790100 -16108.5 -19981.9 299.943 21.6936
2790200 -16054.7 -20021.1 307.137 175.47
2790300 -16169 -20039.8 299.736 71.6016
2790400 -16241.9 -20061.5 295.772 -67.4771
2790500 -16239.6 -20090.4 298.191 -6.91583
2790600 -16234.6 -20101.7 299.45 -74.3677
2790700 -16269.3 -20106.1 297.107 173.058
2790800 -16321.5 -20114.1 293.687 125.613
2790900 -16316.6 -20144 296.38 63.1818
2791000 -16220.8 -20053.8 296.808 209.73
2791100 -16150.2 -20041.5 301.326 109.656
2791200 -16177.2 -20059.2 300.606 60.8849
2791300 -16251.1 -20075.2 296.123 261.337
2791400 -16269.4 -20098.4 296.502 32.5386
2791500 -16242.7 -20019.9 292.49 -264.107
2791600 -16183.5 -20011.8 296.45 -180.115
2791700 -16136.9 -19994.7 298.735 264.562
2791800 -16128.3 -20025.6 301.797 169.714
2791900 -16226.2 -20076.8 298.173 -192.813
2792000 -16289.2 -20112.1 296.026 -109.369
2792100 -16265.1 -20062 294.013 117.649
2792200 -16191 -20045.6 298.491 355.094
2792300 -16150.2 -19996.2 297.817 -105.688
2792400 -16140.3 -20010.8 299.716 96.9839
2792500 -16164.2 -20027.8 299.181 -155.471
2792600 -16183.5 -20010.9 296.381 7.15217
2792700 -16185 -20066.7 300.58 215.48
2792800 -16214.5 -20050.6 297.054 101.241
2792900 -16231.9 -20095.2 299.159 174.818
2793000 -16296 -20110 295.34 13.658
2793100 -16385.9 -20172.8 293.247 125.563
2793200 -16358.5 -20168.4 295.019 113.822
2793300 -16283.3 -20155 299.815 410.715
2793400 -16253.9 -20021.9 291.784 -156.988
2793500 -16166 -19970.5 294.607 -130.209
2793600 -16099 -19989.5 301.26 259.269
2793700 -16127.5 -20024.1 301.734 225.462
2793800 -16227.4 -20069.2 297.498 191.991
2793900 -16241.5 -20084.4 297.58 28.9793
2794000 -16236.7 -20094 298.697 16.3903
2794100 -16260.3 -20088.2 296.413 30.5127
2794200 -16289.9 -20097 294.806 153.888
2794300 -16262 -20071.7 295.006 30.5014
2794400 -16167.3 -20030 299.109 122.737
