# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
511700 -15992.8 -19886.9 301.542 86.5806 0.868168
511800 -16055.5 -19910.5 298.518 -41.3967 0.868917
511900 -16149.3 -19988.1 297.264 -205.673 0.870129
512000 -16169.9 -19978.2 294.9 91.1695 0.873129
512100 -16131.2 -19991.7 298.939 182.109 0.875375
512200 -16121.9 -20010.6 301.126 20.2217 0.87584
512300 -16192.4 -20024.6 296.748 -46.522 0.876164
512400 -16323.5 -20093.5 291.94 69.305 0.876872
512500 -16329.2 -20137.4 294.891 360.906 0.876702
512600 -16278.7 -20107 296.451 35.4394 0.873338
512700 -16193.1 -20012.2 295.738 -119.525 0.869136
512800 -16113.5 -19949.5 297.039 -43.8989 0.866073
512900 -16075 -19953.5 300.333 -359.479 0.86401
513000 -16088.1 -19912 296.108 -97.1522 0.864923
513100 -16059 -19908.6 298.095 -44.7203 0.86723
513200 -15951.5 -19874.3 303.771 -27.2612 0.869706
513300 -15970 -19867.2 301.781 136.324 0.87218
513400 -16053.8 -19935.7 300.599 29.6519 0.873857
513500 -16116.2 -19973.4 298.688 353.891 0.87445
513600 -16155.8 -20025.8 299.675 61.4744 0.872239
513700 -16216.3 -20046.6 296.61 -171.272 0.869424
513800 -16238.4 -20050.1 295.165 -293.317 0.868421
513900 -16140.2 -20013.5 299.939 135.583 0.869889
514000 -16036.9 -19926.2 301.177 -108.36 0.870694
514100 -16055.6 -19932 300.171 142.57 0.871816
514200 -16130 -19983.1 298.367 194.577 0.871744
514300 -16194.7 -20011.7 295.58 -121.117 0.870147
514400 -16177.4 -19954.6 292.492 -168.161 0.869608
514500 -16114.6 -19959.8 297.752 -80.5472 0.870707
514600 -16097.2 -19952.2 298.517 46.717 0.872331
514700 -16099.8 -19965.1 299.315 78.5092 0.873371
514800 -16158 -19977.1 295.742 0.323806 0.873582
514900 -16216.5 -20005.4 293.398 -200.632 0.87402
515000 -16167.4 -20012.9 297.785 91.1918 0.875867
515100 -16063.1 -19960.5 301.804 208.568 0.876851
515200 -16064.8 -19954.2 301.182 132.19 0.875933
515300 -16133.4 -19992 298.796 -44.1928 0.873852
515400 -16174.5 -20011 297.086 -106.653 0.872189
515500 -16162 -19992.1 296.592 -70.1865 0.871718
515600 -16120.2 -19982.4 299.077 31.4072 0.871799
515700 -16106.5 -19963.7 298.691 -103.873 0.872024
515800 -16128.5 -19969.4 297.426 57.7406 0.873
515900 -16175 -20029.6 298.484 186.22 0.87331
516000 -16230.5 -20021.8 293.584 -171.166 0.872155
516100 -16199.5 -20047.3 297.956 -2.60358 0.872185
516200 -16120.2 -19993.8 299.954 125.289 0.872428
516300 -16084 -19964.9 300.526 148.982 0.871441
516400 -16152.4 -19989.4 297.125 203.238 0.868857
516500 -16232.4 -19988.9 290.886 -216.868 0.865174
516600 -16169.6 -20024.5 298.51 -73.8087 0.863461
516700 -16113.4 -19981.9 299.565 -11.2915 0.862651
516800 -16109.1 -19937.9 296.484 -278.79 0.862328
516900 -16067.9 -19899.4 296.7 -132.426 0.864349
517000 -15969.4 -19886.3 303.307 148.701 0.867364
517100 -16012.1 -19870.1 298.749 50.9115 0.868793
517200 -16083.6 -19927.3 297.642 -7.09395 0.869574
517300 -16125.8 -19962.8 297.117 -27.5356 0.870422
517400 -16122.9 -19962.5 297.326 117.901 0.871106
517500 -16034 -19947.8 303.07 179.504 0.870611
517600 -15978.9 -19916.5 304.908 -45.3963 0.868757
517700 -16062.6 -19927.1 299.254 -104.135 0.867412
517800 -16134.5 -19982.2 297.948 39.8411 0.867155
517900 -16170.9 -20023.3 298.313 -6.91474 0.866996
518000 -16187.3 -20030.4 297.597 -46.9219 0.866911
518100 -16189.2 -20015.6 296.305 172.244 0.866649
518200 -16123.4 -19958.6 296.981 -116.254 0.865474
518300 -16036.6 -19916.8 300.471 -223.811 0.865435
518400 -16006.1 -19855.1 298.053 62.3871 0.866985
518500 -15986.5 -19861.9 300.102 -64.1563 0.86856
518600 -16005.2 -19880.3 300.07 64.8753 0.870519
518700 -16108.2 -19948.6 297.384 268.125 0.871571
518800 -16166.8 -20027.6 298.97 -241.208 0.870759
518900 -16217 -20059.7 297.568 35.3216 0.871424
519000 -16273.7 -20082.8 294.969 76.9116 0.871903
519100 -16317.9 -20099.5 292.836 -349.107 0.872118
519200 -16247.7 -20087.1 297.311 156.249 0.875062
519300 -16161.4 -20036.8 300.096 41.8644 0.877286
519400 -16154 -20016.7 299.118 132.067 0.878627
519500 -16178.7 -20004.1 296.222 102.676 0.878741
519600 -16211.8 -20055.8 297.665 99.8851 0.877627
519700 -16272.2 -20090.7 295.689 -270.136 0.876135
519800 -16287.9 -20077.7 293.466 -199.348 0.876787
519900 -16202.5 -20084.8 300.636 54.5902 0.879451
520000 -16182.8 -20046.8 299.213 157.409 0.881836
520100 -16189 -20027.1 297.204 211.068 0.882461
520200 -16189.6 -20053.8 299.232 -91.0351 0.881573
520300 -16201.5 -20059.9 298.781 -0.740712 0.881052
520400 -16217.7 -20076.9 298.843 114.684 0.880356
520500 -16269.8 -20110.7 297.426 164.428 0.878498
520600 -16358.1 -20123.1 291.545 -101.358 0.875398
520700 -16302.7 -20102.3 294.226 -53.2663 0.872656
520800 -16203.6 -20058.1 298.48 -9.92824 0.870516
520900 -16195.2 -20035.7 297.386 -80.7199 0.868868
521000 -16170.7 -19983.8 295.269 -9.38967 0.867718
521100 -16100.2 -20006.7 302.504 -101.647 0.866974
521200 -16129.5 -19988.3 298.815 -185.574 0.867344
521300 -16204.2 -20016.8 295.231 -193.638 0.869549
521400 -16271.1 -20074.7 294.536 99.4212 0.873314
521500 -16358.4 -20139.7 292.807 95.8028 0.876379
521600 -16343.3 -20176.5 296.822 154.382 0.87868
521700 -16258.9 -20103.8 297.737 131.492 0.879604
521800 -16167.9 -20012.9 297.744 75.3839 0.879012
521900 -16138.9 -20002.4 299.18 10.445 0.877695
522000 -16136.1 -19965.8 296.557 76.9074 0.875924
522100 -16111.7 -19999.4 301.049 -76.25 0.873697
522200 -16134.2 -19984.6 298.16 -95.0415 0.871865
522300 -16210.9 -20024.7 295.325 -269.665 0.871228
522400 -16236.9 -20040.2 294.518 13.8351 0.872988
522500 -16173.4 -20046.8 299.94 258.479 0.874923
522600 -16105.1 -19994.7 301.201 81.1058 0.874701
522700 -16127.2 -19966.2 297.278 -138.042 0.873475
522800 -16213.7 -19989.2 292.364 -250.161 0.873409
522900 -16300.2 -20110.4 295.048 33.5461 0.875778
523000 -16334.6 -20149.8 295.436 52.5218 0.878661
523100 -16320 -20174.4 298.476 254.433 0.881004
523200 -16246 -20107.4 299.013 156.836 0.881211
523300 -16192.5 -20082.1 301.198 82.4029 0.879485
523400 -16227.9 -20057.3 296.531 -83.1621 0.876951
523500 -16262.7 -20055.4 293.69 2.82848 0.874737
523600 -16178.6 -20028.4 298.118 -92.5095 0.872386
523700 -16090.3 -19961.5 299.765 -182.341 0.870661
523800 -16076.4 -19945.5 299.607 -305.385 0.870914
523900 -16131.6 -20004.9 299.937 152.979 0.873713
524000 -16237 -20056.8 295.795 309.091 0.875513
524100 -16255.3 -20111 298.569 127.585 0.874698
524200 -16260.4 -20079.3 295.725 -92.3198 0.872514
524300 -16181.7 -20015.5 296.871 74.0501 0.870592
524400 -16092.2 -19980.8 301.119 -112.49 0.868183
524500 -16116.8 -19988.8 299.836 31.2678 0.866156
524600 -16168.3 -19982.6 295.363 -121.104 0.864144
524700 -16140.4 -19962.9 295.998 -285.385 0.863204
524800 -16023.2 -19911.6 301.102 76.7768 0.864622
524900 -16002.2 -19885.4 300.702 -101.52 0.866183
525000 -16046.5 -19921.9 300.097 124.061 0.868266
525100 -16123 -19971.9 298.044 -37.6364 0.869786
525200 -16151.3 -19952.6 294.354 81.6469 0.871423
525300 -16111.5 -19953.4 297.501 116.422 0.872679
525400 -16082.2 -19944 299.046 -4.89648 0.872995
525500 -16080.3 -19947 299.422 -148.726 0.873335
525600 -16146.5 -19972.4 296.268 -198.405 0.875189
525700 -16269.4 -20068.5 294.183 81.0401 0.878805
525800 -16266.6 -20100.2 296.861 132.493 0.882264
525900 -16233 -20121.6 301.12 214.537 0.884572
526000 -16269.6 -20093.8 296.128 204.377 0.884848
526100 -16346 -20100.8 290.756 -66.8238 0.883295
526200 -16271 -20070.1 294.184 -168.887 0.882054
526300 -16189.6 -20042.1 298.319 107.557 0.882186
526400 -16174.2 -20039 299.278 343.767 0.881122
526500 -16199.4 -20026 296.318 -339.913 0.877716
526600 -16203.2 -20006.9 294.544 -4.9536 0.87644
526700 -16100.8 -19969.4 299.572 261.595 0.875169
526800 -16058 -19916.3 298.769 -195.931 0.871961
526900 -16054.1 -19917.1 299.135 -140.454 0.869963
527000 -16083.3 -19926.9 297.635 -58.5317 0.86927
527100 -16195.3 -20022.3 296.343 -154.188 0.869444
527200 -16238.6 -20030.7 293.642 25.7377 0.870923
527300 -16188.1 -20017.1 296.505 192.723 0.872342
527400 -16106.9 -19978.1 299.771 -304.76 0.87277
527500 -16082.8 -19927.5 297.72 -155.977 0.87597
527600 -16101 -20007.7 302.513 319.837 0.88195
527700 -16175.8 -20051.2 300.091 418.082 0.886175
527800 -16237.5 -20088.1 298.179 178.972 0.886773
527900 -16266.9 -20089.3 295.991 -205.415 0.885711
528000 -16243.3 -20074.5 296.67 -55.433 0.885766
528100 -16142.3 -19997 298.493 -52.9748 0.886982
528200 -16056.3 -19951.6 301.636 175.872 0.888985
528300 -16093.4 -19989.5 301.699 253.867 0.889652
528400 -16185 -20033.6 298.02 118.249 0.887853
528500 -16232.1 -20063.1 296.656 49.151 0.884251
528600 -16224.6 -20052.3 296.397 -335.601 0.879975
528700 -16137.8 -20004.6 299.429 -220.14 0.878342
528800 -16050.4 -19956.3 302.457 131.051 0.878777
528900 -16077.9 -19965.4 301.031 -53.1852 0.878426
529000 -16144.5 -20008 299.181 -183.118 0.878689
529100 -16181.4 -20028.7 297.923 58.0897 0.880123
529200 -16191.8 -20001.6 295.014 11.7318 0.881511
529300 -16155.5 -20057.3 302.145 235.435 0.882867
529400 -16214.3 -20047.4 296.818 -52.9022 0.882272
529500 -16311.4 -20080.5 291.865 -84.0668 0.881737
529600 -16260.8 -20073.2 295.219 39.5234 0.881976
529700 -16192.1 -20044.4 298.309 177.93 0.881945
529800 -16177 -20065.5 301.116 197.023 0.880078
529900 -16217.2 -20054.8 297.169 -199.174 0.876581
530000 -16272.5 -20079.4 294.795 -240.122 0.874627
530100 -16376.7 -20143.1 291.656 -140.746 0.874943
530200 -16363.9 -20147.7 293.007 126.459 0.87651
530300 -16268.1 -20110.4 297.532 -93.8099 0.877453
530400 -16212.8 -20042 296.519 16.0898 0.879044
530500 -16167.6 -20052.1 300.803 245.757 0.880544
530600 -16200.8 -20059.2 298.78 509.741 0.87928
530700 -16305.8 -20089.7 293.011 -70.8164 0.873644
530800 -16329.4 -20123.9 293.837 -344.366 0.868514
530900 -16290.9 -20133.1 297.526 -314.824 0.866998
531000 -16274.6 -20095.3 295.864 -235.901 0.868353
531100 -16211.6 -20035.1 296.078 -153.339 0.872017
531200 -16137.7 -20037.9 302.01 145.571 0.876576
531300 -16170.4 -20057.3 300.989 107.385 0.879586
531400 -16229.8 -20086.6 298.655 391.481 0.880603
531500 -16268.1 -20122.3 298.454 327.333 0.877964
531600 -16275.6 -20076.5 294.325 -178.846 0.873524
531700 -16224.3 -20094.7 299.704 -79.1918 0.870991
531800 -16211.7 -20065.5 298.419 -52.2312 0.869841
531900 -16215.9 -20055.5 297.32 -113.169 0.869592
532000 -16192.7 -20030.9 297.216 -237.669 0.87043
532100 -16143.3 -20018.2 300.057 12.7629 0.872891
532200 -16125.2 -20017.4 301.395 117.053 0.875248
532300 -16183 -20009 296.267 151.191 0.876289
532400 -16239.2 -20057.1 295.645 116.857 0.875497
532500 -16237.5 -20066.1 296.471 -222.471 0.874313
532600 -16187.6 -20065.5 300.283 164.692 0.874647
532700 -16133.5 -20009.9 300.173 -30.9733 0.874034
532800 -16090.4 -19987.6 301.785 -236.685 0.873769
532900 -16120.8 -20061.4 305.143 1.9848 0.87545
533000 -16231.4 -20060.5 296.508 67.0105 0.877458
533100 -16242.4 -20060.4 295.653 169.323 0.87853
533200 -16189.6 -20061.4 299.812 159.927 0.878057
533300 -16138.9 -20003.9 299.286 -36.9428 0.876059
533400 -16079.3 -19977.8 301.882 157.273 0.873836
533500 -16057.3 -19965.1 302.609 49.9671 0.870443
533600 -16131.6 -19941.7 295.043 -461.019 0.86725
533700 -16179.5 -20023.1 297.631 56.5068 0.86767
533800 -16252.3 -20081.7 296.54 34.402 0.868077
533900 -16343.7 -20139.2 293.912 -219.631 0.868152
534000 -16340.3 -20156.7 295.524 -42.3806 0.870101
534100 -16205.1 -20101 301.685 108.283 0.872699
534200 -16177.3 -20051.5 300.008 232.437 0.873872
534300 -16212.4 -20061.8 298.082 -136.051 0.873226
534400 -16275.9 -20084 294.885 -269.816 0.873828
534500 -16322.3 -20129.5 294.813 60.0123 0.876723
534600 -16310.4 -20111.5 294.34 241.494 0.879057
534700 -16216.3 -20072.3 298.596 307.463 0.878922
534800 -16152.6 -20007.2 298.481 -133.477 0.876487
534900 -16111.6 -19998.3 300.973 47.1025 0.874596
535000 -16157 -20014 298.677 64.5176 0.872609
535100 -16273.6 -20085.1 295.15 -136.296 0.870305
535200 -16278.8 -20062.7 293.017 -229.911 0.869647
535300 -16201.3 -20053.6 298.313 -67.5195 0.871119
535400 -16174.1 -20044.4 299.701 107.222 0.873049
535500 -16196 -20057.6 299.031 141.356 0.873765
535600 -16252 -20092.9 297.424 -247.488 0.873489
535700 -16369.9 -20152.2 292.888 -254.082 0.875233
535800 -16389.9 -20177.1 293.263 116.221 0.878699
535900 -16346.4 -20201.1 298.488 90.263 0.880985
536000 -16321.9 -20151.8 296.569 65.9354 0.88193
536100 -16257.7 -20087.5 296.562 -4.16393 0.882194
536200 -16163.2 -20037.6 300.014 128.149 0.882306
536300 -16165.7 -20056.4 301.279 68.4469 0.881309
536400 -16211.7 -20054.2 297.544 -23.065 0.87987
536500 -16253.2 -20092.6 297.302 129.633 0.878611
536600 -16303.9 -20108.2 294.588 -28.7029 0.876538
536700 -16325.1 -20112.9 293.312 -226.35 0.875068
536800 -16242.3 -20119.8 300.262 55.8788 0.875226
536900 -16202.5 -20078.6 300.15 67.8591 0.875332
537000 -16237.3 -20087.5 298.148 133.435 0.874578
537100 -16322.1 -20080.5 291.03 -266.639 0.873004
537200 -16296.4 -20155.5 298.837 -3.9792 0.873541
537300 -16207.6 -20104.2 301.737 -128.938 0.874871
537400 -16156.2 -20055.5 301.945 212.271 0.876658
537500 -16158.2 -20068.8 302.824 145.852 0.87683
537600 -16271.9 -20109.4 297.162 -12.4806 0.875542
537700 -16309.6 -20121.8 295.204 -118.041 0.874403
537800 -16276 -20131.3 298.539 7.94815 0.874203
537900 -16218.4 -20094.2 300.125 -161.183 0.874265
538000 -16157.3 -20062.7 302.423 49.2344 0.875374
538100 -16162.8 -20047.7 300.83 -15.2741 0.876417
538200 -16261.5 -20069.5 294.879 -85.0845 0.877727
538300 -16286.1 -20130.9 297.725 -21.125 0.880016
538400 -16293.8 -20147.2 298.397 352.748 0.881971
538500 -16336.9 -20121.3 293.055 81.8354 0.881268
538600 -16322.9 -20158 296.973 -23.7391 0.87922
538700 -16255.1 -20131 300.136 -49.4673 0.877473
538800 -16222.3 -20068.3 297.823 58.325 0.876046
538900 -16160.3 -20029.8 299.638 -132.313 0.874237
539000 -16094.8 -20012.8 303.397 37.5019 0.873176
539100 -16158.1 -20012.8 298.488 -220.005 0.872196
539200 -16225.8 -20046.1 295.829 -94.0326 0.873187
539300 -16224.1 -20052.3 296.447 -44.3345 0.875439
539400 -16201.9 -20070.5 299.571 161.093 0.878105
539500 -16211.9 -20054.1 297.526 22.3574 0.88007
539600 -16246.4 -20098.8 298.313 37.2916 0.881991
539700 -16330.2 -20162.7 296.774 -62.435 0.884038
539800 -16395.7 -20222.3 296.315 240.705 0.886813
539900 -16413.8 -20230.5 295.551 515.436 0.887909
540000 -16339.4 -20182.1 297.558 54.7214 0.884133
540100 -16233.9 -20096.6 299.107 -273.283 0.878412
540200 -16203.5 -20051.9 298.007 -176.548 0.874374
540300 -16162.6 -19979.2 295.541 -344.055 0.87246
540400 -16065 -19985.7 303.598 167.945 0.87329
540500 -16097.1 -20027.8 304.377 -93.267 0.873351
540600 -16173.1 -20032.9 298.894 -75.5026 0.874037
540700 -16241.1 -20122 300.521 37.7585 0.87554
540800 -16310.7 -20124.7 295.348 -126.858 0.876961
540900 -16288.3 -20102.1 295.324 88.6745 0.879416
541000 -16224.4 -20102.4 300.299 126.487 0.881412
541100 -16227.4 -20112.1 300.815 193.02 0.881989
541200 -16244.4 -20075.2 296.642 -167.565 0.881338
541300 -16234.1 -20090.1 298.594 27.2518 0.88171
541400 -16231.7 -20059 296.37 176.304 0.881672
541500 -16167.5 -20038.7 299.772 -90.2168 0.88034
541600 -16096.7 -19978.3 300.577 61.0166 0.879351
541700 -16097.4 -19982.7 300.867 -21.2512 0.877793
541800 -16199.9 -20049.1 298.064 -89.7632 0.876286
541900 -16284.5 -20130.2 297.799 -350.779 0.875949
542000 -16294.7 -20076 292.804 -12.5314 0.878445
542100 -16218.8 -20105.7 300.984 43.3997 0.881951
542200 -16206.6 -20092.7 300.927 84.6384 0.885069
542300 -16242.8 -20083.1 297.382 143.846 0.887588
542400 -16258.9 -20125.5 299.417 295.734 0.888592
542500 -16272.7 -20090.3 295.614 -19.254 0.886991
542600 -16249.9 -20115.2 299.321 195.384 0.884921
542700 -16201.1 -20057.1 298.596 -16.2788 0.881481
542800 -16093.1 -20006.1 303.009 -15.0408 0.877632
542900 -16104 -19983.2 300.394 -314.568 0.874327
543000 -16173 -19997.1 296.123 -356.102 0.874211
543100 -16222 -20058.4 297.073 50.5402 0.877486
543200 -16294.6 -20163.9 299.623 47.4638 0.880433
543300 -16415.5 -20211.4 293.935 177.194 0.882178
543400 -16393 -20183.3 293.505 70.834 0.882387
543500 -16295.9 -20129.3 296.847 75.8806 0.881827
543600 -16224.6 -20057.3 296.79 -16.2994 0.880896
543700 -16172.1 -20034.3 299.079 -182.6 0.880119
543800 -16149.9 -20006.8 298.667 -57.4433 0.880876
543900 -16180.8 -20057.5 300.193 166.215 0.882175
544000 -16297.2 -20110.8 295.308 111.137 0.881898
544100 -16328.1 -20164.7 297.097 77.0126 0.88078
544200 -16306.4 -20123.8 295.606 130.058 0.87856
544300 -16214.1 -20114.9 302.069 -88.3312 0.875717
544400 -16186.1 -20042.5 298.623 -146.531 0.873978
544500 -16188.8 -20049.2 298.936 -142.414 0.87388
544600 -16219 -20077.2 298.758 76.4976 0.87485
544700 -16281.8 -20084.6 294.474 -194.057 0.875252
544800 -16273.2 -20108.3 296.97 -152.705 0.877013
544900 -16209.6 -20062.3 298.338 53.3742 0.879612
545000 -16151.3 -20052.9 302.123 216.566 0.881258
545100 -16195.4 -20044.9 298.088 84.7291 0.880913
545200 -16316 -20138.9 296.031 -181.587 0.879752
545300 -16346.1 -20138.6 293.68 76.4755 0.879705
545400 -16279.3 -20070.7 293.596 -157.291 0.879807
545500 -16207.7 -20044.4 297.1 89.2294 0.880907
545600 -16162 -19985.3 296.061 -13.5219 0.881792
545700 -16104.5 -19998.8 301.559 290.736 0.881851
545800 -16134.5 -20006.4 299.831 -101.03 0.879941
545900 -16230.7 -20036.9 294.733 111.168 0.878457
546000 -16303.1 -20119.3 295.513 -160.813 0.876506
546100 -16395.3 -20158.4 291.398 -394.518 0.876151
546200 -16442.6 -20221.8 292.651 94.7675 0.878991
546300 -16356.9 -20177.6 295.861 62.5488 0.881347
546400 -16275.6 -20119.3 297.647 25.7023 0.882764
546500 -16227.6 -20054.4 296.332 199.646 0.883708
546600 -16172.7 -20059.2 300.954 101.636 0.883041
546700 -16176.3 -20025.9 298.098 95.9722 0.88117
546800 -16270.1 -20087.2 295.583 -153.583 0.878751
546900 -16348.7 -20161.5 295.249 52.8605 0.877532
547000 -16345.9 -20176 296.59 -140.193 0.876408
547100 -16281.9 -20125.7 297.653 -158.168 0.876414
547200 -16187.8 -20061.1 299.935 -65.0604 0.877754
547300 -16185.1 -20072.9 301.054 -233.807 0.880115
547400 -16235 -20093.3 298.775 110.37 0.884393
547500 -16276.2 -20130.6 298.472 413.489 0.88708
547600 -16292.7 -20130.3 297.169 8.9112 0.886251
547700 -16282.1 -20117.9 297.027 216.562 0.884713
547800 -16262.7 -20110.9 297.99 232.284 0.881575
547900 -16184 -20043.2 298.841 63.8486 0.876835
548000 -16089.4 -19989.5 302.011 -84.3246 0.872187
548100 -16118.8 -20003.3 300.799 -240.997 0.869447
548200 -16191.9 -20044.3 298.32 -215.145 0.86935
548300 -16235.4 -20082.5 297.906 -86.4194 0.871225
548400 -16241.4 -20091.8 298.161 39.5696 0.873593
548500 -16259.5 -20123.9 299.244 223.796 0.874949
548600 -16323.3 -20110.4 293.261 78.3202 0.87424
548700 -16409.5 -20189.6 292.715 -16.7853 0.872957
548800 -16418.3 -20205.8 293.295 -224.814 0.872284
548900 -16322.8 -20166.6 297.644 3.35866 0.873205
549000 -16267.9 -20083.1 295.435 91.1863 0.874253
549100 -16218.9 -20083.6 299.269 -53.727 0.874646
549200 -16216.5 -20099.8 300.711 50.5231 0.875242
549300 -16283.6 -20110.8 296.362 -74.7811 0.875707
549400 -16387.6 -20151.3 291.443 -66.0279 0.876658
549500 -16481.3 -20238.2 290.919 111.384 0.878033
549600 -16470.2 -20247.6 292.513 13.6108 0.878617
549700 -16341.2 -20147.5 294.743 124.962 0.878884
549800 -16238.5 -20055.5 295.575 50.6761 0.878236
549900 -16168.7 -20046.8 300.305 72.9286 0.876904
550000 -16161.9 -20006.3 297.693 91.5432 0.874483
550100 -16133.1 -19949.2 295.509 -315.429 0.871711
550200 -16038.9 -19920.8 300.593 242.588 0.871065
550300 -16027.5 -19932.7 302.407 112.922 0.868907
550400 -16100.3 -19964.6 299.238 -232.323 0.865398
550500 -16150.4 -19978.4 296.431 -277.153 0.863995
550600 -16153 -20008.8 298.582 -143.16 0.865469
550700 -16164.3 -20033.4 299.612 258.096 0.868061
550800 -16229.6 -20063 296.844 54.3517 0.868707
550900 -16284.6 -20073.7 293.413 -291.193 0.868947
551000 -16244.4 -20083.8 297.31 316.421 0.871073
551100 -16182 -20042.2 298.918 102.915 0.871105
551200 -16039.4 -19937.9 301.886 32.1735 0.869668
551300 -16021.3 -19931.5 302.79 -121.234 0.868116
551400 -16110.1 -19980.2 299.689 -261.341 0.867618
551500 -16178.7 -20019.5 297.418 -76.2283 0.869432
551600 -16205.3 -20019.7 295.376 -81.0033 0.872473
551700 -16165.5 -20010 297.701 -23.2965 0.87644
551800 -16069.9 -19984.6 303.139 398.16 0.880241
551900 -16095.1 -19971.1 300.141 208.695 0.880784
552000 -16146.4 -20004.5 298.751 232.908 0.878659
552100 -16161.6 -19998.9 297.146 -68.807 0.874913
552200 -16158 -20030.9 299.898 -57.982 0.871691
552300 -16189.4 -20005 295.468 -172.741 0.869364
552400 -16233.6 -20082.9 298.07 -86.8016 0.868933
552500 -16314.7 -20087.3 292.132 58.9941 0.869193
552600 -16281.4 -20064.3 292.932 -86.3908 0.869305
552700 -16185 -20001.8 295.559 -63.6124 0.870224
552800 -16118.2 -19986.4 299.54 296.68 0.87091
552900 -16099.5 -19936.7 297.143 33.7434 0.869373
553000 -16076.4 -19956.9 300.497 -88.4901 0.867666
553100 -16052.8 -19894.1 297.455 11.9376 0.866633
553200 -15997.7 -19885.9 301.09 -119.789 0.865901
553300 -16001 -19903 302.158 21.2128 0.866233
553400 -16104.8 -19956.7 298.278 31.2702 0.866292
553500 -16159.3 -19973.7 295.378 -53.7597 0.866153
553600 -16129.3 -19977.8 298.017 -134.442 0.866808
553700 -16092.8 -19960.1 299.469 115.851 0.8682
553800 -16098.1 -19947.6 298.091 -3.93611 0.868915
553900 -16132.7 -19968.5 297.035 -60.7555 0.869371
554000 -16174.7 -20001.8 296.354 -81.2193 0.870523
554100 -16199.1 -20064.3 299.31 178.055 0.872154
554200 -16258.6 -20067.8 294.967 190.853 0.871973
554300 -16272.2 -20064 293.627 -208.876 0.870593
554400 -16171.5 -20040.6 299.607 71.4231 0.870697
554500 -16120.4 -20005.5 300.851 85.8074 0.870345
554600 -16139.6 -19989.1 298.089 -130.919 0.869386
554700 -16184.3 -20003.7 295.758 11.1661 0.869205
554800 -16265.1 -20037 292.083 -85.4086 0.869258
554900 -16259.8 -20097 297.137 -56.5131 0.87008
555000 -16178.2 -20063.7 300.877 -50.4572 0.87167
555100 -16129.1 -20043.5 303.118 373.531 0.872991
555200 -16206.1 -20021.5 295.445 -57.3718 0.871529
555300 -16266.8 -20067.5 294.311 -183.484 0.870151
555400 -16253.9 -20109.4 298.55 -268.694 0.870879
555500 -16257.6 -20113.4 298.584 111.97 0.874006
555600 -16269.9 -20116.6 297.871 362.043 0.876051
555700 -16281.3 -20116.8 297.003 102.688 0.874789
555800 -16285.7 -20091.8 294.723 -155.441 0.87256
555900 -16207.9 -20082.8 300.054 73.9839 0.871345
556000 -16169.6 -20055.9 300.942 33.1044 0.869898
556100 -16210.6 -20045.2 296.935 38.891 0.868234
556200 -16290.3 -20065.4 292.327 -183.827 0.866607
556300 -16276.2 -20057 292.77 -257.793 0.866578
556400 -16166.7 -20056.1 301.182 38.3883 0.868604
556500 -16162.6 -20007.7 297.755 109.18 0.870373
556600 -16182 -20014.6 296.78 -53.7987 0.871368
556700 -16186.1 -20004.7 295.7 -14.9348 0.872647
556800 -16111.5 -20008 301.728 321.472 0.873616
556900 -16093.9 -20007.6 303.063 195.734 0.871847
557000 -16190.2 -20060.8 299.727 -126.287 0.868464
557100 -16246.3 -20078.1 296.723 -147.432 0.866277
557200 -16244.7 -20063.5 295.718 -394.414 0.866224
557300 -16173.6 -20011.4 297.185 -24.6013 0.869239
557400 -16124.1 -20018.7 301.584 148.378 0.87256
557500 -16151.2 -20047.4 301.712 89.4599 0.874108
557600 -16211.5 -20078.2 299.42 148.059 0.874107
557700 -16243.1 -20051.1 294.877 -104.057 0.87322
557800 -16203.1 -20055.2 298.294 178.91 0.873047
557900 -16163.5 -20064.5 302.079 -41.1854 0.871775
558000 -16239.5 -20080.2 297.41 -36.8057 0.870474
558100 -16312.6 -20106 293.748 42.8232 0.869502
558200 -16266.5 -20076.4 295.027 -195.496 0.868928
558300 -16166.8 -20001.1 296.908 64.0428 0.869707
558400 -16123.2 -19989.2 299.368 49.2212 0.869989
558500 -16121 -19986.7 299.349 -191.175 0.869852
558600 -16151.7 -19968.3 295.537 66.1213 0.871132
558700 -16213.7 -20037.4 296.095 178.696 0.872092
558800 -16268.6 -20061.2 293.68 -199.216 0.871718
558900 -16219.3 -20053.2 296.885 2.79214 0.872663
559000 -16132.9 -20034.4 302.119 81.2984 0.873843
559100 -16146.3 -20019.4 299.912 117.809 0.874255
559200 -16181.2 -20020.6 297.307 9.0619 0.873705
559300 -16180.7 -20020.4 297.333 113.568 0.872712
559400 -16173.7 -20029 298.542 147.955 0.870671
559500 -16183.5 -20027.3 297.654 -316.162 0.867744
559600 -16213 -20030.8 295.636 -45.9429 0.867266
559700 -16216.9 -20022.1 294.658 -162.709 0.867783
559800 -16147.6 -20033.2 300.887 25.7527 0.869391
559900 -16141.1 -20030.2 301.159 -45.6822 0.871302
560000 -16211.2 -20046.6 297.002 -13.9463 0.87351
560100 -16264.4 -20087.8 296.067 22.6986 0.875718
560200 -16296.2 -20072.6 292.431 28.4506 0.877756
560300 -16239.1 -20090.7 298.255 322.641 0.879157
560400 -16163.6 -20032.1 299.565 -48.6995 0.878082
