# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_met	rdf__wat_met	finiterdf__met_met	rdf__met_met	
13.4775 1.00105	1.00313	0.999261	0.998395	0.998657	0.999073	
13.4936 1.00132	1.0034	0.99936	0.998492	0.99895	0.999366	
13.5097 1.00112	1.0032	0.999419	0.998551	0.99839	0.998805	
13.5259 1.00094	1.00302	0.999561	0.998692	0.998946	0.999361	
13.542 1.00107	1.00315	0.999616	0.998747	0.998484	0.998898	
13.5581 1.00154	1.00363	0.999742	0.998872	0.998679	0.999093	
13.5743 1.00125	1.00334	0.999809	0.998939	0.998848	0.999262	
13.5904 1.00167	1.00376	1.00001	0.999139	0.998427	0.99884	
13.6065 1.00138	1.00347	0.999767	0.998896	0.998326	0.998739	
13.6227 1.00171	1.0038	0.999946	0.999075	0.998417	0.99883	
13.6388 1.00149	1.00358	0.999919	0.999047	0.998331	0.998743	
13.6549 1.00162	1.00371	0.999739	0.998866	0.998757	0.999169	
13.671 1.0019	1.004	0.999873	0.999001	0.998246	0.998657	
13.6872 1.00155	1.00365	1	0.999127	0.998661	0.999071	
13.7033 1.00181	1.00391	1.00015	0.99928	0.998297	0.998707	
13.7194 1.00143	1.00353	1.00041	0.999532	0.998459	0.998868	
13.7356 1.0015	1.00361	1.00012	0.999245	0.998436	0.998845	
13.7517 1.00135	1.00346	1.00003	0.999155	0.998676	0.999084	
13.7678 1.00172	1.00383	1.00028	0.9994	0.998074	0.998482	
13.784 1.00144	1.00355	1.00012	0.999241	0.99853	0.998937	
13.8001 1.00134	1.00345	1.00027	0.999393	0.998537	0.998943	
13.8162 1.00181	1.00392	1.00046	0.999588	0.998391	0.998796	
13.8324 1.00144	1.00355	1.00056	0.999684	0.998515	0.99892	
13.8485 1.00148	1.0036	1.00025	0.999378	0.998533	0.998938	
13.8646 1.00131	1.00342	1.00057	0.999694	0.99856	0.998964	
13.8807 1.00139	1.00351	1.00064	0.999765	0.998346	0.99875	
13.8969 1.00153	1.00365	1.00047	0.999589	0.998265	0.998668	
13.913 1.00122	1.00334	1.00093	1.00005	0.99867	0.999073	
13.9291 1.00162	1.00374	1.00059	0.999713	0.99841	0.998812	
13.9453 1.00152	1.00365	1.00057	0.999696	0.99856	0.998961	
13.9614 1.00124	1.00336	1.00108	1.0002	0.998356	0.998757	
13.9775 1.00113	1.00326	1.00091	1.00003	0.99857	0.998971	
13.9937 1.00072	1.00285	1.00081	0.999933	0.998382	0.998782	
14.0098 1.00131	1.00344	1.00067	0.999789	0.998426	0.998825	
14.0259 1.00159	1.00372	1.00081	0.999929	0.998606	0.999005	
14.0421 1.00104	1.00318	1.00073	0.999848	0.99859	0.998988	
14.0582 1.0005	1.00264	1.00053	0.999654	0.998616	0.999014	
14.0743 1.00086	1.003	1.00081	0.999933	0.998446	0.998843	
14.0904 1.0006	1.00274	1.00103	1.00015	0.998525	0.998922	
14.1066 1.00094	1.00308	1.00096	1.00008	0.998638	0.999035	
14.1227 1.00038	1.00252	1.00111	1.00023	0.998748	0.999144	
14.1388 1.00072	1.00286	1.00091	1.00003	0.998129	0.998524	
14.155 1.00064	1.00278	1.00091	1.00003	0.998729	0.999124	
14.1711 1.00046	1.00261	1.00105	1.00017	0.998921	0.999316	
14.1872 1.00047	1.00261	1.001	1.00012	0.998722	0.999116	
14.2034 1.00009	1.00223	1.00113	1.00025	0.998945	0.999339	
14.2195 1.00022	1.00237	1.00089	1.00001	0.998594	0.998988	
14.2356 1.00044	1.00259	1.00104	1.00017	0.998493	0.998885	
14.2518 1.00021	1.00236	1.00136	1.00048	0.998753	0.999145	
14.2679 0.999923	1.00207	1.00096	1.00009	0.998537	0.998929	
14.284 1.0002	1.00235	1.00112	1.00024	0.99871	0.999101	
14.3002 1.00013	1.00228	1.00131	1.00044	0.998803	0.999194	
14.3163 1.00019	1.00234	1.00139	1.00051	0.99909	0.999481	
14.3324 0.999904	1.00206	1.00112	1.00024	0.998787	0.999177	
14.3485 1.00029	1.00245	1.00121	1.00033	0.999138	0.999528	
14.3647 1.00017	1.00232	1.00144	1.00056	0.999194	0.999584	
14.3808 0.999957	1.00212	1.00114	1.00026	0.998966	0.999356	
14.3969 0.999795	1.00195	1.00123	1.00035	0.99904	0.999429	
14.4131 0.999916	1.00208	1.0012	1.00032	0.998978	0.999367	
14.4292 0.999592	1.00175	1.00148	1.0006	0.999214	0.999603	
14.4453 0.999948	1.00211	1.00118	1.0003	0.999289	0.999678	
14.4615 0.999641	1.0018	1.00114	1.00027	0.999222	0.999611	
14.4776 0.999513	1.00168	1.00124	1.00037	0.998901	0.999289	
14.4937 0.99953	1.00169	1.00117	1.0003	0.999098	0.999486	
14.5099 0.999732	1.0019	1.00136	1.00049	0.999209	0.999597	
14.526 0.99909	1.00126	1.00157	1.00069	0.999011	0.999399	
14.5421 0.999899	1.00207	1.00141	1.00054	0.999282	0.99967	
14.5582 0.999886	1.00205	1.00157	1.0007	0.999078	0.999465	
14.5744 0.999544	1.00171	1.00112	1.00025	0.999197	0.999584	
14.5905 0.998985	1.00115	1.00144	1.00057	0.999405	0.999792	
14.6066 0.999157	1.00133	1.0015	1.00063	0.999465	0.999852	
14.6228 0.999417	1.00159	1.00145	1.00057	0.999529	0.999915	
14.6389 0.999058	1.00123	1.00139	1.00052	0.999459	0.999846	
14.655 0.999326	1.0015	1.00124	1.00037	0.999135	0.999522	
14.6712 0.998705	1.00088	1.00145	1.00058	0.999726	1.00011	
14.6873 0.999149	1.00132	1.00146	1.00059	0.999302	0.999688	
14.7034 0.999058	1.00123	1.0014	1.00053	0.999649	1.00004	
14.7196 0.998849	1.00102	1.00153	1.00066	0.999847	1.00023	
14.7357 0.99918	1.00135	1.00139	1.00052	1	1.00039	
14.7518 0.998952	1.00113	1.00128	1.00041	0.999536	0.999923	
14.768 0.998814	1.00099	1.00135	1.00048	0.999782	1.00017	
14.7841 0.998912	1.00109	1.00136	1.00049	0.999974	1.00036	
14.8002 0.998741	1.00092	1.00158	1.00071	0.999689	1.00008	
14.8163 0.998895	1.00107	1.00143	1.00056	0.999638	1.00002	
14.8325 0.998694	1.00087	1.00154	1.00068	0.999862	1.00025	
14.8486 0.998636	1.00081	1.00131	1.00044	1.00015	1.00054	
14.8647 0.998549	1.00073	1.00141	1.00054	1.0002	1.00059	
14.8809 0.998408	1.00059	1.00147	1.0006	1.0001	1.00048	
14.897 0.998584	1.00076	1.0015	1.00064	1.00003	1.00042	
14.9131 0.998592	1.00077	1.0012	1.00034	1.00008	1.00047	
14.9293 0.998852	1.00103	1.0014	1.00053	1.00017	1.00056	
14.9454 0.998407	1.00059	1.00116	1.00029	1.00012	1.00051	
14.9615 0.998546	1.00073	1.00121	1.00035	0.999731	1.00012	
14.9777 0.998475	1.00066	1.00161	1.00074	1.00022	1.00061	
14.9938 0.998288	1.00047	1.00143	1.00057	1.00024	1.00063	
15.0099 0.998546	1.00073	1.0012	1.00033	1.00001	1.0004	
15.026 0.998555	1.00074	1.00147	1.00061	1.0001	1.00049	
15.0422 0.998317	1.0005	1.00161	1.00074	1.00037	1.00077	
15.0583 0.998299	1.00048	1.00143	1.00057	0.999907	1.0003	
15.0744 0.998411	1.00059	1.00155	1.00068	0.999766	1.00016	
15.0906 0.99818	1.00036	1.00118	1.00031	1.00022	1.00061	
15.1067 0.998618	1.0008	1.00126	1.00039	1.00023	1.00062	
15.1228 0.998397	1.00058	1.00105	1.00019	1.0002	1.00059	
15.139 0.998079	1.00026	1.00137	1.00051	1.0004	1.00079	
15.1551 0.997931	1.00011	1.00108	1.00022	1.0004	1.00079	
15.1712 0.998379	1.00056	1.00126	1.0004	1.00063	1.00102	
15.1874 0.998363	1.00055	1.00116	1.0003	1.00052	1.00091	
15.2035 0.997941	1.00012	1.00141	1.00055	1.00032	1.00071	
15.2196 0.998015	1.0002	1.00126	1.0004	1.00067	1.00107	
15.2358 0.998036	1.00022	1.0015	1.00063	1.00078	1.00118	
15.2519 0.99768	0.999863	1.00117	1.00031	1.00088	1.00128	
15.268 0.997963	1.00015	1.00129	1.00043	1.00079	1.00119	
15.2841 0.998277	1.00046	1.00119	1.00033	1.00083	1.00122	
15.3003 0.997905	1.00009	1.00126	1.0004	1.00043	1.00083	
15.3164 0.997712	0.999895	1.00128	1.00042	1.00087	1.00127	
15.3325 0.99812	1.0003	1.00117	1.00031	1.00061	1.00101	
15.3487 0.99815	1.00033	1.00093	1.00007	1.00089	1.00129	
15.3648 0.998237	1.00042	1.00112	1.00026	1.00085	1.00126	
15.3809 0.998403	1.00059	1.00092	1.00006	1.0007	1.0011	
15.3971 0.99846	1.00065	1.00092	1.00006	1.00099	1.0014	
15.4132 0.99819	1.00038	1.00132	1.00046	1.00064	1.00104	
15.4293 0.997996	1.00018	1.0012	1.00034	1.00054	1.00094	
15.4455 0.997986	1.00017	1.00115	1.00029	1.00076	1.00117	
15.4616 0.99819	1.00038	1.00104	1.00018	1.00058	1.00098	
15.4777 0.997742	0.999927	1.00102	1.00016	1.00059	1.00099	
15.4938 0.997565	0.99975	1.00096	1.0001	1.00088	1.00129	
15.51 0.99776	0.999945	1.00104	1.00018	1.00069	1.0011	
15.5261 0.997837	1.00002	1.00111	1.00025	1.00039	1.0008	
15.5422 0.99825	1.00044	1.00069	0.999833	1.00094	1.00135	
15.5584 0.998217	1.0004	1.00107	1.00021	1.00072	1.00113	
15.5745 0.997706	0.999892	1.00104	1.00019	1.00057	1.00098	
15.5906 0.998039	1.00023	1.00089	1.00003	1.00066	1.00107	
15.6068 0.99784	1.00003	1.00075	0.999888	1.00068	1.00109	
15.6229 0.997788	0.999974	1.00054	0.99968	1.00068	1.00109	
15.639 0.997324	0.999508	1.00104	1.00018	1.00123	1.00164	
15.6552 0.997652	0.999837	1.00074	0.999877	1.00073	1.00115	
15.6713 0.998075	1.00026	1.00074	0.99988	1.00061	1.00103	
15.6874 0.997574	0.999759	1.00075	0.999888	1.00088	1.0013	
15.7036 0.997614	0.999799	1.00088	1.00002	1.00117	1.00159	
15.7197 0.99757	0.999755	1.00071	0.999851	1.00058	1.00099	
15.7358 0.997465	0.99965	1.00055	0.999696	1.00088	1.0013	
15.7519 0.997553	0.999737	1.00078	0.999919	1.00041	1.00083	
15.7681 0.997629	0.999813	1.00047	0.999612	1.00044	1.00086	
15.7842 0.997773	0.999957	1.0007	0.999836	1.00047	1.00089	
15.8003 0.997565	0.999749	1.00055	0.999691	1.00087	1.00129	
15.8165 0.997558	0.999742	1.00062	0.999758	1.00031	1.00073	
15.8326 0.997877	1.00006	1.0007	0.999835	1.0004	1.00082	
15.8487 0.997902	1.00009	1.00067	0.999809	1.00048	1.0009	
15.8649 0.997903	1.00009	1.00053	0.999666	1.00058	1.00101	
15.881 0.997694	0.999878	1.00062	0.999758	1.00049	1.00092	
15.8971 0.997831	1.00002	1.00063	0.999766	1.00059	1.00101	
15.9133 0.99768	0.999864	1.00049	0.999624	1.00013	1.00055	
15.9294 0.998006	1.00019	1.00042	0.999558	1.0004	1.00083	
15.9455 0.99797	1.00016	1.0004	0.999534	1.00034	1.00076	
15.9616 0.998083	1.00027	1.0005	0.999637	1.00061	1.00104	
15.9778 0.9982	1.00039	1.00029	0.999428	1.00033	1.00076	
15.9939 0.997755	0.99994	1.00025	0.999388	1.00032	1.00074	
16.01 0.998054	1.00024	1.00022	0.999358	1.00037	1.0008	
16.0262 0.997725	0.999909	1.00025	0.999384	1.00027	1.0007	
16.0423 0.997569	0.999753	1.00042	0.999561	1.00038	1.00081	
16.0584 0.99777	0.999955	1.00044	0.999573	0.999884	1.00031	
16.0746 0.997647	0.999832	1.00012	0.999258	1.00016	1.00059	
16.0907 0.997999	1.00018	1.00028	0.999413	1.00012	1.00055	
16.1068 0.99764	0.999825	1.00013	0.999267	1.00039	1.00082	
16.123 0.997716	0.9999	1.00023	0.999367	0.999848	1.00028	
16.1391 0.997988	1.00017	1.00049	0.999621	0.999682	1.00011	
16.1552 0.997736	0.999921	1.00018	0.999319	1.0003	1.00073	
16.1714 0.997772	0.999956	1.0004	0.999536	1.00024	1.00068	
16.1875 0.997777	0.999961	1.0005	0.99963	0.999952	1.00038	
16.2036 0.997844	1.00003	1.00027	0.999404	1.0001	1.00054	
16.2197 0.99762	0.999804	0.999965	0.999098	0.999858	1.00029	
16.2359 0.997679	0.999864	1.00019	0.999325	0.999939	1.00037	
16.252 0.997782	0.999966	1	0.999135	0.999886	1.00032	
16.2681 0.998263	1.00045	0.999919	0.99905	0.999838	1.00027	
16.2843 0.997947	1.00013	0.999951	0.999081	0.999805	1.00024	
16.3004 0.998203	1.00039	0.999982	0.999111	0.999773	1.00021	
16.3165 0.998059	1.00024	1.00003	0.999164	0.999871	1.0003	
16.3327 0.998039	1.00022	0.9998	0.998928	0.999754	1.00019	
16.3488 0.998064	1.00025	1.00001	0.999136	0.999693	1.00013	
16.3649 0.997964	1.00015	1.00018	0.999308	0.999757	1.00019	
16.3811 0.998224	1.00041	1.00003	0.999159	0.999617	1.00005	
16.3972 0.997926	1.00011	0.999819	0.998944	0.999753	1.00019	
16.4133 0.998134	1.00032	1.00024	0.999367	0.999353	0.999786	
16.4294 0.997982	1.00017	0.999813	0.998938	0.999568	1	
16.4456 0.997967	1.00015	1.00005	0.999174	0.999398	0.999832	
16.4617 0.998194	1.00038	0.999906	0.999029	0.999931	1.00037	
16.4778 0.998146	1.00033	1.00028	0.999398	0.999764	1.0002	
16.494 0.997913	1.0001	0.999787	0.998909	0.999534	0.999968	
16.5101 0.99813	1.00032	0.999972	0.999093	0.999537	0.99997	
16.5262 0.998242	1.00043	1.00004	0.99916	0.99941	0.999843	
16.5424 0.998047	1.00024	0.999997	0.999116	0.999517	0.999951	
16.5585 0.998305	1.00049	1.0001	0.999222	0.999888	1.00032	
16.5746 0.998191	1.00038	0.999842	0.998961	0.999332	0.999765	
16.5908 0.99813	1.00032	0.999746	0.998864	0.999514	0.999947	
16.6069 0.998148	1.00034	0.99987	0.998987	0.999436	0.99987	
16.623 0.998199	1.00039	1.00009	0.999205	0.999532	0.999966	
16.6392 0.998469	1.00066	0.999848	0.998964	0.999473	0.999906	
16.6553 0.998274	1.00046	0.999815	0.99893	0.999616	1.00005	
16.6714 0.998365	1.00056	1.00001	0.999124	0.999599	1.00003	
16.6875 0.99814	1.00033	0.999699	0.998812	0.999394	0.999827	
16.7037 0.998378	1.00057	0.999896	0.999008	0.999686	1.00012	
16.7198 0.99849	1.00068	1.00009	0.999204	0.999376	0.999809	
16.7359 0.99865	1.00084	0.999943	0.999055	0.999347	0.99978	
16.7521 0.998242	1.00044	0.999974	0.999085	0.999298	0.999731	
16.7682 0.998255	1.00045	0.999888	0.998998	0.999515	0.999948	
16.7843 0.998245	1.00044	0.999869	0.998978	0.999382	0.999814	
16.8005 0.998592	1.00079	0.999866	0.998975	0.999276	0.999709	
16.8166 0.998514	1.00071	0.999837	0.998945	0.999064	0.999496	
16.8327 0.998576	1.00077	0.999869	0.998976	0.999341	0.999773	
16.8489 0.998695	1.00089	1.00002	0.999129	0.999434	0.999866	
16.865 0.998156	1.00035	1.00005	0.99916	0.998854	0.999285	
16.8811 0.998457	1.00066	0.999853	0.998958	0.999125	0.999556	
16.8972 0.99839	1.00059	1.00003	0.999132	0.999415	0.999846	
16.9134 0.998822	1.00102	1.00007	0.99917	0.999069	0.999499	
16.9295 0.998967	1.00117	1.00016	0.999258	0.999527	0.999957	
16.9456 0.998507	1.00071	1.00011	0.999216	0.999376	0.999806	
16.9618 0.998341	1.00054	0.999918	0.999019	0.999117	0.999547	
16.9779 0.998502	1.0007	1.00034	0.999439	0.999224	0.999653	
16.994 0.998427	1.00063	1.00033	0.999428	0.999468	0.999897	
17.0102 0.998598	1.0008	1.00014	0.999243	0.999226	0.999655	
17.0263 0.998811	1.00102	1.00029	0.99939	0.999551	0.99998	
17.0424 0.998854	1.00106	1.00015	0.999251	0.999427	0.999856	
17.0586 0.998391	1.0006	1.00013	0.999229	0.999232	0.99966	
17.0747 0.998725	1.00093	1.00024	0.999338	0.999211	0.99964	
17.0908 0.998839	1.00105	1.00021	0.999306	0.999131	0.999559	
17.107 0.998721	1.00093	1.00021	0.999305	0.999227	0.999655	
17.1231 0.99887	1.00108	1.00035	0.999448	0.99939	0.999818	
17.1392 0.998868	1.00108	1.00034	0.999436	0.999461	0.999889	
17.1553 0.998639	1.00085	1.00021	0.999304	0.999389	0.999817	
17.1715 0.998776	1.00099	1.00041	0.999507	0.999169	0.999596	
17.1876 0.998828	1.00104	1.00032	0.999414	0.999291	0.999718	
17.2037 0.998816	1.00103	1.00023	0.999326	0.999157	0.999584	
17.2199 0.998918	1.00113	1.00054	0.999636	0.999315	0.999742	
17.236 0.998889	1.0011	1.00052	0.999615	0.999552	0.999979	
17.2521 0.998674	1.00089	1.00026	0.999351	0.999211	0.999637	
17.2683 0.998908	1.00113	1.00067	0.999762	0.999281	0.999707	
17.2844 0.998929	1.00115	1.00057	0.999663	0.999497	0.999923	
17.3005 0.998896	1.00111	1.00029	0.99938	0.999247	0.999673	
17.3167 0.998454	1.00067	1.0008	0.999895	0.999281	0.999707	
17.3328 0.998455	1.00067	1.00061	0.999697	0.999389	0.999814	
17.3489 0.998555	1.00077	1.00035	0.999441	0.999238	0.999663	
17.365 0.998879	1.0011	1.00068	0.999768	0.99926	0.999684	
17.3812 0.998881	1.0011	1.00047	0.999559	0.999393	0.999818	
17.3973 0.998795	1.00102	1.00051	0.999599	0.999186	0.99961	
17.4134 0.999238	1.00146	1.00072	0.999809	0.999559	0.999984	
17.4296 0.999017	1.00124	1.00074	0.999834	0.999224	0.999648	
17.4457 0.998801	1.00103	1.00073	0.999818	0.999147	0.99957	
17.4618 0.998776	1.001	1.0007	0.999784	0.999237	0.99966	
17.478 0.998865	1.00109	1.0007	0.999789	0.999301	0.999724	
17.4941 0.998843	1.00107	1.00091	0.999999	0.999308	0.999731	
17.5102 0.998588	1.00082	1.00068	0.999765	0.999027	0.99945	
17.5264 0.9989	1.00113	1.00089	0.999975	0.999357	0.999779	
17.5425 0.998548	1.00078	1.00093	1.00002	0.999498	0.99992	
17.5586 0.999092	1.00132	1.00066	0.99975	0.999008	0.99943	
17.5748 0.998573	1.0008	1.00074	0.999829	0.999431	0.999852	
17.5909 0.998786	1.00102	1.00071	0.999797	0.999515	0.999937	
17.607 0.998636	1.00087	1.00096	1.00005	0.999234	0.999655	
17.6231 0.99856	1.00079	1.00075	0.999841	0.999939	1.00036	
17.6393 0.998846	1.00108	1.00104	1.00013	0.999203	0.999624	
17.6554 0.998881	1.00112	1.0009	0.999991	0.999252	0.999673	
17.6715 0.998698	1.00094	1.00069	0.999773	0.999577	0.999998	
17.6877 0.998862	1.0011	1.00069	0.999774	0.999598	1.00002	
17.7038 0.99887	1.00111	1.0009	0.999991	0.999276	0.999697	
17.7199 0.99854	1.00078	1.00059	0.999673	0.99922	0.999641	
17.7361 0.998746	1.00099	1.001	1.00009	0.999374	0.999794	
17.7522 0.998715	1.00096	1.00108	1.00016	0.999397	0.999817	
17.7683 0.998485	1.00073	1.00096	1.00005	0.999292	0.999711	
17.7845 0.99882	1.00106	1.00074	0.999823	0.999569	0.999989	
17.8006 0.998622	1.00087	1.00084	0.999926	0.999536	0.999956	
17.8167 0.998812	1.00106	1.00093	1.00002	0.999539	0.999959	
17.8328 0.998759	1.00101	1.00109	1.00018	0.999621	1.00004	
17.849 0.998494	1.00074	1.001	1.00008	0.99944	0.99986	
17.8651 0.998787	1.00103	1.00096	1.00005	0.999646	1.00007	
17.8812 0.998469	1.00072	1.00123	1.00031	0.999395	0.999814	
17.8974 0.998666	1.00091	1.00095	1.00004	0.999062	0.99948	
17.9135 0.998579	1.00083	1.00102	1.00011	0.999334	0.999752	
17.9296 0.998538	1.00079	1.00091	0.999994	0.999736	1.00016	
17.9458 0.998701	1.00095	1.00085	0.999935	0.999409	0.999828	
17.9619 0.998489	1.00074	1.001	1.00009	0.9998	1.00022	
17.978 0.998859	1.00111	1.00099	1.00008	0.999514	0.999932	
17.9942 0.998354	1.00061	1.00087	0.999955	0.999924	1.00034	
18.0103 0.998259	1.00051	1.00118	1.00027	0.999565	0.999984	
18.0264 0.998726	1.00098	1.00116	1.00025	0.999635	1.00005	
18.0426 0.998594	1.00085	1.00096	1.00004	0.999409	0.999828	
18.0587 0.998523	1.00078	1.00099	1.00007	0.999605	1.00002	
18.0748 0.998883	1.00114	1.00102	1.00011	0.999547	0.999966	
18.0909 0.99873	1.00099	1.00105	1.00014	0.999616	1.00003	
18.1071 0.998317	1.00058	1.00122	1.00031	0.999857	1.00028	
18.1232 0.998257	1.00052	1.00094	1.00003	0.999457	0.999876	
18.1393 0.998526	1.00079	1.00084	0.999931	0.999786	1.00021	
18.1555 0.998552	1.00081	1.00096	1.00005	0.999632	1.00005	
18.1716 0.998212	1.00047	1.00106	1.00015	0.999375	0.999794	
18.1877 0.998379	1.00064	1.0011	1.00019	0.999995	1.00041	
18.2039 0.998267	1.00053	1.00093	1.00002	0.999654	1.00007	
18.22 0.998376	1.00064	1.00092	1	0.999696	1.00012	
18.2361 0.99856	1.00082	1.001	1.00009	0.999616	1.00004	
18.2523 0.998414	1.00068	1.00106	1.00014	0.999981	1.0004	
18.2684 0.998344	1.00061	1.00104	1.00012	0.999712	1.00013	
18.2845 0.998221	1.00049	1.00104	1.00013	0.999817	1.00024	
18.3006 0.99858	1.00085	1.00119	1.00028	0.999673	1.00009	
18.3168 0.998429	1.0007	1.00099	1.00008	0.999433	0.999853	
18.3329 0.998415	1.00068	1.00087	0.999964	0.999682	1.0001	
18.349 0.998265	1.00053	1.00089	0.999977	0.999603	1.00002	
18.3652 0.998278	1.00055	1.00095	1.00004	0.999761	1.00018	
18.3813 0.998464	1.00073	1.00109	1.00018	0.999685	1.00011	
18.3974 0.998076	1.00034	1.00097	1.00006	0.999653	1.00007	
18.4136 0.998245	1.00051	1.00088	0.999969	0.999815	1.00024	
18.4297 0.99811	1.00038	1.00097	1.00006	0.999746	1.00017	
18.4458 0.998308	1.00058	1.00108	1.00017	0.999786	1.00021	
18.462 0.998457	1.00073	1.00102	1.00011	1.00013	1.00055	
18.4781 0.99824	1.00051	1.00095	1.00004	0.999474	0.999896	
18.4942 0.998282	1.00055	1.00065	0.999745	0.999752	1.00017	
18.5104 0.998212	1.00049	1.00091	0.999998	0.999806	1.00023	
18.5265 0.998117	1.00039	1.00095	1.00004	0.999725	1.00015	
18.5426 0.998201	1.00048	1.00087	0.999959	0.99992	1.00034	
18.5587 0.998056	1.00033	1.00078	0.999873	0.999865	1.00029	
18.5749 0.998461	1.00074	1.00106	1.00015	0.999513	0.999936	
18.591 0.998174	1.00045	1.00094	1.00003	0.999707	1.00013	
18.6071 0.998137	1.00041	1.00064	0.999733	0.999829	1.00025	
18.6233 0.998197	1.00047	1.00102	1.00011	0.999783	1.00021	
18.6394 0.998208	1.00049	1.00079	0.999883	0.999586	1.00001	
18.6555 0.99807	1.00035	1.0007	0.999787	0.999972	1.0004	
18.6717 0.997772	1.00005	1.00077	0.999862	1.00003	1.00045	
18.6878 0.998359	1.00064	1.00081	0.999901	0.999757	1.00018	
18.7039 0.998021	1.0003	1.00059	0.999684	1.00001	1.00044	
18.7201 0.997893	1.00017	1.00086	0.99995	0.999669	1.00009	
18.7362 0.998365	1.00064	1.00084	0.999927	1.00011	1.00053	
18.7523 0.997949	1.00023	1.0008	0.999885	0.999995	1.00042	
18.7684 0.998152	1.00043	1.00089	0.99998	0.999794	1.00022	
18.7846 0.99804	1.00032	1.00094	1.00003	0.999979	1.00041	
18.8007 0.998005	1.00028	1.00071	0.999796	1.00002	1.00045	
18.8168 0.998117	1.0004	1.00089	0.999983	0.999826	1.00025	
18.833 0.997978	1.00026	1.00063	0.999721	0.999766	1.00019	
18.8491 0.997917	1.0002	1.00071	0.999799	0.999995	1.00042	
18.8652 0.998215	1.0005	1.00072	0.999803	0.999971	1.0004	
18.8814 0.998248	1.00053	1.00068	0.999768	0.999694	1.00012	
18.8975 0.997882	1.00016	1.00084	0.999928	1.00007	1.0005	
18.9136 0.997792	1.00007	1.00087	0.999954	0.999695	1.00012	
18.9298 0.998066	1.00035	1.00058	0.99967	0.999927	1.00036	
18.9459 0.998143	1.00043	1.00074	0.999827	1.00005	1.00048	
18.962 0.998335	1.00062	1.00056	0.999646	1.00005	1.00048	
18.9782 0.998168	1.00045	1.00085	0.999941	0.999828	1.00026	
18.9943 0.998294	1.00058	1.00076	0.999842	0.999914	1.00035	
19.0104 0.99819	1.00048	1.00073	0.999818	0.999437	0.999869	
19.0265 0.997863	1.00015	1.00055	0.999637	0.999917	1.00035	
19.0427 0.998071	1.00036	1.00064	0.99973	0.999783	1.00022	
19.0588 0.998024	1.00031	1.00072	0.99981	0.999902	1.00034	
19.0749 0.998186	1.00047	1.00058	0.999669	1.00003	1.00046	
19.0911 0.998059	1.00035	1.0008	0.999888	0.999478	0.999911	
19.1072 0.998163	1.00045	1.00064	0.999729	0.999879	1.00031	
19.1233 0.998063	1.00035	1.00056	0.999642	0.999785	1.00022	
19.1395 0.998099	1.00039	1.00062	0.999705	0.999688	1.00012	
19.1556 0.998068	1.00036	1.00047	0.999551	0.999962	1.0004	
19.1717 0.997772	1.00006	1.00069	0.999772	0.999838	1.00027	
19.1879 0.997928	1.00022	1.00063	0.999717	0.999811	1.00025	
19.204 0.997831	1.00012	1.00046	0.999545	0.999817	1.00025	
19.2201 0.998131	1.00042	1.00053	0.999612	0.999766	1.0002	
19.2362 0.99796	1.00025	1.00073	0.999812	0.999807	1.00024	
19.2524 0.998	1.00029	1.00045	0.99953	0.999742	1.00018	
19.2685 0.997922	1.00021	1.00071	0.999786	0.99999	1.00043	
19.2846 0.99799	1.00028	1.00064	0.999716	0.999546	0.999983	
19.3008 0.998002	1.00029	1.00046	0.999538	0.999837	1.00027	
19.3169 0.997882	1.00017	1.00064	0.999719	0.99965	1.00009	
19.333 0.998072	1.00036	1.00056	0.999636	0.999446	0.999883	
19.3492 0.997907	1.0002	1.00071	0.999788	0.999496	0.999933	
19.3653 0.997559	0.99985	1.00046	0.999535	0.999653	1.00009	
19.3814 0.998227	1.00052	1.00065	0.999733	0.999955	1.00039	
19.3976 0.997733	1.00003	1.00069	0.999768	0.999823	1.00026	
19.4137 0.998025	1.00032	1.0006	0.999674	0.999843	1.00028	
19.4298 0.997814	1.00011	1.00067	0.999749	0.999578	1.00002	
19.4459 0.99803	1.00032	1.00074	0.999816	0.999939	1.00038	
19.4621 0.997944	1.00024	1.00048	0.999555	0.99988	1.00032	
19.4782 0.99791	1.0002	1.00058	0.999659	0.99991	1.00035	
19.4943 0.998156	1.00045	1.00092	0.999992	0.999723	1.00016	
19.5105 0.998036	1.00033	1.0005	0.999577	0.999993	1.00043	
19.5266 0.997916	1.00021	1.00066	0.999737	0.999662	1.0001	
19.5427 0.997858	1.00015	1.00071	0.999784	0.999935	1.00038	
19.5589 0.997955	1.00025	1.00047	0.999549	0.999652	1.00009	
19.575 0.998154	1.00045	1.00057	0.999639	0.999495	0.999935	
19.5911 0.997857	1.00015	1.00072	0.999798	1.0002	1.00064	
19.6073 0.997764	1.00006	1.00078	0.999858	0.999783	1.00022	
19.6234 0.998055	1.00035	1.00074	0.999816	0.999742	1.00018	
19.6395 0.998011	1.00031	1.00066	0.999737	0.99958	1.00002	
19.6557 0.998134	1.00043	1.00064	0.999713	0.999851	1.00029	
19.6718 0.998252	1.00055	1.00046	0.99953	0.999825	1.00027	
19.6879 0.997994	1.00029	1.00058	0.999656	0.999689	1.00013	
19.704 0.997982	1.00028	1.00056	0.999636	0.999791	1.00023	
19.7202 0.99779	1.00009	1.00063	0.999698	0.999738	1.00018	
